CVE ESTADO,CVE MUNICIPIO,emisiones NOx,,,,,,,,,,,,,,,,,,
,,Asados_al_carbon,Combustion_Agricola,Combustion_Comercial,Combustion_Domestica,Combustion_industrial,Incendios_en_construcciones,Incendios_Forestales,Ladrilleras,Quema_de_Residuos,Quemas_Agricolas,Rellenos_Sanitarios, cruces fronterizos ,Embarcaciones_marinas,Equipo_basico_eropouertos,Locomotoras_patio,Locomotoras_arrastre,Maquinara_agricola,Terminales_autobuses,
16,077,16077,0.02229144,0,0.38523311,10.11798278,0.100867236,0.000597183,1.675567979,0.338042469,0.147945303,8.782317428,0,0,0,0,0,0,8.669121236,0
16,078,16078,0.02143002,0,0.278513127,3.755230891,0.103387654,0.000455891,0,2.873360983,0.015124552,9.069849321,0,0,0,0,0,0,3.865409709,0
16,079,16079,0.08015601,0,0.995185533,33.08849114,1.025302224,0.001112342,2.519360488,0.169021234,0.092154015,12.00067271,0,0,0,0,0,36.07377073,25.16845475,0
16,080,16080,0.00847649,0,0.128411037,9.146600537,0.042973569,0.000522528,0.568443914,0,0.075862806,24.97592471,0,0,0,0,0,26.93178774,7.861999018,0
16,081,16081,0.0014943,0,0.027764548,7.810346522,0.001641074,0.000188858,0.039020076,0,0.072050948,4.436166149,0,0,0,0,0,0,4.749863843,0
16,082,16082,0.10552395,0.268271288,1.769122321,31.0477839,0.590694668,0.002230523,7.835458291,1.014127406,0.180559146,29.33285996,0,0,0,0,0,0,31.5091974,0
16,083,16083,0.02164391,0,0.424277006,17.87203169,0.096456513,0.000835128,3.917025467,0,0.129018823,5.136181596,0,0,0,0,0,0,32.41179844,0
16,084,16084,0.07500214,0,0.574379096,15.68706051,0.202402185,0.000797363,2.848087022,0.169021234,0.009781325,7.443623844,0,0,0,0,0,0,7.052386049,0
16,085,16085,0.05838318,0,0.943994647,12.26985751,0.795737236,0.001223746,1.599042719,0.169021234,0.037981691,9.58937933,0,0,0,0,0,0,12.2291529,0
16,086,16086,0.0297395,7.886490084,0.317557023,3.424840886,0.090715145,0.000525819,0,0.169021234,0.021666641,56.47010809,0,0,0,0,0,13.58943418,17.8759365,0
16,087,16087,0.02115167,0,0.254219147,4.838175525,0.850497204,0.000488489,0.209835445,0,0.023923465,14.62263091,0,0,0,0,0,35.33252887,8.55751183,0
16,088,16088,0.15994577,0,1.248360731,23.55039296,1.184566965,0.004572209,0,0,0.033522426,19.9288322,0,0,0,0,0,0,8.501766431,0
16,089,16089,0.04787327,0,1.013406018,7.276337795,0.175994569,0.000906792,0,1.352169874,0.258969055,60.36693295,0,0,0,0,0,0,31.67320749,0
16,090,16090,0.04168804,0,0.855495149,8.724812092,0.545386625,0.000442608,1.862165835,0.169021234,0.02063719,6.781572146,0,0,0,0,0,18.77812723,8.080710755,0
16,091,16091,0.02261667,0,0.491085451,5.413223287,0.734117588,0.000445228,1.272950239,0,0.008362981,5.422299934,0,0,0,0,0,72.14754147,8.964334638,0
16,092,16092,0.0093174,0,0.224719314,10.92008995,0.028203904,0.000263783,0,0,0.249906287,15.06549124,0,0,0,0,0,0,10.50267044,0
16,093,16093,0.01121311,0,0.334042224,15.50604938,0.314226441,0.000655801,2.846661033,0,0.490976422,12.35374301,0,0,0,0,0,0,3.875847146,0
16,094,16094,0.00909472,0,0.083293645,2.606464829,0.027898256,0.000217578,0,0,0.00688749,2.422934022,0,0,0,0,0,0,1.89178536,0
16,095,16095,0.02747461,0,0.319292307,2.878651801,0.889882977,0.000421193,15.47634969,0,0.00909726,12.9753042,0,0,0,0,0,36.07377073,7.241422256,0
16,096,16096,0.00749494,0,0.160513796,5.102175957,0.014769665,0.000133923,24.9088921,0,0.029677516,2.988554401,0,0,0,0,0,0,7.109910556,0
16,097,16097,0.03552332,0,0.656805099,21.51231274,0.101897014,0.000767133,33.88214791,0.338042469,0.501848314,21.65099498,0,0,0,0,0,0,16.19700368,0
16,098,16098,0.02898942,0,0.752245735,12.34527301,0.071539537,0.000817191,2.54072157,0,0.040801885,15.36949697,0,0,0,0,0,11.36570859,8.235255979,0
16,099,16099,0.0080575,0,0.288924832,10.66596477,0.011487517,0.00038412,0,0,0.085612704,10.46526974,0,0,0,0,0,0,10.47301864,0
16,100,16100,0.02288623,0,0.301939464,7.409393503,1.125301778,0.00038427,4.769951455,0.169021234,0.02111935,5.835106467,0,0,0,0,0,0,2.866736811,0
16,101,16101,0.00312924,0,0.045117391,7.046947031,0.001641074,0.000128482,6.571210364,0,0.049598665,6.065583953,0,0,0,0,0,0,11.36755438,0
16,102,16102,0.95255472,0,15.15684053,78.25418519,13.46854419,0.012376888,32.79799812,8.62008295,0.111869492,6.405616977,0,0,0,28.959,0,22.9784978,25.29536449,0
16,103,16103,0.05975442,0,0.883259698,6.22867575,0.354590355,0.001028478,0.068858958,0.845106172,0.004535001,65.28937591,0,0,0,0,0,0,19.88685096,0
16,104,16104,0.02720505,0,0.327968729,7.459590498,0.026257182,0.000585264,0,0,0.040726267,40.79219565,0,0,0,0,0,45.70991497,14.47111426,0
16,105,16105,0.04328489,0.636797336,0.542276337,4.112603173,0.169445056,0.000789385,0,0,0.009404975,82.99636901,0,0,0,0,0,35.08544825,21.98740877,0
16,106,16106,0.07589872,3.231664839,0.854627507,5.994618716,1.016995785,0.001135398,0,0,0.006794473,47.5873236,0,0,0,0,0,71.65338022,14.40923686,0
16,107,16107,0.18684024,0,3.473171482,17.50868278,3.752609983,0.002893078,4.304226257,32.62109822,0.052820549,36.20532938,0,0,0,0,0,46.20407621,17.43585622,0
16,108,16108,0.53534909,0,8.874149495,38.25860187,8.962092833,0.008141225,0,0,0.039396089,23.89268436,0,0,0,0,0,64.73512282,13.97680675,0
16,109,16109,0.00582777,0,0.076352508,1.01926395,0.082204127,9.6903E-05,0,1.352169874,0.00096045,14.32909727,0,0,0,0,0,0,6.165203949,0
16,110,16110,0.07108766,0,1.117523075,21.07156804,0.269324149,0.001515574,24.58897547,2.36629728,0.070427425,14.50440348,0,0,0,0,0,53.12233361,12.31261681,0
16,111,16111,0.02505443,0,0.406056521,7.812077814,0.048564503,0.000435499,1.550303784,0,0.026862716,1.447236586,0,0,0,0,0,68.68841277,8.276412689,0
16,112,16112,0.28923788,0,5.060956597,68.36776356,1.572335339,0.005061443,2.238913999,2.36629728,0.820999816,16.12351595,0,0,0,0,0,43.98035062,14.01071656,0
16,113,16113,0.03820427,0,0.634246404,8.214972528,0.083027055,0.00107899,0,0,0.021532559,99.07662035,0,0,0,0,0,27.42594898,28.77352159,0
17,001,17001,0.02672746,0,0.310676388,11.40047816,0.162054311,0.000202494,0.566572007,0,0.02517638,11.82721681,0,0,0,0,0,25.68239602,2.989568901,0
17,002,17002,0.03847383,0.714519267,0.771747421,8.056655552,0.153563654,0.000235393,3.299297352,0.152142883,0.04632637,5.004197714,0,0,0,0,0,17.28622809,4.016248217,0
17,003,17003,0.08261428,0.378812774,1.362463489,23.01026567,0.814565142,0.000369552,0,0,0.057080921,77.23229089,0,0,0,0,0,24.03608859,12.87259044,0
17,004,17004,0.1600366,0.574097291,2.31010413,37.53461828,2.666781569,0.000961027,0,0,0.045759687,113.2595084,0,0,0,0,0,18.10938181,18.00586671,0
17,005,17005,0.00643428,1.064676161,0.146660083,8.411924633,0.033962627,0.000111676,0,0,0.008944529,7.662524708,0,0,0,0,0,0,2.014620556,0
17,006,17006,0.53757589,0.687210458,12.84841278,47.35828987,6.840506552,0.00237012,0,1.369285949,0.119890256,39.26383039,0,0,0,0,0,22.71904264,132.4957508,0
17,007,17007,1.10867391,0,26.67307064,81.05180454,12.96935738,0.004829357,0.898814899,0,0.015165595,2.670791918,0,0,0,71.866,0,33.58467172,1.339952451,1.263613761
17,008,17008,0.28613794,0.801058392,3.356227797,26.27513742,3.081434283,0.001225099,0,0.45642865,0.109936039,5.554927812,0,0,0,0,0,25.51776528,100.7555352,0
17,009,17009,0.03604779,0,1.020433007,8.885229765,0.528545351,0.000204268,27.63009801,0,0.037094201,52.63452921,0,0,0,0,0,30.45668759,2.691815057,0
17,010,17010,0.03327894,0.85800277,0.500727027,5.848320381,0.372818846,0.000167456,0,0,0.011031004,27.14958731,0,0,0,0,0,0,11.11797531,0
17,011,17011,0.63101652,0,8.678304882,48.5012192,21.46076949,0.002722116,0,0,0.117716417,0.479857781,0,0,0,0,0,15.8045514,157.6285452,0
17,012,17012,0.15424985,1.265381619,3.313302929,16.03406061,0.832007923,0.000732305,0,0,0.037397025,38.99059167,0,0,0,0,0,0,119.990422,0
17,013,17013,0.03721686,0.528051945,0.57101973,7.380595564,0.199530434,0.000164362,0,0,0.011395171,31.81389942,0,0,0,0,0,9.548583137,8.674904533,0
17,014,17014,0.01486389,1.840997426,0.256872097,5.193968394,0.127706657,0.000120283,0,0,0.007418983,8.162744689,0,0,0,0,0,0,1.90791039,0
17,015,17015,0.05304472,0.962217103,0.73156479,20.57740815,0.433871399,0.000288755,0,0,0.029722256,18.50485131,0,0,0,0,0,0,5.109877344,0
17,016,17016,0.02907732,0.502824973,0.447790548,15.96110507,0.255226378,0.000133865,0,0.152142883,0.025876171,12.64636167,0,0,0,0,0,0,7.446492808,0
17,017,17017,0.16972611,0,2.495824836,42.00641582,1.045572325,0.00072045,0,0,0.49522771,19.98250821,0,0,0,0,0,46.09660825,5.118358507,0
17,018,17018,0.33267806,0.486839727,4.590407094,35.31065351,3.072996033,0.001351637,1.452346548,0.152142883,0.346696921,4.303964764,0,0,0,0,0,0,311.1344395,0
17,019,17019,0.0605338,1.875213037,1.117740747,18.70847081,0.318938948,0.000282926,0,0,0.079524945,54.15165483,0,0,0,0,0,16.62770512,11.34989533,0
17,020,17020,0.07630306,0,2.52076754,20.93846983,0.386864202,0.000504216,10.83356049,0.45642865,0.113160588,7.051938056,0,0,0,0,0,31.77373354,3.10686587,0
17,021,17021,0.01570773,0.261086908,0.512876383,4.162933136,0.094129056,9.4362E-05,0,0,0.007557562,4.242973135,0,0,0,0,0,0,1.160458013,0
17,022,17022,0.05488769,0.443096649,0.725490112,19.42976662,0.314501106,0.000154021,0.020657687,0.304285766,0.009183284,1.794288683,0,0,0,0,0,0,4.470638629,0
17,023,17023,0.0128627,0,0.079838625,6.607294441,0.033962627,7.28971E-05,8.135379766,0,0.006817777,13.76383699,0,0,0,0,0,0,38.49156664,0
17,024,17024,0.11258818,0.152831361,1.866169528,21.71640901,0.555972338,0.000621273,0,0,0.067613456,38.72020115,0,0,0,0,0,52.681838,25.21539144,0
17,025,17025,0.06031698,0.153484486,0.78450127,17.75373546,0.284783808,0.000375822,0,0,0.048393083,28.5151176,0,0,0,0,0,8.066906444,19.71665018,0
17,026,17026,0.02641395,0.294788182,0.824156367,7.634393782,0.399600187,0.000161192,0.113954852,0.304285766,0.017302701,3.812767172,0,0,0,0,0,19.26179702,3.152731177,0
17,027,17027,0.02103447,0,0.207406862,7.61822585,0.101695368,0.000109595,0,0,0.020494527,9.973096757,0,0,0,0,0,22.06051966,4.361522372,0
17,028,17028,0.16555965,0.459555411,2.74581772,23.67812099,1.600164677,0.000803851,0,0,0.118178353,11.56698621,0,0,0,0,0,0,1.836449468,0
17,029,17029,0.26168416,0.526745694,5.79067472,30.37490713,2.273172602,0.001246521,0.46256124,0.152142883,0.135861047,35.5047773,0,0,0,0,0,30.62131834,10.16649313,0
17,030,17030,0.11006545,1.324946662,1.477726752,17.58528727,2.748159542,0.000540949,0,1.065000182,0.05840251,33.76425981,0,0,0,0,0,0,29.77793262,0
17,031,17031,0.10385385,0,1.761656613,8.189141333,1.860783499,0.000469906,0,0,0.012997148,7.50126426,0,0,0,0,0,14.48750545,0.884238689,0
17,032,17032,0.02750391,1.464633873,0.424359647,5.464770322,0.174790296,7.86582E-05,0,0,0.001382924,11.34090467,0,0,0,0,0,0,2.868722947,0
17,033,17033,0.04343432,1.236856364,0.362745056,10.77179097,1.966008941,0.000127674,0,0,0.033945688,9.551691819,0,0,0,0,0,0,4.643143311,0
18,001,18001,0.06095572,0,0.049034812,12.29670982,1.322929486,0.000657667,1.506064564,2.624464735,0.544795776,50.31883134,0,0,0,0,0,83.08312589,17.01215747,0
18,002,18002,0.02191054,0,0.016109242,4.499005318,0.232850645,0.000260882,29.85085743,0.114107162,0.052179989,45.35764057,0,0,0,0,0,42.67109184,5.803660558,0
18,003,18003,0.01030188,0,0.008362049,3.595996908,0.059876216,0.0001576,0,0.228214325,0.095889898,46.39575215,0,0,0,0,0,0,7.62489474,0
18,004,18004,0.15183553,0.97740227,0.209143463,16.45462266,1.350860194,0.001354058,7.677816448,2.168036086,0.479215892,84.26018588,0,0,0,0,0,63.2536185,27.79787491,0
18,005,18005,0.0101964,0,0.00347394,10.80801272,0.015297734,0.000132588,53.50906447,0,0.535123899,6.469244067,0,0,0,0,0,0,5.498305568,0
18,006,18006,0.07774462,0,0.050664182,5.950400327,0.524243144,0.000491854,0.234960811,0.228214325,0.049335101,22.57311918,0,0,0,0,0,59.73952858,3.058766871,0
18,007,18007,0.03086462,0,0.021212552,11.69564258,0.365062776,0.000153861,17.17980809,0,0.176763839,17.41603856,0,0,0,0,0,0,3.878514682,0
18,008,18008,0.13951781,0,0.399981413,10.82677164,0.555958637,0.001042285,0.795165435,0.114107162,0.148852589,62.54174671,0,0,0,0,0,40.41203404,12.2552255,0
18,009,18009,0.00987996,0,0.009468791,36.21406954,0.024476374,0.000122203,95.53055333,0,1.776410733,4.315821844,0,0,0,0,0,0,5.461478921,0
18,010,18010,0.02550858,0,0.022688208,11.78662484,0.09779474,0.000630532,8.485086748,0,0.754070976,98.14149028,0,0,0,0,0,105.9247103,29.6385487,0
18,011,18011,0.04609183,0,0.030373915,10.90364863,0.306937126,0.000412342,0,0.798750137,0.222508204,10.77529023,0,0,0,0,0,23.84561015,7.645771155,0
18,012,18012,0.06371285,0,0.08368198,14.22087368,1.54400461,0.000789943,2.450751323,0,0.637173644,40.85923237,0,0,0,0,0,0,26.10500374,0
18,013,18013,0.01183134,0,0.007347536,3.149110723,0.079548216,0.000108779,3.55431127,0,0.043345815,47.22526952,0,0,0,0,0,52.46034233,8.156854196,0
18,014,18014,0.0146793,1.121089874,0.012635303,9.091352326,0.146831425,0.000291882,6.88183098,0,0.089412647,122.0298117,0,0,0,0,0,0,18.42700713,0
18,015,18015,0.14737021,0,0.135729589,25.22985888,1.56489328,0.001890431,0.22952986,0.114107162,1.144755169,217.4101719,0,0,0,0,0,88.85627361,49.73554077,0
18,016,18016,0.07009732,0,0.042947732,8.197820494,0.237987287,0.000765652,0,0,0.566565761,126.3133258,0,0,0,0,0,0,427.2734818,0
18,017,18017,1.15069011,0.040359889,4.645043799,58.5129332,17.72257843,0.007636344,132.3711049,4.336072171,0.784867114,95.67710298,0,0,0,35.019,0,146.3367444,17.39777676,0.721582632
18,018,18018,0.0857025,0,0.062500171,5.25345127,1.597022636,0.000606189,0,0.342321487,0.048624591,36.39452349,0,0,0,0,32.85143424,0,11.9605097,0
18,019,18019,0.0016994,0,0.000491885,13.53570449,0,4.91691E-05,157.4459206,0,0.21567269,111.3707366,0,0,0,0,0,0,5.244333413,0
18,020,18020,0.40487326,0,2.591208795,22.9498385,1.750931375,0.002744411,0,0.114107162,0.105538266,29.98395401,0,0,0,0,0,0,7.56417268,0
19,001,19001,0.0060358,0,0.015637845,0.605198235,0.111264102,0.000818675,0,0,0.015448961,0,0,0,0,0,0,15.11555885,0.005308453,0
19,002,19002,0.00451513,0,0.054783635,0.68726951,0.07527844,0.000941115,0,0,0.007620988,0.312914361,0,0,0,0,0,0,19.68241805,0
19,003,19003,0.00170819,0,0.017119886,0.427377308,0,0.000578457,0,0,0.009431906,0.044714652,0,0,0,0,0,49.12556627,4.24676271,0
19,004,19004,0.08738725,0,0.763546916,4.697853192,0.968457154,0.01149552,0,0,0.063770515,0,0,0,0,0,0,0,2.094184861,0
19,005,19005,0.05204559,0,0.546980358,2.806349924,0.886764447,0.005978538,0,0,0.15454912,0.621373966,0,0,0,0,0,156.3878973,27.47973981,0
19,006,19006,1.86194468,0,10.85755096,68.38985202,33.76876244,0.19241192,0,0,0.096154166,0,0,0,0,0,0,46.21872803,1.845085686,0
19,007,19007,0.01765325,1.55264253,0.195166701,12.29294419,0.173610655,0.001849002,25.62113526,0,1.431574665,0.751661256,0,0,0,0,0,0,802.2570663,0
19,008,19008,0.01208625,0,0.198590678,0.67690036,0.233938791,0.001254592,0,0,0.015344874,0.005877959,0,0,0,0,0,58.71813246,1.33043113,0
19,009,19009,0.23615214,0,2.933073223,13.1644896,3.281859618,0.03304233,0,0,0.662267414,1.079435041,0,0,0,0,0,129.3543017,30.5964655,0
19,010,19010,0.10915129,0,0.224794016,4.911542555,1.71306021,0.012709036,0,0,0.068005271,0,0,0,0,0,0,35.17274271,0.575967193,0
19,011,19011,0.02225921,0,0.344109709,1.320110084,0.132777418,0.002886197,0,0,0.079043933,0.702753055,0,0,0,0,0,0,41.46505856,0
19,012,19012,0.13512281,0,0.583487076,5.513363549,1.440112996,0.014392994,0,0,0.066641531,0,0,0,0,0,0,0,0.196412775,0
19,013,19013,0.02856164,0,0.278198148,1.893128577,0.466521169,0.004020885,0,0,0.260233033,0.387908633,0,0,0,0,0,0,48.93332333,0
19,014,19014,0.03160298,0,0.649699674,22.72155585,0.854448333,0.003853165,8.269955146,0,3.567339874,0.789178673,0,0,0,0,0,0,41.59704075,0
19,015,19015,0.00244069,0,0.02396784,0.608439953,0.019494899,0.000645871,0,0,0.049881488,0.056159474,0,0,0,0,0,59.00881629,8.796107263,0
19,016,19016,0.0059772,0,0.034239772,0.862098146,0.248837808,0.000987742,0,0,0.055447018,0.090406886,0,0,0,0,0,0,2.812153182,0
19,017,19017,0.02272215,3.948829265,0.439981071,19.62055319,0.163863205,0.00443163,2.302024271,0,3.725863872,1.410480036,0,0,0,0,0,0,27.04816255,0
19,018,19018,0.77654669,0,1.859926139,31.18115099,6.38751452,0.081058633,0.353028915,0,0.437931085,0.014401718,0,0,0,0,0,144.1791767,1.170513972,0
19,019,19019,0.39693882,0,13.1201516,14.915563,4.100249175,0.041869421,0,0,0.00589731,0,0,0,0,0,114.9800198,0,0,0
19,020,19020,0.01249352,0,0.117271219,0.914550869,0.188884393,0.002049139,0,0,0.067303454,1.000386182,0,0,0,0,0,0,432.4756211,0
19,021,19021,1.30154995,0,7.211001079,49.36072062,12.5112297,0.132875924,0,0,0.776345565,0.133155367,0,0,0,0,0,58.71813246,309.0189484,0
19,022,19022,0.02052758,0,0.252518319,3.431528515,0.364374359,0.004959847,0,0,0.35163876,0.912087337,0,0,0,0,0,0,34.80421108,0
19,023,19023,0.00280694,0,0.027391818,0.338272969,0.00974745,0.000446104,0,0,0.006770289,0.189740865,0,0,0,0,0,0,678.6433377,0
19,024,19024,0.00620867,0,0.095015367,5.326259594,0.115125957,0.00092775,1.169638685,0,0.356661351,0.366168592,0,0,0,0,0,0,3.820759326,0
19,025,19025,0.24403677,0,1.158177864,8.356502353,4.943186588,0.021375959,0,0,0.173337189,0.019391558,0,0,0,0,0,0,2.485484232,0
19,026,19026,2.05784155,0,19.3000323,81.60756004,29.90786424,0.224031648,0,0,0.215839476,0,0,0,0,0,0,46.21872803,0.106169068,0
19,027,19027,0.00447704,0,0.054783635,0.579156602,0.029242349,0.000754946,0,0,0.00886755,0.04526554,0,0,0,0,0,65.40386041,1.211654486,0
19,028,19028,0.00452685,0,0.027391818,0.466584331,0.042672648,0.000536796,0,0,0.012593743,0,0,0,0,0,0,0,176.0956822,0
19,029,19029,0.01828613,0.009796882,0.124119174,1.743674345,0.311914362,0.002248905,0,0,0.089586548,0.20896913,0,0,0,0,0,0,6.164109718,0
19,030,19030,0.00609147,0,0.030815795,2.548109878,0.048737248,0.00086157,60.48900257,0,0.220440236,0.021071732,0,0,0,0,0,0,0.549424926,0
19,031,19031,1.04736366,0,3.561519102,41.58209482,3.785226718,0.106225234,0,0,0.550305063,0.013394061,0,0,0,0,0,26.16154417,0.354339264,0
19,032,19032,0.01558467,0.081640684,0.148087014,0.91440925,0.14588831,0.001612839,0,0,0.04418482,0.000795241,0,0,0,0,0,219.1756033,3.220904093,0
19,033,19033,0.20381666,0,1.991898738,21.16483241,3.124177631,0.025709828,0,0,1.553018099,1.457808285,0,0,0,0,0,93.30950752,41.52670374,0
19,034,19034,0.0100206,0,0.059919601,0.679915442,0.349420364,0.001781966,0,0,0.011435778,0.03954357,0,0,0,0,0,0,2.635647107,0
19,035,19035,0.00205979,0,0.003423977,0.27434737,0.00974745,0.000382375,0,0,0.002439715,0.127079346,0,0,0,0,0,0,0.598528119,0
19,036,19036,0.00377091,0,0.028247812,5.623931314,0.048737248,0.001045404,0,0,0.838959113,0.071588805,0,0,0,0,0,0,4.56792414,0
19,037,19037,0.01406107,0,0.115559231,1.211158462,0.029242349,0.001576072,2.594016028,0,0.115201872,0.007193468,0,0,0,0,0,63.65975747,1.001970577,0
19,038,19038,0.14767493,0,1.740236414,12.92838442,1.81207008,0.020664943,0.032568657,0,0.966518745,0.393671259,0,0,0,0,0,162.7829415,1901.422221,0
19,039,19039,3.2428654,0,62.41259242,134.4079495,58.45994382,0.365195001,0,0,0.251591471,0,0,0,0,1019.591,0,82.55420603,0,3.324372114
19,040,19040,0.00240846,0,0.006847954,0.310609751,0,0.000376247,0,0,0.009792431,0.002579105,0,0,0,0,443.4943623,0,1.206346032,0
19,041,19041,0.13590512,0,0.307870065,11.19958812,1.923844194,0.02891447,0,0,0.133880732,0.986440136,0,0,0,0,0,86.04241192,11.45166107,0
19,042,19042,0.00333434,0,0.041943721,1.10525322,0.052420098,0.001693726,0,0,0.112934185,0.561299421,0,0,0,0,0,105.2275443,15.7899946,0
19,043,19043,0.001172,0,0.052215652,2.4392028,0.029242349,0.000308841,0.720711717,0,0.095457391,0,0,0,0,0,0,0,1.856631572,0
19,044,19044,0.10715889,0,1.298543354,4.889822057,1.550651874,0.013079065,0,0,0.061600528,0.130493781,0,0,0,0,0,0,4.381199292,0
19,045,19045,0.14025617,0,0.575668153,7.696182009,1.819926899,0.017195853,1.374301226,0,0.839680937,0.038666164,0,0,0,0,0,139.2375517,8.303748212,0
19,046,19046,1.38687741,0,16.59077573,52.23219067,21.49108166,0.146599208,0,0,0,0,0,0,0,0,0,0,239.5367495,0
19,047,19047,0.04627349,0,0.36064779,1.757185837,0.291011352,0.00461669,0,0,0.091021719,0.014269666,0,0,0,0,0,20.05718386,0.177169632,0
19,048,19048,0.92103085,0,5.228904279,36.42700418,18.93676204,0.092592392,0.001398903,0,0.764416889,0,0,0,0,0,0,38.95163242,266.6473895,0
19,049,19049,0.12250916,0,2.141407341,7.022437035,1.247693319,0.01389679,0.353177846,0,0.205736775,0,0,0,0,0,0,0,0.330451223,0
19,050,19050,0.00176386,0,0.093303379,0.736497702,0.022858342,0.00066548,0,0,0.039066433,0.051981144,0,0,0,0,0,0,4.558236213,0
19,051,19051,0.00933498,0,0.182326786,0.923935036,0.160308074,0.001417975,0,0,0.027071341,0.023914071,0,0,0,0,0,56.39266187,0.520626566,0
20,001,20001,0.00288898,0,0.006937717,1.026888018,0.002217543,5.83855E-06,0,0,0.000411298,0.062957061,0,0,0,0,0,0,0.071714052,0
20,002,20002,0.05068314,0,1.121308441,37.95747356,3.609874153,0.000354133,0,0,1.216093624,79.99249084,0,0,0,0,0,53.94292149,18.30945993,0
20,003,20003,0.00204221,0,0.041626299,3.438735878,0.004435086,8.95245E-06,0,0,0,0.421186409,0,0,0,0,0,0,0.752436031,0
20,004,20004,0.00273076,0.00736399,0.034688583,0.711731306,0.008870173,7.28934E-06,0,0.190178604,0,0.076392434,0,0,0,0,0,0,0.107330428,0
20,005,20005,0.02249361,0,0.416262994,7.998498339,0.42589138,0.000153289,0,0,0.204409626,2.918007408,0,0,0,0,0,24.0183811,5.573802261,0
20,006,20006,0.04209238,0.015870949,1.624292893,9.85546666,0.362300002,0.000123469,0,1.90178604,0.035427219,2.200640788,0,0,0,0,0,0,2.295298894,0
20,007,20007,0.00746271,0.028432185,0.055501733,3.880598069,0.022175432,1.91434E-05,0,0,0.003060077,0.150227118,0,0,0,0,0,0,0.209526963,0
20,008,20008,0.00149723,0,0.013875433,1.047683472,0,4.03391E-06,0,0,0.000771898,0.2412526,0,0,0,0,0,0,0.403010514,0
20,009,20009,0.01156178,0,0.131816615,8.008693765,0.031045604,5.4387E-05,0,0,0.050710213,7.407837212,0,0,0,0,0,0,5.363633561,0
