CVE ESTADO,CVE MUNICIPIO,Emisiones de   COV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Aguas_Residuales,Aplicacion_de_plaguicidas,Artes_graficas,Asados_al_carbon,Asfaltado,Combustion_Agricola,Combustion_Comercial,Combustion_Domestica,Combustion_industrial,Esterilizaccion_de_material_hospitalario,Incendios_en_construcciones,Incendios_Forestales,Ladrilleras,Lavado_en_Seco,Limpieza_de_superficies_industriales,Manejo_y_distribucion_de_Combustibles,Manejo_y_Distribucion_de_gas_L.P.,Panificacion,Pintado_Automotriz,Pintura_para_se–alizacion_vial,Quema_de_Residuos,Quemas_Agricolas,Recubrimiento_de_superficies_arquitectonicas,Recubrimiento_de_superficies_en_la_Industria,Rellenos_Sanitarios,Uso_domestico_de_solventes,Cruces_front,Embarcaciones_marinas,Equipo_basico_eropouertos,Locomotoras_patio,Locomotoras_arrastre,Maquinara_agricola,Terminales_autobuses,
20,369,20369,0,0.193483977,0,0.01993407,0.009955485,0.00032222,0.001530822,21.68911148,0.000238828,0.00082,4.12959E-05,0,0,0,0.331036767,0,4.417492035,0,0,0.013590863,0.001282802,1.22229931,2.023189587,0,0.002530917,4.078925166,0,0,0,0,0,0.042899296,0
20,370,20370,0,0.073483511,0,0.00284479,0.134376111,0.000262339,0.001689183,14.88645822,0.000191062,0,6.91338E-06,0,0,0,0.331036767,0,2.154874637,0.083523635,0.778117829,0.183445341,0,0.36555496,0.289027084,0.43075591,0,0.583211619,0,0,0,0,0,0.01700844,0
20,371,20371,0,0.066390159,0,0.0064701,0,2.33824E-05,0.002322627,28.89818318,0.000191062,0.00246,1.45642E-05,0,0,0,0.300942515,0,3.402502818,0.083523635,0,0,0.003355519,0.268970645,0.658339469,0.43075591,0.000430256,1.322894649,0,0,0,0,0,0.012972371,0
20,372,20372,0,0.205089096,0,0.00397449,0.002524665,0.000102654,0.001689183,43.25277762,9.55311E-05,0,1.50251E-05,0,0,0,0.270848264,0,3.831362256,0,0,0.00344658,0,0.843446946,0.401426505,0.199937382,0,0.810806397,0,0,0,0,0,0.045341503,0
20,373,20373,0,0.024992027,0,0.00247507,0,0,0.000844592,9.972295518,0.001480731,0.00246,5.89941E-06,0,0,0,1.655183835,0,2.875052611,0.083523635,0,0,0,0.086965367,0.252898698,0,0,0.508532083,0,0,0,0,0,0.005462832,0
20,374,20374,0,0.082123348,0,0.01259102,0.07605038,0,0.001478035,35.66337835,4.77655E-05,0.0041,1.0324E-05,0,0,0,0.361131018,0,3.067056938,0.083523635,0,0.103821191,0,0.231746889,1.276536287,0,0,2.574665929,0,0,0,0,0,0.020788423,0
20,375,20375,0,0.004446564,4.907285598,0.13590291,0,0,0.027032221,12.71368952,0.003471845,0.00328,0.000259759,0,0.36514292,0.259295985,3.250179166,0,31.66949535,0.16704727,3.890589145,0,0.00969971,0.023767431,13.78900046,1.723023642,0,27.82346164,0,0,0,0,0,0.000966501,0
20,376,20376,0,0.007543967,0.98145712,0.00382044,0.141757946,0,0.000422296,5.800104016,4.77655E-05,0.0041,6.36031E-06,0,0,0,0.240754012,0,0.877020287,0,0,0.193522753,0.000632007,0.031842753,0.385369445,0,0.000541616,0.778800882,0,0,0,0,0,0.001631434,0
20,377,20377,0,0.540627342,0,0.01032135,0,0.00011406,0.003431153,280.1709743,0.003934463,0.01476,4.88545E-05,231.7935954,0,0,1.715372338,0,22.36454487,0,0,0,0.051953532,1.229902279,1.047723179,0.143585303,0.000366983,2.112364036,0,0,0,0,0,0.123986503,0
20,378,20378,0,0.270219299,0,0.01372072,0.126528527,0.002335385,0.003167218,60.80709681,0.000892921,0.00492,4.42456E-05,0,0,0,0.872733295,5.719287178,7.383259596,0.083523635,0,0.172732107,0.029577203,2.947584239,1.392949973,0.287170607,0.00333828,2.809373044,0,0,0,0,0,0.051375336,0
20,379,20379,0,0.148284591,0,0.00363558,0.468487264,0.002053086,0.001900331,67.12571567,9.55311E-05,0,1.84357E-05,0,0,0,0.481508025,0,5.532344283,0,0,0.639561642,0,0.653413291,0.37332665,0,0,0.746795366,0,0,0,0,0,0.03216891,0
20,380,20380,0,0.12019093,0,0.02102269,0.066244555,0.000301804,0.006651159,30.02089274,0.00442757,0.00164,3.73322E-05,0,0,0,5.567436535,0,11.10833743,0.501141809,0,0.090434639,0.001979818,0.698774877,2.135589008,0.143585303,0,4.299407608,0,0,0,0,0,0.026898884,0
20,381,20381,0,0.124843713,0,0.02309723,0.162614667,0.000694057,0.002322627,33.50821742,0.00042989,0.00246,5.17121E-05,0,0,0,0.932921798,0,5.575620624,0.083523635,1.556235658,0.221995584,0.006488735,0.874518816,2.344330791,0.287170607,0.000632729,4.729703985,0,0,0,0,0,0.019893606,0
20,382,20382,0,0.090005243,0,0.00587444,0,2.4523E-05,0.001478035,29.31135408,0.000191062,0,6.08377E-06,0,0,0,0.180565509,0,2.832440691,0,0,0,0,0.46582827,0.594111228,0,0,1.201984923,0,0,0,0,0,0.021015835,0
20,383,20383,0,0.093079282,0,0.0006162,0,0.00011406,0.001055739,14.88609866,4.77655E-05,0,4.7011E-06,0,0,0,0.120377006,0,1.474830302,0,0,0,0,0.598116846,0.064228241,0,0,0.124465894,0,0,0,0,0,0.023804103,0
20,384,20384,0,0.191808595,0,0.04293887,0,0.002130533,0.00628165,97.02158571,0.017482183,0,7.53097E-05,0,0,0,15.94995332,0,31.26307298,0,0,0,0.022169521,1.408233264,4.355477583,0,0.000341674,8.787292141,0,0,0,0,0,0.041734056,0
20,385,20385,345.3866097,0.111453604,11.77748544,0.85065383,0.831916008,0.008398603,0.217797187,185.361294,0.049954699,0.01476,0.001913977,4.155226838,0,1.22517353,35.45102831,55.72107899,247.9885365,3.424469027,24.31618216,1.135701245,0.112228667,1.998389455,86.3347985,11.29652222,0,174.1171177,0,0,0,0,0.575629039,0.021574477,0
20,386,20386,0,1.078162522,0,0.00648037,0,0.001058423,0.00279771,385.2833887,0.000143297,0.0123,6.42483E-05,2.562155279,0,0,0.331036767,0,27.88633099,0,0,0,0,6.210364832,0.658339469,0,0,1.326450817,0,0,0,0,0,0.247631889,0
20,387,20387,0,0.541807825,0,0.02556203,0.060027854,0.00918773,0.004434106,38.33496394,0.000334359,0.00164,5.36478E-05,2.454214209,0,0.025929599,0.541696528,0,7.442792325,0,0.778117829,0.081947826,0.008906583,3.540656656,2.593215224,0.143585303,0.001624849,5.231123731,0,0,0,0,0,0.118857374,0
20,388,20388,0,0.117129067,0,0.00644956,0.417566643,0.002632284,0.000633444,54.80474985,0,0.00164,2.36898E-05,0,0,0,0.120377006,0,4.102822339,0,0,0.570046677,0,0.642509307,0.654325204,0,0,1.31933848,0,0,0,0,0,0.026901356,0
20,389,20389,0,0.107976524,0,0.00977704,0,0,0.002744923,20.15820367,4.77655E-05,0.00082,1.32737E-05,0,0,0,0.722262037,0,2.348955399,0,0,0,0.000874622,0.632158269,0.991523468,0,0.000759275,1.998566646,0,0,0,0,0,0.023828822,0
20,390,20390,3.453866097,0.007372513,24.04569943,0.53276652,0.108410156,0,0.249693976,32.17261526,0.119109415,0.04182,0.001156718,0,8.398287153,1.477987116,49.8059863,18.538632,197.7102074,2.526589953,37.34965579,0.147997572,0.01219893,0.040211028,54.07215027,17.4374389,0,109.0570166,0,0,0,0,0.255025524,0.001594356,0
20,391,20391,0,0.103804124,0,0.0172536,0,0.000426928,0.000633444,73.59184197,0.000286593,0,2.40585E-05,0,0,0,0.331036767,0,5.701425822,0,0,0,0.041655961,0.743848567,1.750219563,0.143585303,0.123035632,3.531275231,0,0,0,0,0,0.022757514,0
20,392,20392,0,0.917649869,0,0.00419016,0.080467587,0.000131169,0.002375414,168.6111588,9.55311E-05,0.00574,2.09359E-05,33.10393511,0,0,0.451413773,0,12.81737019,0.083523635,0,0.109851401,0,3.484361481,0.425512096,0.143585303,0.00546425,0.853480418,0,0,0,0,0,0.215107029,0
20,393,20393,0,0.209678005,0,0.03997084,0,0.005533066,0.005964928,73.14917966,0.000191062,0.00492,6.26813E-05,0,0,0,0.993110301,0,8.018505206,0.16704727,0,0,0.001042336,1.152563144,4.054407704,0.143585303,0.003252228,8.179187343,0,0,0,0,0,0.045803742,0
20,394,20394,0,0.431437904,0,0.01132781,0,0,0.000844592,70.92735547,4.77655E-05,0.00164,4.50752E-05,0,0,0,1.926032099,0,5.407137839,0,0,0,0.004885376,1.567278587,1.148079805,0,0.000974403,2.318621803,0,0,0,0,0,0.102677999,0
20,395,20395,0,0.137666578,0,0.00415935,0,0,0.000844592,44.90066626,0.001337435,0.00246,2.56256E-05,0,0,0,0.963016049,0,5.289440243,0,0,0,0,0.920286085,0.421497831,0,0.001880471,0.84992425,0,0,0,0,0,0.034235393,0
20,396,20396,0,0.080968903,0,0.01808547,0.032989876,0,0.002533775,82.91888422,0.000812014,0.00328,4.69188E-05,0,0,0,0.692167785,8.690690162,7.772142054,0.16704727,0,0.04503657,0.003035262,0.217042131,1.838533394,0.343522685,0.30758908,3.698415146,0,0,0,0,0,0.019535185,0
20,397,20397,0,0.588957305,6.134106998,0.19650618,5.816844097,0.000684362,0.125105128,404.4879815,0.023426511,0.04264,0.000535927,1.833855153,0,0.414873576,18.89918997,22.47652609,115.9261347,8.435887114,8.559296119,7.940942373,0.647066482,3.180099771,19.93484025,2.829046974,6.602267927,40.22382089,0,0,0,0,0,0.116958978,0
20,398,20398,0,0.394652211,0,0.03986814,0.095658199,0.008711357,0.017208554,76.62476903,0.003552753,0.00164,9.3561E-05,0,0,0.025929599,3.641404436,0,16.15817811,0.501141809,2.334353487,0.130589067,0.010207869,2.292530765,4.046379174,0.43075591,0.002530917,8.164962669,0,0,0,0,0,0.098454563,0
20,399,20399,0,0.118213685,0.98145712,0.29224312,0.431072007,0.02108519,0.072044871,114.6463574,0.029750673,0.00656,0.000667363,1.153813348,0,0.259295985,38.58083047,0,110.5363515,2.630994496,7.197589919,0.588483705,0.045793107,0.909861544,29.65337595,3.933155272,0,59.82542116,0,0,0,0,0,0.026970568,0
20,400,20400,0,0.050630035,0,0.01646281,0,0.0011349,0.004856402,23.71879781,0.000525421,0.00328,3.51199E-05,0,0,0,0.601885031,0,5.309865478,0.083523635,0,0,0.002067382,0.311331149,1.673948527,0,0.001807075,3.367691484,0,0,0,0,0,5.750601103,0
20,401,20401,16.808815,0.665157677,0,0.12551994,0.403511534,0,0.102934599,268.1169764,0.005702201,0.0082,0.000475409,0,0.18257146,0.233366387,7.312903124,13.91847722,78.17418438,1.252854522,6.224942632,0.550859158,0.281299017,7.814222789,12.72923448,2.061136111,0.020247336,25.68976059,0,0,0,0,0,0.396463152,0
20,402,20402,0,0.119335685,0,0.01117376,0.449550612,0,0.00401181,18.99765295,0.000286593,0.00164,2.24915E-05,0,0,0,0.692167785,0,3.613869068,0.16704727,0,0.613710019,0.004440071,0.675194036,1.140051275,0,0,2.283060119,0,0,0,0,0,0.094820915,0
20,403,20403,0,0.049699537,0.98145712,0.02682524,0.037662284,0.000120904,0.013485322,15.69541618,0.022335263,0.00492,5.65975E-05,0,0,0.025929599,4.784985995,0,11.90133538,0.250570904,0.778117829,0.05141517,0.002204183,0.294593004,2.721671706,1.579438338,0,5.487167857,0,0,0,0,0,0.011003774,0
20,404,20404,0,0.190599239,0,0.00446745,0,0,0.001478035,10.44337997,4.77655E-05,0,1.38268E-05,0,0,0,0.361131018,0,1.989814746,0.334094539,0,0,0.004643212,2.187876235,0.453611951,0.143585303,0.001265458,0.91749145,0,0,0,0,0,0.054467645,0
20,405,20405,0,0.040522691,0,0.01535365,0,1.96754E-05,0.006756733,33.68951686,0.02036521,0.00164,4.84858E-05,0,0,0,6.018850308,0.823733115,9.990807636,0.751712713,0,0,0.002450974,0.181705881,1.557534841,0.143585303,1.000518834,3.143652874,0,0,0,0,0,0.01056922,0
20,406,20406,0,1.638814022,0,0.0172536,0.51125204,0,0.000633444,468.6924789,4.77655E-05,0.00492,0.00018415,0,0,0,1.805655092,0,34.6742361,0.083523635,0,0.697942547,0.304900609,8.737060449,1.750219563,0,0.002530917,3.531275231,0,0,0,0,0,0.376935383,0
20,407,20407,0,0.313396324,0,0.0285506,0.063303464,0,0.010557395,0.018644757,0.00042989,0.01476,0,3.289312379,0,0,2.166786111,0,19.08180855,1.085807252,0,0.086419569,0,1.897648418,2.898299368,0.143585303,0.000506183,5.842784698,0,0,0,0,0,0.576934346,0
20,408,20408,0,0.038255685,0,0.00059566,0.207939293,3.36478E-05,0.001055739,11.55988057,0,0,4.33238E-06,0,0,0,0.240754012,0,1.247982229,0,0,0.283871102,0,0.234936406,0.060213976,0,0,0.120909726,0,0,0,0,0,0.00995669,0
20,409,20409,0,0.129624739,0,0.08931819,0.045700363,0.000495307,0.053633404,15.03210489,0.108084166,0.00164,0.000205097,0.878852644,0,0.18150719,20.73493931,1.149721393,37.10212984,0.334094539,0,0.06238846,0.000189922,0.868384439,9.06421049,2.630067109,5.257067792,18.27870563,0,0,0,0,0,0.028631665,0
20,410,20410,0,0.277730816,0,0.00546364,0.023505639,0,0.001900331,76.99424454,4.77655E-05,0.00574,4.7564E-05,13.74803516,0,0,0.331036767,0,6.635568466,0.417618174,0,0.032089037,0.032131314,1.275198052,0.553968577,0,0.000506183,1.120193049,0,0,0,0,0,0.07067075,0
20,411,20411,3.453866097,0.067730156,0,0.00781547,0.064575149,0.000616667,0.00174197,8.039245226,0.000143297,0,1.52094E-05,0,0,0,0.752356288,0,2.278206749,0.16704727,0,0.088155626,0,0.492083372,0.794824481,0,0,1.600275784,0,0,0,0,0,12.28100076,0
20,412,20412,0,0.383503307,0,0.01522014,0.019338757,0,0.003589514,73.90425008,0.002516535,0.00246,3.89932E-05,0,0,0,2.558011381,0,7.670942174,0.417618174,0,0.026400562,0.001434354,1.487517883,1.545492045,1.205034506,0,3.115203527,0,0,0,0,0,0.093906323,0
20,413,20413,173.8445935,0.661660667,10.05993548,0.30965077,1.007832973,0,0.322845133,276.7897154,0.026317794,0.0943,0.00091699,11.44108091,0,0.70009916,19.77192326,39.9847084,197.6995276,2.610113587,14.20065038,1.375856637,0.03840664,2.597242014,31.4397239,4.664774772,0.132088558,63.38158957,0,0,15.978,0,0,0.159550773,0
20,414,20414,0,0.977917179,0,0.05311644,0,0,0.011824282,171.9093358,0.007741081,0.00492,0.000222109,0,0,0.025929599,6.741112345,0,29.06996969,1.252854522,0,0,0.023613724,5.690459683,5.391157966,1.98432828,0.02530917,10.87831917,0,0,0,0,0,0.357531207,0
20,415,20415,0,0.53850595,0,0.02036541,0.302873936,0,0.003378366,99.38324176,0.000238828,0.00656,8.20935E-05,4.086100324,0,0,0.511602276,0,9.412291585,0.083523635,0,0.413472397,0.027018071,3.131634302,2.063332237,0.143585303,0.001771642,4.164273208,0,0,0,0,0,0.118313563,0
20,416,20416,0,0.03392569,0,0.00514527,0,0,0.000211148,15.91096471,0.004967615,0,1.27027E-05,0,0,0,5.266494019,0,7.356605818,0,0,0,0,0.164204022,0.521854457,0,0,1.052625849,0,0,0,0,0.364322177,0.008540309,0
20,417,20417,0,1.343089868,0,0.01377207,0.147476511,0,0.003378366,205.8433401,0.000238828,0.00082,0.000190994,0,0,0,0.451413773,0,17.99979855,0,0,0.201329527,2.296875475,21.5963594,1.396964239,0.287170607,0.001138913,2.820041549,0,0,0,0,0,0.556541422,0
20,418,20418,0,0.773139188,0,0.10409672,0,0,0.03383645,156.4488052,0.00181509,0.00656,0.000286988,0,0,0.051859197,4.002535455,9.609833166,36.95366836,1.419901791,3.890589145,0,0.033717183,4.545917333,10.56153135,0.974215977,0,21.30144878,0,0,0,0,0,0.122209229,0
20,419,20419,0,0.026622269,0,0.00539175,0.062940488,0,0.002322627,11.15658802,0.000191062,0.00164,4.14803E-06,0,0,0,0.300942515,0,2.001797874,0.083523635,0,0.085924048,0,0.159003943,0.545940047,0.143585303,0,1.105968376,0,0,0,0,0,0.007106625,0
20,420,20420,0,0.09388403,0,0.01299155,0,0.001617432,0.000844592,42.40237592,0.000191062,0.00164,1.01396E-05,0,0,0,0.180565509,1.485300736,3.523547332,0,0,0,0.053922516,0.531224287,1.320693202,0.143585303,0.002024734,2.663570139,0,0,0,0,0,0.020852691,0
20,421,20421,0,0.185738561,0.98145712,0.04022759,0.054380462,0,0.010591212,34.58835908,0.000668717,0.00328,0.000116592,0,0,0,1.414429822,0,12.6344715,0.501141809,1.556235658,0.074238213,0.052208579,1.639456437,4.078493294,0.287170607,0.005061834,8.236086038,0,0,0,0,0,0.040291473,0
20,422,20422,0,0.062690367,0,0.00183833,0,0.001528979,0.000211148,15.03977061,0.000238828,0.00246,1.40111E-05,0,0,0,0.601885031,0,1.714155989,0,0,0,0.003104509,0.315082179,0.184656192,0,0.000946563,0.376953851,0,0,0,0,0,0.01780982,0
20,423,20423,0,0.066198442,0,0.00054431,0,0.000100658,0.000422296,11.44126094,0,0.00246,6.26813E-06,0,0,0,0,0,1.070987462,0,0,0,0.004718271,0.263139976,0.056199711,0,0,0.110241221,0,0,0,0,0,0.01620261,0
20,424,20424,0,0.384069738,0,0.00962299,0,0.000402405,0.001266887,87.66211612,0.000286593,0.00328,2.15697E-05,0,0,0,0.180565509,0,6.823401285,0,0,0,0,1.147738185,0.975466408,0.861511821,0,1.966561131,0,0,0,0,0,0.091460161,0
20,425,20425,0,0.181631215,0,0.01633957,0,0,0.000844592,60.67203721,4.77655E-05,0,2.04636E-05,0,0,0,0.842639043,0,4.451617929,0,0,0,0,1.062949269,1.661905732,0.143585303,0,3.342798305,0,0,0,0,0,0.040889666,0
20,426,20426,0,0.485631101,0,0.00731224,0,0.001693796,0.002164266,152.546971,4.77655E-05,0.00246,3.60643E-05,0,0,0,0.120377006,0,11.2224115,0,0,0,0,2.629800811,0.742639035,0.143585303,0.006208339,1.497146901,0,0,0,0,0,0.110114372,0
20,427,20427,0,0.294802199,0,0.0527878,0.124337694,0,0.019214459,0.036795117,0.000812014,0,0,0,0,0,2.828859645,9.750547099,37.09075689,1.9210436,0,0.169741263,0,2.477713921,5.363058111,0.43075591,0,10.80363963,0,0,0,0,0.408040838,0.187491303,0
20,428,20428,0,0.165510056,0,0.00940732,0.006968358,0,0.000211148,42.91987409,4.77655E-05,0.00164,2.25837E-05,1.367608381,0,0,0.601885031,0,3.140030384,0,0,0.009512947,0.007216499,0.7556635,0.955395083,0,0.00035939,1.92388711,0,0,0,0,0,0.039895974,0
20,429,20429,0,0.209232112,0,0.00561769,0.31925808,0.001435848,0.002111479,32.67402567,0.000654093,0,1.4472E-05,0,0,0,0.662073534,0,3.528628478,0.250570904,0,0.43583943,0,1.467749742,0.570025638,0,0,1.148642396,0,0,0,0,0,0.047536523,0
20,430,20430,0,0.056631919,0,0.00344045,0,0,0.000211148,10.26837764,0.000620952,0,6.78703E-06,2.479754359,0,0,0.571790779,0,1.595269923,0,0,0,0.000108016,0.191376614,0.34924106,0,0.000571987,0.704121345,0,0,0,0,0,0.010826788,0
20,431,20431,0,0.122195737,0,0.01642173,1.111054932,0,0.000844592,32.84714478,4.77655E-05,0.00328,2.44818E-05,0,0,0,0.240754012,0,3.246567342,0.083523635,0,1.516771473,0,0.325686035,1.665919997,0,0,3.364135316,0,0,0,0,1.471861594,0.029217498,0
20,432,20432,0,0.111519592,0,0.00986947,0,0,0.002375414,26.17287238,4.77655E-05,0,1.1891E-05,0,0,0,0.451413773,0,2.692549779,0.083523635,0,0,2.92567E-05,0.475868332,1.003566263,0,0.239145722,2.023459825,0,0,0,0,0,0.026770347,0
20,433,20433,0,0.212342656,0,0.01596985,0,0,0.002533775,53.68131115,0.000334359,0.00082,3.42903E-05,0,0,0,0.631979282,0,5.084195594,0.16704727,0,0,0,0.687147386,1.621763081,0.43075591,0,3.271674937,0,0,0,0,0,0.043805977,0
20,434,20434,0,0.237366771,0,0.00750737,0,0,0.000633444,100.8219605,9.55311E-05,0.00164,3.65948E-05,0,0,0,0.150471258,0,7.419188441,0,0,0,0,1.452283666,0.76271036,0,0,1.536264753,0,0,0,0,0,0.051254214,0
20,435,20435,0,0.142622676,0,0.01226238,0,0.000716014,0.001900331,82.50482855,0.000286593,0,2.28602E-05,0,0,0,0.300942515,0,6.875044608,0.083523635,0,0,0.022216856,0.70362732,1.244422166,0.343522685,0.002530917,2.507098729,0,0,0,0,0,0.034215618,0
20,436,20436,0,0.037589929,0,0.01054729,0.005979634,0.00077196,0,27.40840322,0.010446027,0,1.862E-05,0,0,0,12.33864313,0,14.4775299,0,0,0.008163177,2.87616E-05,0.254049698,1.071808769,0,0,2.158594225,0,0,0,0,0,0.010713082,0
20,437,20437,0,0.307932885,0,0.03519529,0,0.000930447,0.008340342,186.5504866,0.002263497,0.00082,7.94017E-05,0,0,0.025929599,2.949236651,0,18.92412786,0.709950896,0,0,3.283159867,2.086121913,3.572695897,0.487107989,0.000632729,7.20124103,0,0,0,0,0,0.073918786,0
20,438,20438,0,0.084520178,0,0.0087295,0.015497852,0,0.001900331,38.68459844,0.000973828,0,1.77904E-05,0,0,0,0.963016049,0,3.640856768,0.16704727,0,0.0211571,0.012959471,0.515136082,0.887152577,0,0.232446493,1.781640373,0,0,0,0,0,0.020516517,0
20,439,20439,0,0.850344226,0,0.02031406,0.344155565,0,0.085462111,434.6676878,0.007421346,0.00656,0.000428906,0,0,0.077788796,7.04205486,9.259635962,71.8326578,1.169330887,0,0.469828564,1.175680771,6.934806758,2.059317972,3.004470941,0.020247336,4.157160871,0,0,0,0,0,0.435335772,0
20,440,20440,0,0.025342845,0,0.00889382,0,0,0.001055739,26.19085966,0,0,1.29971E-05,0,0,0,0.963016049,0,2.190036651,0.16704727,0,0,0.000835936,0.174525284,0.903209637,0,0.000759275,1.820758226,0,0,0,0,0,0.005759456,0
20,441,20441,0,0.315400086,0,0.0898625,0,0,0.104465421,111.8754863,0.023834998,0.00246,0.000189425,0,0,0,29.76321477,0,76.71164245,1.336378157,0.778117829,0,0.083972974,2.353059449,9.120410201,1.030568055,0.007086568,18.39605918,0,0,0,0,0,0.071535904,0
20,442,20442,0,0.010637525,0,0.00298857,0.199735628,0,0.000422296,6.374552258,0,0.00164,3.22624E-06,0,0,0,0.240754012,0,0.628918429,0,0,0.272671759,0.000263115,0.050831279,0.305084144,0,0.000701064,0.611660967,0,0,0,0,0,0.002508948,0
20,443,20443,0,0.024609263,0,0.00501176,0.328069073,0,0.000422296,11.96996474,4.77655E-05,0.00164,2.58099E-06,0,0,0,1.203770062,0,1.09003428,0,0,0.447867875,0.000166859,0.143076763,0.509811662,0.143585303,0.000751682,1.02773267,0,0,0,0,0,0.006019002,0
20,444,20444,0,0.039797051,0,0.00270101,0,0.000456241,0.000844592,11.11048296,0,0,4.88545E-06,0,0,0,0.240754012,0,1.074530819,0,0,0,0,0.139992699,0.272970024,0,0,0.554762272,0,0,0,0,0,0.006802585,0
20,445,20445,0,0.189478065,0,0.00180752,0.061784862,5.4749E-05,0,33.32356375,0.000716483,0,1.01396E-05,0,0,0,0.601885031,0,3.15762355,0,0,0.084346429,0,0.81687652,0.184656192,0,0,0.369841515,0,0,0,0,0,0.042099399,0
20,446,20446,0,0.336456149,0,0.00255723,0.161863043,0.00011406,0.000633444,151.3726496,4.77655E-05,0.00738,3.67792E-05,0,0,0,1.354241319,0,10.68107222,0,0,0.220969494,0,1.076247343,0.260927228,0,0,0.522756756,0,0,0,0,0,0.075159665,0
20,447,20447,0,1.074413166,0,0.05405101,0.749216022,0.000102654,0.012827235,340.6958648,0.001337435,0.00574,0.000267104,0.458749545,0,0.025929599,2.588105632,7.486400873,33.36742167,0.584665444,0.778117829,1.022802254,0.121763484,5.508159587,5.483486063,0.717926517,0,11.06323992,0,0,0,0,0,0.244841148,0
20,448,20448,0,0.163360298,0,0.01548716,0,0,0.000633444,36.93548461,4.77655E-05,0.00082,4.2402E-06,0,0,0,0.120377006,0,2.782998333,0,0,0,0.216062683,0.986597503,1.573591901,0,0,3.168546053,0,0,0,0,0,0.03712748,0
20,449,20449,0,0.323448853,0,0.01617525,0,0.0018796,0.006334437,53.48498631,0.00042989,0,4.73797E-05,0,0,0,1.384335571,0,8.574156642,1.002283618,0.778117829,0,0.015859272,3.463010982,1.641834407,0.43075591,0.001083232,3.314348958,0,0,0,0,0,0.072505866,0
20,450,20450,0,0.46111367,0,0.0136591,0,9.8263E-05,0.001689183,252.7432063,0.000143297,0.00656,1.81591E-05,0,0.18257146,0,0.240754012,0,18.36340507,0,0,0,0,2.533787703,1.384921443,0.143585303,0,2.79514837,0,0,0,0,0,0.102142592,0
20,451,20451,0,0.127240129,0,0.00168428,0,9.92325E-05,0.000422296,26.73051447,0.001050842,0.00328,1.06927E-05,0,0,0,0.842639043,0,3.340049765,0,0,0,0,0.630705617,0.172613397,0,0,0.344948336,0,0,0,0,0,0.021008419,0
20,452,20452,0,0.340616569,0,0.0362531,0.077775468,0.000846898,0.018581015,78.84938588,0.000382124,0,4.96841E-05,0,0,0,2.919142399,0,13.09902945,0.334094539,0,0.106176218,0.005310949,2.057580549,3.677066789,0.287170607,0.00151855,7.421723472,0,0,0,0,0.437186612,0.074437879,0
20,453,20453,0,0.106615294,0,0.0235183,0,0,0.010187886,66.9253793,0.000382124,0.00574,9.58421E-05,3.289312379,0,0,1.023204552,2.49837049,10.94887484,0.584665444,0,0,0.016112526,0.77039149,2.384473442,0.143585303,0.001138913,4.815052027,0,0,0,0,0,0.017253649,0
20,454,20454,0,0.331228322,0,0.00542256,0,0,0.000633444,74.2515625,0.000143297,0.00164,2.4796E-05,0,0,0,0.240754012,0,5.524978143,0,0,0,0,1.142650772,0.549954312,0.287170607,0,1.109524544,0,0,0,0,0,0.078284108,0
20,455,20455,0,0.07103859,0,0.01497366,0.109214588,0.000433429,0.002111479,51.84996619,0.000764248,0,3.04189E-05,0,0,0,1.113487307,0,5.864969086,0.083523635,0,0.149095753,0.078316433,0.22951979,1.521406455,1.399561672,0.001265458,3.065417169,0,0,0,0,0,0.012416201,0
