CVEMUN , SCC ,VOC,CO,NO,NO2,NH3,PM10,PM25,CN,CO2,SO2,CH4,Categoria
1010,220100133V,7.276703101,,,,,,,,,,,AutPart
1010,220102033V,1.981466057,,,,,,,,,,,CamionetaPart
1010,220102033V,0.96265896,,,,,,,,,,,Combi
1010,220102033V,5.968599485,,,,,,,,,,,Pickup
1010,220104033V,2.063135694,,,,,,,,,,,Veh<3.8Ton
1010,220107033V,0.587718547,,,,,,,,,,,Veh>3.8Ton
1010,220108033V,3.998427977,,,,,,,,,,,Moto
1011,2201001330,0.218894209,5.776912901,2.856545826,0.058296854,0.009097649,0.032614714,0.010359993,,,0.004416173,, Taxi 
1011,2201001330,,,,,,,,0.306524498,11858.5364,,1.355327272,AutPart
1011,2201001330,,,,,,,,0.000159363,102.5032013,,0.005510195,Taxi
1011,2201020330,106.333956,1462.966731,403.1123976,8.226783624,2.315670424,23.51444427,17.81310641,,,0.725115642,, Autom—viles Particulares 
1011,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
1011,2201040330,30.99650124,304.3636311,70.21324663,1.432923401,0.523493706,3.546360553,2.492970479,,,0.228431286,, Camionetas particulares 
1011,2201040330,133.0411675,1248.137717,243.4659777,4.968693422,1.73089555,17.82759391,13.58104731,,,0.933503618,, Pickup y Veh<3.8Ton 
1011,2201040330,,,,,,,,0.070557006,3675.110753,,0.534179721,CamionetaPart
1011,2201040330,,,,,,,,0.162990969,7021.955353,,1.093950735,Pickup
1011,2201070330,,,,,,,,0.093838361,3725.140948,,0.441043534,Veh<3.8Ton
1011,2201070330,,,,,,,,0.033587549,1253.511875,,0.231128405,Veh>3.8Ton
1011,2201080330,59.09778435,758.9191299,23.62804644,0.482205029,0.59038703,1.490350651,0.791200206,,,0.222760154,, Motocicletas 
1011,2201080330,,,,,,,,0.037553339,4031.966662,,0.467399733,Moto
1011,2230001330,,,,,,,,0,3.437814815,,0.001314815,AutPart
1011,2230060330,,,,,,,,0.058607595,199.8090506,,0.059905063,Pickup
1011,2230071330,390.5208505,711.1618716,174.3673069,53.43514237,0.836268544,51.27851756,42.59956924,,,4.20322449,, Veh>3.8Ton 
1011,2230073330,,,,,,,,1.421195419,6883.36491,,2.108780601,Veh>3.8Ton
1011,2230074330,33.09558491,48.26448644,19.47748506,5.968906706,0.053019471,5.121150918,4.220421053,,,0.588816424,, Tractocamiones 
1011,2230074330,,,,,,,,0.934055281,4678.128332,,1.286056269,Tractocamion
1011,2230074330,,,,,,,,0.148699667,505.3993128,,0.12965391,Veh<3.8Ton
1011,2230075330,38.9232494,60.75795104,20.83350518,6.384461255,0.051666761,4.788399608,4.001491427,,,0.518420338,, Autobœs 
1011,2230075330,,,,,,,,0.464445714,1171.43584,,0.150297143,Autobus
1011,220100133V,27.03405455,,,,,,,,,,,AutPart
1011,220100133V,0.088187485,,,,,,,,,,,Taxi
1011,220102033V,5.708509356,,,,,,,,,,,CamionetaPart
1011,220102033V,10.97520117,,,,,,,,,,,Pickup
1011,220104033V,4.939389574,,,,,,,,,,,Veh<3.8Ton
1011,220107033V,2.015035019,,,,,,,,,,,Veh>3.8Ton
1011,220108033V,8.372017098,,,,,,,,,,,Moto
2001,2201001330,19.63882742,373.978829,198.1068477,4.042996892,0.409439228,3.55938807,2.569015376,,,0.187376947,, Taxi 
2001,2201001330,,,,,,,,3.202284127,123734.1275,,14.83769303,AutPart
2001,2201001330,,,,,,,,0.038164724,5164.73369,,0.529996305,Taxi
2001,2201020330,883.9939425,9449.4669,2582.924529,52.71274548,10.55658031,112.1492042,86.8916786,,,3.037108518,, Autom—viles Particulares 
2001,2201020330,98.98320256,748.0262445,189.7828119,3.87311861,1.183538028,9.066267214,6.525597105,,,1.019768488,, Camioneta de Transporte Pœblico 
2001,2201020330,,,,,,,,0.111132863,14261.08385,,1.00237484,Combi
2001,2201040330,520.2319668,4782.640438,1084.762611,22.13801246,5.668051236,42.5936267,30.67634224,,,2.388813779,, Camionetas particulares 
2001,2201040330,622.8468871,5600.202767,1239.215161,25.29010532,7.046034215,50.54273053,36.64527422,,,3.403197216,, Pickup y Veh<3.8Ton 
2001,2201040330,,,,,,,,1.663994275,87181.5903,,13.49308034,CamionetaPart
2001,2201040330,,,,,,,,1.618653348,91179.97904,,13.89852585,Pickup
2001,2201070330,,,,,,,,0.105425494,8253.902623,,0.868522347,Veh<3.8Ton
2001,2201070330,,,,,,,,0.06719759,5207.345376,,0.356829067,Veh>3.8Ton
2001,2201080330,34.17186966,413.4141644,15.36465655,0.313564419,0.321340878,0.813138233,0.432660846,,,0.121548009,, Motocicletas 
2001,2201080330,,,,,,,,0.055512969,5964.587754,,0.68766327,Moto
2001,2230001330,,,,,,,,0.000868914,302.0495543,,0.123602996,AutPart
2001,2230001330,,,,,,,,1.107503158,5218.486737,,0.383629474,Combi
2001,2230001330,,,,,,,,0.000707965,369.6023363,,0.093522124,Taxi
2001,2230060330,,,,,,,,0.388423317,1954.805462,,0.556232438,CamionetaPart
2001,2230060330,,,,,,,,1.427494679,4770.774804,,0.76925578,Pickup
2001,2230071330,2413.488793,3368.232663,982.1561692,300.9833418,3.715191479,276.7364348,232.8403793,,,23.38079366,, Veh>3.8Ton 
2001,2230073330,,,,,,,,15.79716414,87065.24909,,25.03718409,Veh>3.8Ton
2001,2230074330,53.42928783,75.42383003,35.87277829,10.99327075,0.0896063,8.484360592,6.97531773,,,0.97524917,, Tractocamiones 
2001,2230074330,,,,,,,,6.553385064,35758.96652,,10.47680783,Tractocamion
2001,2230074330,,,,,,,,0.252176205,1450.224703,,0.458074172,Veh<3.8Ton
2001,2230075330,805.9102481,1276.280624,482.1833688,147.7658709,1.002860921,87.17849951,72.35200821,,,10.16463878,, Autobœs 
2001,2230075330,,,,,,,,24.63455027,55323.73563,,4.821399086,Autobus
2001,220100133V,305.7077187,,,,,,,,,,,AutPart
2001,220100133V,5.178096788,,,,,,,,,,,Taxi
2001,220102033V,137.9351202,,,,,,,,,,,CamionetaPart
2001,220102033V,11.81756354,,,,,,,,,,,Combi
2001,220102033V,135.9854718,,,,,,,,,,,Pickup
2001,220104033V,8.949855874,,,,,,,,,,,Veh<3.8Ton
2001,220107033V,4.277040964,,,,,,,,,,,Veh>3.8Ton
2001,220108033V,12.2392291,,,,,,,,,,,Moto
2002,2201001330,41.7772215,800.189386,422.8320286,8.629225074,0.871877738,7.81313365,5.64562094,,,0.40594514,, Taxi 
2002,2201001330,,,,,,,,10.48997971,405325.8348,,48.60502462,AutPart
2002,2201001330,,,,,,,,0.080920694,10950.78873,,1.123751563,Taxi
2002,2201020330,2895.849613,30956.69833,8461.799747,172.6897908,34.58345816,367.4835166,284.724474,,,9.952496621,, Autom—viles Particulares 
2002,2201020330,1.099572658,8.712280925,2.093014148,0.042714574,0.014291143,0.057742671,0.041185225,,,0.010542089,, Camioneta de Transporte Pœblico 
2002,2201020330,,,,,,,,0.001473042,189.027621,,0.013286264,Combi
2002,2201040330,1079.791624,9926.855807,2251.590747,45.95083158,11.76208574,88.42204166,63.68277299,,,4.958301903,, Camionetas particulares 
2002,2201040330,1402.617554,12614.28355,2782.937495,56.79464276,15.75167454,114.4322345,82.98934069,,,7.615820117,, Pickup y Veh<3.8Ton 
2002,2201040330,,,,,,,,3.453749338,180964.9825,,28.00736304,CamionetaPart
2002,2201040330,,,,,,,,3.700179694,208376.7711,,31.76702329,Pickup
2002,2201070330,,,,,,,,0.172426382,13501.3236,,1.420665456,Veh<3.8Ton
2002,2201070330,,,,,,,,0.096288193,7323.093696,,0.500703993,Veh>3.8Ton
2002,2201080330,139.7915369,1691.209816,62.85430018,1.28274082,1.314553041,3.326415687,1.769944845,,,0.49723305,, Motocicletas 
2002,2201080330,,,,,,,,0.227094488,24400.1542,,2.81311811,Moto
2002,2230001330,,,,,,,,0.00317603,1104.043199,,0.451790262,AutPart
2002,2230001330,,,,,,,,0.004944211,23.29681579,,0.001712632,Combi
2002,2230001330,,,,,,,,0.001887906,985.6062301,,0.24939233,Taxi
2002,2230060330,,,,,,,,0.806956969,4061.14623,,1.15558367,CamionetaPart
2002,2230060330,,,,,,,,3.313053578,11072.42834,,1.785355596,Pickup
2002,2230071330,3365.348711,4726.404167,1363.683716,417.9030738,5.141144632,384.111851,323.1828978,,,32.49184488,, Veh>3.8Ton 
2002,2230073330,,,,,,,,21.92488973,120837.8902,,34.7491167,Veh>3.8Ton
2002,2230074330,173.6715313,245.1646388,116.6042182,35.73355069,0.29126466,27.57835553,22.67322213,,,3.170040693,, Tractocamiones 
2002,2230074330,,,,,,,,21.30173291,116234.2738,,34.05479153,Tractocamion
2002,2230074330,,,,,,,,0.568843373,3271.326542,,1.033295181,Veh<3.8Ton
2002,2230075330,509.8862438,807.4818941,305.0695377,93.48905174,0.634493716,55.15641198,45.77593322,,,6.431000845,, Autobœs 
2002,2230075330,,,,,,,,15.58587738,35002.42344,,3.050420411,Autobus
2002,220100133V,1001.431366,,,,,,,,,,,AutPart
2002,220100133V,10.97912251,,,,,,,,,,,Taxi
2002,220102033V,286.2950535,,,,,,,,,,,CamionetaPart
2002,220102033V,0.156639281,,,,,,,,,,,Combi
2002,220102033V,310.8575917,,,,,,,,,,,Pickup
2002,220104033V,14.63774284,,,,,,,,,,,Veh<3.8Ton
2002,220107033V,6.128620723,,,,,,,,,,,Veh>3.8Ton
2002,220108033V,50.06868701,,,,,,,,,,,Moto
2003,2201001330,6.164342509,116.1220329,61.79967705,1.261217899,0.128274881,1.051372571,0.757080513,,,0.056810866,, Taxi 
2003,2201001330,,,,,,,,0.787355933,30422.90925,,3.648191471,AutPart
2003,2201001330,,,,,,,,0.012052018,1630.968534,,0.167367254,Taxi
2003,2201020330,217.3446814,2323.202904,635.0208413,12.95960901,2.595405251,27.56671077,21.35807787,,,0.74648319,, Autom—viles Particulares 
2003,2201020330,4.271966273,31.92315864,8.204369264,0.167436107,0.050055873,0.42975841,0.309662439,,,0.044715544,, Camioneta de Transporte Pœblico 
2003,2201020330,,,,,,,,0.004582798,588.085932,,0.041335045,Combi
2003,2201040330,117.4581484,1079.835675,244.9102817,4.998169014,1.27945587,9.609274818,6.920509,,,0.539302344,, Camionetas particulares 
2003,2201040330,162.3963814,1460.212066,326.2501952,6.658167248,1.853786881,15.16253118,11.02761222,,,0.911610268,, Pickup y Veh<3.8Ton 
2003,2201040330,,,,,,,,0.37571303,19684.3535,,3.046560027,CamionetaPart
2003,2201040330,,,,,,,,0.415447486,23401.79723,,3.567176299,Pickup
2003,2201070330,,,,,,,,0.033096824,2572.724233,,0.270920497,Veh<3.8Ton
2003,2201070330,,,,,,,,0.018713253,1389.387807,,0.094722155,Veh>3.8Ton
2003,2201080330,11.59937568,140.3302262,5.215413299,0.106437006,0.109076664,0.276013457,0.146863363,,,0.041258527,, Motocicletas 
2003,2201080330,,,,,,,,0.018843446,2024.632975,,0.233421955,Moto
2003,2230001330,,,,,,,,0.000189763,65.96484519,,0.026993758,AutPart
2003,2230001330,,,,,,,,0.054386316,256.2649737,,0.018838947,Combi
2003,2230001330,,,,,,,,0.000117994,61.60038938,,0.015587021,Taxi
2003,2230060330,,,,,,,,0.087319971,439.4523906,,0.125044502,CamionetaPart
2003,2230060330,,,,,,,,0.378111193,1263.670806,,0.203758532,Pickup
2003,2230071330,584.4969046,852.19359,232.7707058,71.33295815,0.880290923,65.35443908,54.98698264,,,5.558545367,, Veh>3.8Ton 
2003,2230073330,,,,,,,,3.729105176,20552.76936,,5.910319849,Veh>3.8Ton
2003,2230074330,13.59443418,19.19067864,9.127393296,2.797104394,0.022799236,2.158742635,1.774784985,,,0.248140321,, Tractocamiones 
2003,2230074330,,,,,,,,1.667429336,9098.435269,,2.665696667,Tractocamion
2003,2230074330,,,,,,,,0.156266566,898.6638321,,0.283855798,Veh<3.8Ton
2003,2230075330,158.2822226,250.6638108,94.70168112,29.02148288,0.196963689,17.12201415,14.21006458,,,1.996353344,, Autobœs 
2003,2230075330,,,,,,,,4.838269992,10865.68121,,0.946931455,Autobus
2003,220100133V,75.16534339,,,,,,,,,,,AutPart
2003,220100133V,1.635188459,,,,,,,,,,,Taxi
2003,220102033V,31.14435109,,,,,,,,,,,CamionetaPart
2003,220102033V,0.487322208,,,,,,,,,,,Combi
2003,220102033V,34.90236034,,,,,,,,,,,Pickup
2003,220104033V,2.809679103,,,,,,,,,,,Veh<3.8Ton
2003,220107033V,1.191074699,,,,,,,,,,,Veh>3.8Ton
2003,220108033V,4.154511232,,,,,,,,,,,Moto
2004,2201001330,227.7852958,4322.536159,2293.243131,46.80088022,4.752931417,40.49449415,29.20615595,,,2.14930151,, Taxi 
2004,2201001330,,,,,,,,11.81954388,456699.3094,,54.76552263,AutPart
2004,2201001330,,,,,,,,0.4435334,60031.59767,,6.160482589,Taxi
2004,2201020330,3262.888973,34880.38836,9534.314846,194.577854,38.966828,414.0628838,320.8140135,,,11.21401258,, Autom—viles Particulares 
2004,2201020330,284.4052624,2172.021358,546.1398454,11.14571113,3.51704001,23.89561112,17.18041428,,,2.890655584,, Camioneta de Transporte Pœblico 
2004,2201020330,,,,,,,,0.33127086,42832.8506,,3.018394343,Combi
2004,2201040330,1841.500585,16929.83425,3839.759949,78.36244794,20.0591621,150.5740557,108.4400721,,,8.454670889,, Camionetas particulares 
2004,2201040330,1631.68972,14668.19554,3276.631182,66.87002412,18.75151148,143.4092203,104.1516983,,,9.124445637,, Pickup y Veh<3.8Ton 
2004,2201040330,,,,,,,,5.890569694,308655.8854,,47.76925153,CamionetaPart
2004,2201040330,,,,,,,,4.126926824,232563.1825,,35.44281639,Pickup
2004,2201070330,,,,,,,,0.396677548,31148.82624,,3.276635652,Veh<3.8Ton
2004,2201070330,,,,,,,,0.151237108,11911.76763,,0.817774705,Veh>3.8Ton
2004,2201080330,273.2388144,3305.666247,122.8560386,2.507266094,2.56944678,6.501866268,3.459563016,,,0.971899816,, Motocicletas 
2004,2201080330,,,,,,,,0.443882585,47692.93873,,5.498566466,Moto
2004,2230001330,,,,,,,,0.003585518,1246.388391,,0.51003995,AutPart
2004,2230001330,,,,,,,,2.813255789,13255.88818,,0.974487368,Combi
2004,2230001330,,,,,,,,0.006961652,3634.422973,,0.919634218,Taxi
2004,2230060330,,,,,,,,1.365001839,6869.600588,,1.954718647,CamionetaPart
2004,2230060330,,,,,,,,3.667845138,12258.1635,,1.976547523,Pickup
2004,2230071330,5992.252699,8105.677209,2469.913979,756.9091217,9.299060542,697.7378503,587.0681622,,,58.7141348,, Veh>3.8Ton 
2004,2230073330,,,,,,,,39.83958595,219573.8073,,63.14241206,Veh>3.8Ton
2004,2230074330,181.4698889,256.1732452,121.8400873,37.33809122,0.304343291,28.81670402,23.69131584,,,3.312384754,, Tractocamiones 
2004,2230074330,,,,,,,,22.25824276,121453.5313,,35.58395086,Tractocamion
2004,2230074330,,,,,,,,1.187295181,6827.94319,,2.156703313,Veh<3.8Ton
2004,2230075330,1678.274864,2657.80178,1004.126985,307.7163338,2.08841652,181.5456309,150.6700741,,,21.16744118,, Autobœs 
2004,2230075330,,,,,,,,51.30043526,115209.3985,,10.04036481,Autobus
2004,220100133V,1128.3589,,,,,,,,,,,AutPart
2004,220100133V,60.17753084,,,,,,,,,,,Taxi
2004,220102033V,488.2928088,,,,,,,,,,,CamionetaPart
2004,220102033V,35.22643389,,,,,,,,,,,Combi
2004,220102033V,346.7092519,,,,,,,,,,,Pickup
2004,220104033V,33.67503198,,,,,,,,,,,Veh<3.8Ton
2004,220107033V,9.626049157,,,,,,,,,,,Veh>3.8Ton
2004,220108033V,97.86507092,,,,,,,,,,,Moto
2005,2201001330,50.06716777,935.460018,499.6103519,10.19612963,1.040383802,8.138724104,5.849249401,,,0.449233363,, Taxi 
2005,2201001330,,,,,,,,0.672836356,25997.94902,,3.117568246,AutPart
2005,2201001330,,,,,,,,0.098329164,13306.63216,,1.365504264,Taxi
2005,2201020330,185.7365183,1985.420932,542.6958692,11.0754259,2.218037223,23.5629151,18.25619878,,,0.638100609,, Autom—viles Particulares 
2005,2201020330,57.07358015,427.0246157,109.5905369,2.23654157,0.670253983,5.684986008,4.095865957,,,0.596365339,, Camioneta de Transporte Pœblico 
2005,2201020330,,,,,,,,0.061540436,7897.153944,,0.555070603,Combi
2005,2201040330,106.6242724,980.1778512,222.3550826,4.537858828,1.161472903,8.763383492,6.31229355,,,0.489799995,, Camionetas particulares 
2005,2201040330,124.7107565,1121.192689,247.4444123,5.049885966,1.404575564,9.764995155,7.074035555,,,0.676457471,, Pickup y Veh<3.8Ton 
2005,2201040330,,,,,,,,0.340973663,17864.28892,,2.764867463,CamionetaPart
2005,2201040330,,,,,,,,0.325792648,18357.69008,,2.797844071,Pickup
2005,2201070330,,,,,,,,0.019373751,1505.984917,,0.158587608,Veh<3.8Ton
2005,2201070330,,,,,,,,0.019563855,1422.40643,,0.0967224,Veh>3.8Ton
2005,2201080330,11.49046135,139.0125716,5.166442282,0.105437598,0.10805247,0.27342178,0.145484364,,,0.040871123,, Motocicletas 
2005,2201080330,,,,,,,,0.018666512,2005.622336,,0.231230199,Moto
2005,2230001330,,,,,,,,0.000179775,62.49301124,,0.025573034,AutPart
2005,2230001330,,,,,,,,0.716910526,3378.038289,,0.248331579,Combi
2005,2230001330,,,,,,,,0.000324484,169.4010708,,0.042864307,Taxi
2005,2230060330,,,,,,,,0.081297904,409.1453292,,0.116420743,CamionetaPart
2005,2230060330,,,,,,,,0.291495413,974.195555,,0.157082569,Pickup
2005,2230071330,526.4255499,811.4920957,204.1584709,62.56469261,0.778411494,57.01129543,47.96631524,,,4.890984377,, Veh>3.8Ton 
2005,2230073330,,,,,,,,3.251255015,17919.12303,,5.152967306,Veh>3.8Ton
2005,2230074330,11.06523713,15.62031983,7.42927361,2.276712878,0.018557518,1.757116099,1.444592429,,,0.20197468,, Tractocamiones 
2005,2230074330,,,,,,,,1.357209925,7405.703126,,2.169753101,Tractocamion
2005,2230074330,,,,,,,,0.031418675,180.6837334,,0.057071536,Veh<3.8Ton
2005,2230075330,20.5404411,32.52889147,12.28953114,3.766146634,0.025560173,2.221940768,1.844054182,,,0.259068755,, Autobœs 
2005,2230075330,,,,,,,,0.627867098,1410.050233,,0.122884235,Autobus
2005,220100133V,64.23267245,,,,,,,,,,,AutPart
2005,220100133V,13.3410614,,,,,,,,,,,Taxi
2005,220102033V,28.26466645,,,,,,,,,,,CamionetaPart
2005,220102033V,6.544041078,,,,,,,,,,,Combi
2005,220102033V,27.37032427,,,,,,,,,,,Pickup
2005,220104033V,1.644690207,,,,,,,,,,,Veh<3.8Ton
2005,220107033V,1.245214458,,,,,,,,,,,Veh>3.8Ton
2005,220108033V,4.115501737,,,,,,,,,,,Moto
3001,2201001330,1.658811072,33.91071951,16.18540762,0.330314441,0.034884582,0.29350792,0.211936741,,,0.011108177,, Taxi 
3001,2201001330,,,,,,,,0.83838846,24409.75741,,3.430526259,AutPart
3001,2201001330,,,,,,,,0.003403925,488.2235711,,0.038008919,Taxi
3001,2201020330,217.0648476,2355.646422,512.7487741,10.4642607,1.860162718,26.02871387,20.75653184,,,0.558977915,, Autom—viles Particulares 
3001,2201020330,5.262097884,62.98017539,13.13012675,0.26796177,0.082501587,0.683544712,0.492912242,,,0.037237468,, Camioneta de Transporte Pœblico 
3001,2201020330,,,,,,,,0.012231387,1257.739035,,0.091009808,Combi
3001,2201040330,71.441269,688.3143321,137.8981693,2.814248354,0.694537219,4.958674379,3.541984429,,,0.262470926,, Camionetas particulares 
3001,2201040330,324.8516973,3294.887732,589.245546,12.02541931,3.083157663,28.77757257,21.87832102,,,1.344244414,, Pickup y Veh<3.8Ton 
3001,2201040330,,,,,,,,0.222746458,11680.76894,,1.801009215,CamionetaPart
3001,2201040330,,,,,,,,0.53273718,27724.55141,,4.470322212,Pickup
3001,2201070330,,,,,,,,0.482437014,21482.05947,,2.47756442,Veh<3.8Ton
3001,2201070330,,,,,,,,0.236829656,9973.280318,,1.344995587,Veh>3.8Ton
3001,2201080330,2.786639629,31.16933003,1.125133009,0.022961898,0.024154638,0.061467242,0.032661563,,,0.009161077,, Motocicletas 
3001,2201080330,,,,,,,,0.004272232,460.3102145,,0.052650168,Moto
3001,2230001330,,,,,,,,0.00008,7.85148,,0.00092,AutPart
3001,2230001330,,,,,,,,0.0211125,74.8485375,,0.0153375,Combi
3001,2230060330,,,,,,,,0.043630522,162.00249,,0.020915663,Pickup
3001,2230071330,442.2138424,1206.428118,179.2481058,54.93087107,0.920693141,37.36358934,30.58445288,,,3.663230023,, Veh>3.8Ton 
3001,2230073330,,,,,,,,3.667225408,12491.03513,,2.701720335,Veh>3.8Ton
3001,2230074330,16.33345863,22.99337032,10.73407194,3.289473654,0.027419567,2.594874563,2.133215578,,,0.304885113,, Tractocamiones 
3001,2230074330,,,,,,,,1.367007874,7198.260803,,1.911897638,Tractocamion
3001,2230074330,,,,,,,,0.222966303,897.2810902,,0.277224975,Veh<3.8Ton
3001,2230075330,237.1233654,380.2896022,134.3964475,41.18600806,0.272635406,24.99150317,20.89663539,,,2.79116631,, Autobœs 
3001,2230075330,,,,,,,,5.947180745,11536.83822,,0.826970859,Autobus
3001,220100133V,84.05567205,,,,,,,,,,,AutPart
3001,220100133V,0.526957696,,,,,,,,,,,Taxi
3001,220102033V,23.05076464,,,,,,,,,,,CamionetaPart
3001,220102033V,1.274095854,,,,,,,,,,,Combi
3001,220102033V,52.61693903,,,,,,,,,,,Pickup
3001,220104033V,32.7141182,,,,,,,,,,,Veh<3.8Ton
3001,220107033V,13.14578641,,,,,,,,,,,Veh>3.8Ton
3001,220108033V,1.09109742,,,,,,,,,,,Moto
3002,2201001330,4.797102287,98.06613479,46.80644905,0.955233654,0.10088244,0.848793173,0.612898134,,,0.032123646,, Taxi 
3002,2201001330,,,,,,,,0.67864024,19758.67321,,2.776866897,AutPart
3002,2201001330,,,,,,,,0.009843782,1411.889787,,0.109917686,Taxi
3002,2201020330,175.7125332,1906.900006,415.0717537,8.470852116,1.505723578,21.07102151,16.80309048,,,0.452513998,, Autom—viles Particulares 
3002,2201020330,3.727421458,44.94576948,9.237395199,0.188518269,0.059034082,0.379300032,0.271620971,,,0.025952186,, Camioneta de Transporte Pœblico 
3002,2201020330,,,,,,,,0.008877619,912.8751059,,0.066055506,Combi
3002,2201040330,79.19359694,762.8654881,153.0287677,3.123036076,0.770051547,5.626305369,4.022629246,,,0.291756754,, Camionetas particulares 
3002,2201040330,285.8858714,2915.810862,520.3529516,10.61944799,2.724602197,27.20286656,20.71859034,,,1.20098148,, Pickup y Veh<3.8Ton 
3002,2201040330,,,,,,,,0.246609673,12932.14998,,1.993954457,CamionetaPart
3002,2201040330,,,,,,,,0.445165122,23167.15217,,3.735484604,Pickup
3002,2201070330,,,,,,,,0.457497473,20371.54623,,2.349486937,Veh<3.8Ton
3002,2201070330,,,,,,,,0.216513386,9117.72931,,1.229616064,Veh>3.8Ton
3002,2201080330,3.792128155,42.4159955,1.531108837,0.031247119,0.032870229,0.083646145,0.044446663,,,0.01246662,, Motocicletas 
3002,2201080330,,,,,,,,0.005813758,626.4015289,,0.071647651,Moto
3002,2230001330,,,,,,,,0.00008,7.85148,,0.00092,AutPart
3002,2230001330,,,,,,,,0.0070375,24.9495125,,0.0051125,Combi
3002,2230060330,,,,,,,,0.007892857,38.73796429,,0.006857143,CamionetaPart
3002,2230060330,,,,,,,,0.038955823,144.6450803,,0.018674699,Pickup
3002,2230071330,450.399708,1141.092922,213.0588419,65.29222567,0.984037783,47.24981936,38.70130661,,,4.200810589,, Veh>3.8Ton 
