GRIDCODE,LONG,LATITUDE,Huso,Poblacion,X,Y,zona
226122,-101.2838501,20.64200206,6,588,2574321.774,959649.0616,14
226123,-101.2549432,20.64186345,6,38,2577321.774,959649.0616,14
226124,-101.2260363,20.64171934,6,2141,2580321.774,959649.0616,14
226125,-101.1971296,20.64156976,6,200,2583321.774,959649.0616,14
226126,-101.1682228,20.64141469,6,1923,2586321.774,959649.0616,14
226127,-101.1393162,20.64125413,6,3179,2589321.774,959649.0616,14
226128,-101.1104096,20.64108809,6,869,2592321.774,959649.0616,14
226129,-101.0815031,20.64091657,6,0,2595321.774,959649.0616,14
226130,-101.0525967,20.64073956,6,1601,2598321.774,959649.0616,14
226131,-101.0236904,20.64055707,6,140,2601321.774,959649.0616,14
226132,-100.9947841,20.64036909,6,39660,2604321.774,959649.0616,14
226133,-100.9658779,20.64017563,6,2872,2607321.774,959649.0616,14
226134,-100.9369718,20.63997669,6,294,2610321.774,959649.0616,14
226135,-100.9080658,20.63977226,6,808,2613321.774,959649.0616,14
226136,-100.8791599,20.63956234,6,9,2616321.774,959649.0616,14
226137,-100.850254,20.63934694,6,3981,2619321.774,959649.0616,14
226138,-100.8213483,20.63912606,6,0,2622321.774,959649.0616,14
226139,-100.7924426,20.6388997,6,4784,2625321.774,959649.0616,14
226140,-100.7635371,20.63866785,6,8902,2628321.774,959649.0616,14
226141,-100.7346316,20.63843051,6,0,2631321.774,959649.0616,14
226142,-100.7057263,20.6381877,6,715,2634321.774,959649.0616,14
226143,-100.6768211,20.63793939,6,425,2637321.774,959649.0616,14
226144,-100.6479159,20.63768561,6,1137,2640321.774,959649.0616,14
226145,-100.6190109,20.63742634,6,337,2643321.774,959649.0616,14
226146,-100.590106,20.63716159,6,26,2646321.774,959649.0616,14
226147,-100.5612012,20.63689135,6,0,2649321.774,959649.0616,14
226148,-100.5322965,20.63661563,6,67,2652321.774,959649.0616,14
226149,-100.5033919,20.63633442,6,811,2655321.774,959649.0616,14
226150,-100.4744875,20.63604773,6,55075,2658321.774,959649.0616,14
226151,-100.4455832,20.63575556,6,63309,2661321.774,959649.0616,14
226152,-100.416679,20.63545791,6,46185,2664321.774,959649.0616,14
226153,-100.3877749,20.63515477,6,51312,2667321.774,959649.0616,14
226154,-100.358871,20.63484614,6,2129,2670321.774,959649.0616,14
226155,-100.3299672,20.63453204,6,2211,2673321.774,959649.0616,14
226156,-100.3010636,20.63421245,6,3446,2676321.774,959649.0616,14
226157,-100.27216,20.63388737,6,6962,2679321.774,959649.0616,14
226158,-100.2432567,20.63355682,6,2986,2682321.774,959649.0616,14
226159,-100.2143534,20.63322078,6,3384,2685321.774,959649.0616,14
226160,-100.1854503,20.63287926,6,0,2688321.774,959649.0616,14
226161,-100.1565474,20.63253225,6,2393,2691321.774,959649.0616,14
226162,-100.1276446,20.63217976,6,39,2694321.774,959649.0616,14
226163,-100.0987419,20.63182179,6,2539,2697321.774,959649.0616,14
226164,-100.0698394,20.63145833,6,5,2700321.774,959649.0616,14
226165,-100.0409371,20.63108939,6,2518,2703321.774,959649.0616,14
226166,-100.0120349,20.63071497,6,0,2706321.774,959649.0616,14
226167,-99.98313292,20.63033507,6,2161,2709321.774,959649.0616,14
226168,-99.95423107,20.62994968,6,741,2712321.774,959649.0616,14
226169,-99.92532939,20.62955881,6,420,2715321.774,959649.0616,14
226170,-99.89642788,20.62916245,6,86,2718321.774,959649.0616,14
226171,-99.86752653,20.62876062,6,1739,2721321.774,959649.0616,14
226172,-99.83862536,20.6283533,6,3323,2724321.774,959649.0616,14
226173,-99.80972437,20.6279405,6,346,2727321.774,959649.0616,14
226174,-99.78082355,20.62752221,6,258,2730321.774,959649.0616,14
226175,-99.75192291,20.62709845,6,0,2733321.774,959649.0616,14
226176,-99.72302246,20.6266692,6,217,2736321.774,959649.0616,14
226177,-99.69412219,20.62623447,6,0,2739321.774,959649.0616,14
226178,-99.66522211,20.62579425,6,0,2742321.774,959649.0616,14
226179,-99.63632222,20.62534856,6,463,2745321.774,959649.0616,14
226180,-99.60742252,20.62489738,6,375,2748321.774,959649.0616,14
226181,-99.57852301,20.62444072,6,0,2751321.774,959649.0616,14
226182,-99.5496237,20.62397858,6,0,2754321.774,959649.0616,14
226183,-99.52072459,20.62351095,6,0,2757321.774,959649.0616,14
226184,-99.49182568,20.62303785,6,333,2760321.774,959649.0616,14
226185,-99.46292698,20.62255926,6,0,2763321.774,959649.0616,14
226186,-99.43402848,20.62207519,6,0,2766321.774,959649.0616,14
226187,-99.40513019,20.62158564,6,121,2769321.774,959649.0616,14
226188,-99.37623211,20.6210906,6,199,2772321.774,959649.0616,14
226189,-99.34733424,20.62059009,6,161,2775321.774,959649.0616,14
226190,-99.31843659,20.62008409,6,365,2778321.774,959649.0616,14
226191,-99.28953915,20.61957261,6,217,2781321.774,959649.0616,14
226192,-99.26064194,20.61905565,6,24,2784321.774,959649.0616,14
226193,-99.23174495,20.61853321,6,254,2787321.774,959649.0616,14
226194,-99.20284818,20.61800529,6,492,2790321.774,959649.0616,14
226195,-99.17395164,20.61747188,6,531,2793321.774,959649.0616,14
226196,-99.14505533,20.616933,6,1353,2796321.774,959649.0616,14
226197,-99.11615926,20.61638863,6,953,2799321.774,959649.0616,14
226198,-99.08726341,20.61583879,6,665,2802321.774,959649.0616,14
226199,-99.0583678,20.61528346,6,340,2805321.774,959649.0616,14
226200,-99.02947244,20.61472265,6,0,2808321.774,959649.0616,14
226201,-99.00057731,20.61415636,6,132,2811321.774,959649.0616,14
226202,-98.97168242,20.61358459,6,90,2814321.774,959649.0616,14
226203,-98.94278779,20.61300734,6,0,2817321.774,959649.0616,14
226204,-98.9138934,20.61242461,6,54,2820321.774,959649.0616,14
226205,-98.88499926,20.61183639,6,0,2823321.774,959649.0616,14
226206,-98.85610537,20.6112427,6,0,2826321.774,959649.0616,14
226207,-98.82721174,20.61064353,6,573,2829321.774,959649.0616,14
226208,-98.79831837,20.61003888,6,983,2832321.774,959649.0616,14
226209,-98.76942525,20.60942874,6,1351,2835321.774,959649.0616,14
226210,-98.7405324,20.60881313,6,0,2838321.774,959649.0616,14
226211,-98.71163982,20.60819204,6,562,2841321.774,959649.0616,14
226212,-98.6827475,20.60756546,6,143,2844321.774,959649.0616,14
226213,-98.65385545,20.60693341,6,336,2847321.774,959649.0616,14
226214,-98.62496367,20.60629588,6,98,2850321.774,959649.0616,14
226215,-98.59607216,20.60565287,6,895,2853321.774,959649.0616,14
226216,-98.56718093,20.60500437,6,333,2856321.774,959649.0616,14
226217,-98.53828998,20.6043504,6,0,2859321.774,959649.0616,14
226218,-98.50939932,20.60369095,6,0,2862321.774,959649.0616,14
226219,-98.48050893,20.60302602,6,26,2865321.774,959649.0616,14
226220,-98.45161883,20.60235561,6,0,2868321.774,959649.0616,14
226221,-98.42272902,20.60167972,6,0,2871321.774,959649.0616,14
226222,-98.3938395,20.60099836,6,476,2874321.774,959649.0616,14
226223,-98.36495027,20.60031151,6,915,2877321.774,959649.0616,14
226224,-98.33606133,20.59961918,6,1149,2880321.774,959649.0616,14
226225,-98.3071727,20.59892138,6,166,2883321.774,959649.0616,14
226226,-98.27828436,20.5982181,6,612,2886321.774,959649.0616,14
226227,-98.24939633,20.59750934,6,19,2889321.774,959649.0616,14
226228,-98.2205086,20.5967951,6,207,2892321.774,959649.0616,14
226229,-98.19162117,20.59607538,6,494,2895321.774,959649.0616,14
226230,-98.16273406,20.59535018,6,91,2898321.774,959649.0616,14
226231,-98.13384726,20.59461951,6,0,2901321.774,959649.0616,14
226232,-98.10496077,20.59388335,6,147,2904321.774,959649.0616,14
226233,-98.07607459,20.59314172,6,1782,2907321.774,959649.0616,14
226234,-98.04718874,20.59239461,6,352,2910321.774,959649.0616,14
226235,-98.01830321,20.59164203,6,345,2913321.774,959649.0616,14
226236,-97.989418,20.59088396,6,223,2916321.774,959649.0616,14
226237,-97.96053311,20.59012042,6,1358,2919321.774,959649.0616,14
226238,-97.93164855,20.5893514,6,529,2922321.774,959649.0616,14
226239,-97.90276433,20.58857691,6,374,2925321.774,959649.0616,14
226240,-97.87388043,20.58779693,6,891,2928321.774,959649.0616,14
226241,-97.84499687,20.58701148,6,347,2931321.774,959649.0616,14
226242,-97.81611365,20.58622055,6,10,2934321.774,959649.0616,14
226243,-97.78723076,20.58542415,6,288,2937321.774,959649.0616,14
226244,-97.75834822,20.58462227,6,0,2940321.774,959649.0616,14
226245,-97.72946603,20.58381491,6,251,2943321.774,959649.0616,14
226246,-97.70058417,20.58300207,6,0,2946321.774,959649.0616,14
226247,-97.67170267,20.58218376,6,0,2949321.774,959649.0616,14
226248,-97.64282152,20.58135997,6,506,2952321.774,959649.0616,14
226249,-97.61394072,20.58053071,6,171,2955321.774,959649.0616,14
226250,-97.58506028,20.57969597,6,273,2958321.774,959649.0616,14
226251,-97.5561802,20.57885575,6,18,2961321.774,959649.0616,14
226252,-97.52730048,20.57801006,6,594,2964321.774,959649.0616,14
226253,-97.49842112,20.57715889,6,2838,2967321.774,959649.0616,14
226254,-97.46954212,20.57630224,6,2728,2970321.774,959649.0616,14
226255,-97.44066349,20.57544012,6,9882,2973321.774,959649.0616,14
226256,-97.41178523,20.57457253,6,18,2976321.774,959649.0616,14
226257,-97.38290735,20.57369946,6,2135,2979321.774,959649.0616,14
226258,-97.35402984,20.57282091,6,1233,2982321.774,959649.0616,14
226259,-97.3251527,20.57193689,6,540,2985321.774,959649.0616,14
226260,-97.29627595,20.57104739,6,274,2988321.774,959649.0616,14
226261,-97.26739958,20.57015242,6,1090,2991321.774,959649.0616,14
226262,-97.23852359,20.56925198,6,171,2994321.774,959649.0616,14
226263,-97.20964798,20.56834606,6,131,2997321.774,959649.0616,14
226264,-97.18077277,20.56743466,6,796,3000321.774,959649.0616,14
226265,-97.15189794,20.56651779,6,65,3003321.774,959649.0616,14
226266,-97.12302351,20.56559545,6,1087,3006321.774,959649.0616,14
226267,-97.09414948,20.56466763,6,6,3009321.774,959649.0616,14
226268,-97.06527584,20.56373434,6,0,3012321.774,959649.0616,14
226269,-97.0364026,20.56279557,6,0,3015321.774,959649.0616,14
226270,-97.00752977,20.56185133,6,0,3018321.774,959649.0616,14
226271,-96.97865734,20.56090162,6,0,3021321.774,959649.0616,14
226272,-96.94978531,20.55994643,6,0,3024321.774,959649.0616,14
226273,-96.9209137,20.55898577,6,0,3027321.774,959649.0616,14
226274,-96.8920425,20.55801963,6,0,3030321.774,959649.0616,14
226275,-96.86317171,20.55704803,6,0,3033321.774,959649.0616,14
226276,-96.83430134,20.55607095,6,0,3036321.774,959649.0616,14
226277,-96.80543139,20.55508839,6,0,3039321.774,959649.0616,14
226278,-96.77656186,20.55410037,6,0,3042321.774,959649.0616,14
226279,-96.74769275,20.55310687,6,0,3045321.774,959649.0616,14
226280,-96.71882407,20.5521079,6,0,3048321.774,959649.0616,14
226281,-96.68995581,20.55110345,6,0,3051321.774,959649.0616,14
226282,-96.66108799,20.55009354,6,0,3054321.774,959649.0616,14
226283,-96.6322206,20.54907815,6,0,3057321.774,959649.0616,14
226284,-96.60335364,20.54805729,6,0,3060321.774,959649.0616,14
226285,-96.57448713,20.54703096,6,0,3063321.774,959649.0616,14
226286,-96.54562105,20.54599916,6,0,3066321.774,959649.0616,14
226287,-96.51675541,20.54496188,6,0,3069321.774,959649.0616,14
226288,-96.48789022,20.54391914,6,0,3072321.774,959649.0616,14
226289,-96.45902548,20.54287092,6,0,3075321.774,959649.0616,14
226290,-96.43016118,20.54181723,6,0,3078321.774,959649.0616,14
226291,-96.40129734,20.54075807,6,0,3081321.774,959649.0616,14
226292,-96.37243395,20.53969344,6,0,3084321.774,959649.0616,14
226293,-96.34357101,20.53862334,6,0,3087321.774,959649.0616,14
226294,-96.31470854,20.53754777,6,0,3090321.774,959649.0616,14
226295,-96.28584652,20.53646673,6,0,3093321.774,959649.0616,14
226296,-96.25698497,20.53538021,6,0,3096321.774,959649.0616,14
226297,-96.22812388,20.53428823,6,0,3099321.774,959649.0616,14
226298,-96.19926326,20.53319078,6,0,3102321.774,959649.0616,14
226299,-96.17040312,20.53208786,6,0,3105321.774,959649.0616,14
226300,-96.14154344,20.53097947,6,0,3108321.774,959649.0616,14
226301,-96.11268424,20.5298656,6,0,3111321.774,959649.0616,14
226302,-96.08382551,20.52874627,6,0,3114321.774,959649.0616,14
226303,-96.05496727,20.52762147,6,0,3117321.774,959649.0616,14
226304,-96.0261095,20.5264912,6,0,3120321.774,959649.0616,14
226305,-95.99725222,20.52535547,6,0,3123321.774,959649.0616,15
226306,-95.96839543,20.52421426,6,0,3126321.774,959649.0616,15
226307,-95.93953912,20.52306758,6,0,3129321.774,959649.0616,15
226308,-95.91068331,20.52191544,6,0,3132321.774,959649.0616,15
226309,-95.88182799,20.52075783,6,0,3135321.774,959649.0616,15
226310,-95.85297317,20.51959475,6,0,3138321.774,959649.0616,15
226311,-95.82411884,20.5184262,6,0,3141321.774,959649.0616,15
226312,-95.79526501,20.51725218,6,0,3144321.774,959649.0616,15
226313,-95.76641169,20.5160727,6,0,3147321.774,959649.0616,15
226314,-95.73755887,20.51488775,6,0,3150321.774,959649.0616,15
226315,-95.70870656,20.51369733,6,0,3153321.774,959649.0616,15
226316,-95.67985475,20.51250145,6,0,3156321.774,959649.0616,15
226317,-95.65100346,20.51130009,6,0,3159321.774,959649.0616,15
226318,-95.62215269,20.51009327,6,0,3162321.774,959649.0616,15
226319,-95.59330243,20.50888099,6,0,3165321.774,959649.0616,15
226320,-95.56445269,20.50766323,6,0,3168321.774,959649.0616,15
226321,-95.53560347,20.50644001,6,0,3171321.774,959649.0616,15
226322,-95.50675477,20.50521133,6,0,3174321.774,959649.0616,15
226323,-95.4779066,20.50397718,6,0,3177321.774,959649.0616,15
226324,-95.44905896,20.50273756,6,0,3180321.774,959649.0616,15
226325,-95.42021184,20.50149248,6,0,3183321.774,959649.0616,15
226326,-95.39136526,20.50024193,6,0,3186321.774,959649.0616,15
226327,-95.36251922,20.49898592,6,0,3189321.774,959649.0616,15
226328,-95.33367371,20.49772444,6,0,3192321.774,959649.0616,15
226329,-95.30482875,20.49645749,6,0,3195321.774,959649.0616,15
226330,-95.27598432,20.49518508,6,0,3198321.774,959649.0616,15
226331,-95.24714044,20.49390721,6,0,3201321.774,959649.0616,15
226332,-95.21829711,20.49262387,6,0,3204321.774,959649.0616,15
226333,-95.18945432,20.49133507,6,0,3207321.774,959649.0616,15
226334,-95.16061209,20.4900408,6,0,3210321.774,959649.0616,15
226335,-95.13177041,20.48874107,6,0,3213321.774,959649.0616,15
226336,-95.10292928,20.48743588,6,0,3216321.774,959649.0616,15
226337,-95.07408872,20.48612522,6,0,3219321.774,959649.0616,15
226338,-95.04524871,20.4848091,6,0,3222321.774,959649.0616,15
226339,-95.01640927,20.48348751,6,0,3225321.774,959649.0616,15
226340,-94.98757039,20.48216046,6,0,3228321.774,959649.0616,15
226341,-94.95873208,20.48082795,6,0,3231321.774,959649.0616,15
226342,-94.92989434,20.47948998,6,0,3234321.774,959649.0616,15
226343,-94.90105717,20.47814654,6,0,3237321.774,959649.0616,15
226344,-94.87222058,20.47679764,6,0,3240321.774,959649.0616,15
226345,-94.84338456,20.47544328,6,0,3243321.774,959649.0616,15
226346,-94.81454912,20.47408346,6,0,3246321.774,959649.0616,15
226347,-94.78571427,20.47271817,6,0,3249321.774,959649.0616,15
226348,-94.75688,20.47134743,6,0,3252321.774,959649.0616,15
226349,-94.72804631,20.46997122,6,0,3255321.774,959649.0616,15
226350,-94.69921321,20.46858955,6,0,3258321.774,959649.0616,15
226351,-94.6703807,20.46720242,6,0,3261321.774,959649.0616,15
226352,-94.64154879,20.46580983,6,0,3264321.774,959649.0616,15
226353,-94.61271747,20.46441178,6,0,3267321.774,959649.0616,15
226354,-94.58388675,20.46300826,6,0,3270321.774,959649.0616,15
226355,-94.55505663,20.46159929,6,0,3273321.774,959649.0616,15
226356,-94.52622711,20.46018486,6,0,3276321.774,959649.0616,15
226357,-94.49739819,20.45876496,6,0,3279321.774,959649.0616,15
226358,-94.46856988,20.45733961,6,0,3282321.774,959649.0616,15
226359,-94.43974218,20.4559088,6,0,3285321.774,959649.0616,15
226360,-94.4109151,20.45447253,6,0,3288321.774,959649.0616,15
226361,-94.38208862,20.45303079,6,0,3291321.774,959649.0616,15
226362,-94.35326277,20.4515836,6,0,3294321.774,959649.0616,15
226363,-94.32443753,20.45013096,6,0,3297321.774,959649.0616,15
226364,-94.29561291,20.44867285,6,0,3300321.774,959649.0616,15
226365,-94.26678891,20.44720928,6,0,3303321.774,959649.0616,15
226366,-94.23796554,20.44574026,6,0,3306321.774,959649.0616,15
226367,-94.2091428,20.44426578,6,0,3309321.774,959649.0616,15
226368,-94.18032069,20.44278584,6,0,3312321.774,959649.0616,15
226369,-94.1514992,20.44130044,6,0,3315321.774,959649.0616,15
226370,-94.12267836,20.43980958,6,0,3318321.774,959649.0616,15
226371,-94.09385815,20.43831327,6,0,3321321.774,959649.0616,15
226372,-94.06503858,20.4368115,6,0,3324321.774,959649.0616,15
226373,-94.03621965,20.43530428,6,0,3327321.774,959649.0616,15
226374,-94.00740137,20.43379159,6,0,3330321.774,959649.0616,15
226375,-93.97858373,20.43227346,6,0,3333321.774,959649.0616,15
226376,-93.94976674,20.43074986,6,0,3336321.774,959649.0616,15
226377,-93.9209504,20.42922081,6,0,3339321.774,959649.0616,15
226378,-93.89213471,20.4276863,6,0,3342321.774,959649.0616,15
226379,-93.86331968,20.42614634,6,0,3345321.774,959649.0616,15
226380,-93.8345053,20.42460092,6,0,3348321.774,959649.0616,15
226381,-93.80569159,20.42305005,6,0,3351321.774,959649.0616,15
226382,-93.77687854,20.42149372,6,0,3354321.774,959649.0616,15
226383,-93.74806615,20.41993194,6,0,3357321.774,959649.0616,15
226384,-93.71925443,20.4183647,6,0,3360321.774,959649.0616,15
226385,-93.69044338,20.41679201,6,0,3363321.774,959649.0616,15
226386,-93.661633,20.41521386,6,0,3366321.774,959649.0616,15
226387,-93.63282329,20.41363026,6,0,3369321.774,959649.0616,15
226388,-93.60401426,20.41204121,6,0,3372321.774,959649.0616,15
226389,-93.57520591,20.4104467,6,0,3375321.774,959649.0616,15
226390,-93.54639824,20.40884674,6,0,3378321.774,959649.0616,15
226391,-93.51759125,20.40724133,6,0,3381321.774,959649.0616,15
226392,-93.48878495,20.40563046,6,0,3384321.774,959649.0616,15
226393,-93.45997933,20.40401415,6,0,3387321.774,959649.0616,15
226394,-93.43117441,20.40239238,6,0,3390321.774,959649.0616,15
226395,-93.40237017,20.40076515,6,0,3393321.774,959649.0616,15
226396,-93.37356663,20.39913248,6,0,3396321.774,959649.0616,15
226397,-93.34476379,20.39749435,6,0,3399321.774,959649.0616,15
227025,-105.7933171,20.62367131,6,0,2106321.774,962649.0616,13
227026,-105.7644237,20.62438819,6,0,2109321.774,962649.0616,13
227027,-105.73553,20.62509959,6,0,2112321.774,962649.0616,13
227028,-105.706636,20.6258055,6,0,2115321.774,962649.0616,13
227029,-105.6777417,20.62650594,6,0,2118321.774,962649.0616,13
227030,-105.6488471,20.6272009,6,0,2121321.774,962649.0616,13
227031,-105.6199521,20.62789037,6,0,2124321.774,962649.0616,13
227032,-105.5910569,20.62857437,6,0,2127321.774,962649.0616,13
227033,-105.5621614,20.62925289,6,0,2130321.774,962649.0616,13
227034,-105.5332657,20.62992592,6,0,2133321.774,962649.0616,13
227035,-105.5043696,20.63059348,6,0,2136321.774,962649.0616,13
227036,-105.4754732,20.63125555,6,0,2139321.774,962649.0616,13
227037,-105.4465766,20.63191215,6,0,2142321.774,962649.0616,13
227038,-105.4176797,20.63256326,6,0,2145321.774,962649.0616,13
227039,-105.3887825,20.6332089,6,0,2148321.774,962649.0616,13
227040,-105.359885,20.63384905,6,0,2151321.774,962649.0616,13
227041,-105.3309872,20.63448372,6,0,2154321.774,962649.0616,13
227042,-105.3020892,20.63511291,6,0,2157321.774,962649.0616,13
227043,-105.2731909,20.63573662,6,0,2160321.774,962649.0616,13
227044,-105.2442924,20.63635485,6,3352,2163321.774,962649.0616,13
227045,-105.2153936,20.6369676,6,60295,2166321.774,962649.0616,13
227046,-105.1864945,20.63757486,6,4036,2169321.774,962649.0616,13
