GRIDCODE,CVE_ENTCVE_MUN,Fa
84404,20517,0.058939138
84405,20325,0.001358296
84406,20200,0.298750593
84424,20470,0.050579916
84425,20470,0.034678191
84435,20427,0.021319487
84436,20427,0.069924029
84437,20427,0.11304436
84438,20010,0.004397753
84439,20010,0.047708649
84440,20010,0.050404862
84441,20010,0.001808913
84442,20005,0.00066766
84443,20005,0.010288224
84446,20407,0.000129863
84482,7017,0.00524542
84483,7017,0.00442651
84484,7017,0.009278111
84485,7017,0.007310663
84486,7017,0.001602804
84487,7017,0.008923345
84488,7017,0.006575013
84489,7046,0.004428293
84490,7046,0.004862699
84491,7046,0.005130315
85311,12014,0.00000828
85312,12014,5.96E-08
85313,12014,0.000246171
85314,12021,0.009355672
85315,12021,0.004144903
85316,12021,0.00525376
85317,12021,0.01014158
85318,12021,0.014328844
85319,12021,0.011294083
85320,12021,0.005611738
85321,12021,0.001142573
85322,12021,0.000127069
85323,12021,0.009560707
85324,12021,0.003491637
85325,12021,0.000723826
85326,12001,0.002457019
85327,12001,0.011528501
85328,12001,0.012128048
85329,12001,0.010798438
85330,12001,0.008336013
85331,12001,0.011159045
85332,12001,0.012847536
85333,12001,0.012819936
85334,12001,0.005171732
85335,12001,0.001251544
85336,12001,0.002209601
85337,12001,0.000645136
85338,12039,0.0000137
85339,12053,0.007677104
85340,12053,0.013271855
85341,12053,0.008865709
85342,12053,0.0000673
85343,12056,0.012634414
85344,12056,0.013150993
85345,12056,0.024680474
85346,12056,0.010614779
85347,12056,0.020423458
85348,12056,0.018871942
85349,12056,0.025407621
85350,12056,0.025407621
85351,12012,0.005713191
85352,12012,0.014593217
85353,12012,0.016729977
85354,12012,0.003088692
85355,12012,0.013026971
85356,12012,0.011319706
85364,12052,0.000564796
85365,12041,0.08506197
85366,12041,0.139084392
85372,12052,0.002712951
85373,12052,0.0000804
85374,12043,0.006788931
85375,12043,0.015963206
85392,20037,0.015736081
85393,20037,0.172838733
85394,20073,0.010187427
85395,20073,0.025537973
85396,20073,0.028834771
85397,20073,0.019126091
85398,20073,0.044610376
85399,20073,0.007089831
85401,20392,0.00101884
85402,20392,0.096999367
85403,20392,0.114335408
85404,20372,0.033998795
85405,20026,0.002230268
85406,20026,0.102657102
85407,20026,0.073773003
85408,20026,0.020712686
85409,20026,0.076839485
85410,20026,0.054696452
85411,20026,0.02113796
85414,20255,0.00157737
85415,20255,0.004240669
85416,20255,0.080606236
85418,20137,0.000428895
85419,20274,0.013791373
85420,20274,0.181340209
85421,20108,0.083354279
85422,20108,0.052943185
85423,20108,0.004509684
85424,20108,0.094937713
85425,20108,0.097347454
85427,20273,0.195929183
85428,20273,0.072068293
85429,20273,0.052993869
85430,20273,0.030744223
85431,20273,0.022476563
85432,20048,0.0000909
85433,20388,0.082141108
85434,20388,0.228532742
85435,20555,0.259679711
85436,20555,0.23891586
85437,20115,0.021018755
85438,20115,0.10189086
85439,20115,0.217257253
85440,20349,0.039139032
85441,20219,0.090225155
85442,20219,0.318754984
85443,20051,0.255910076
85444,20051,0.156306266
85445,20118,0.048317646
85446,20118,0.173394664
85447,20118,0.0058151
85448,20233,0.024454176
85449,20233,0.018316441
85450,20298,0.07832292
85451,20298,0.079939762
85452,20298,0.050187934
85453,20298,0.008697062
85454,20226,0.085098748
85455,20226,0.049147444
85457,20194,0.171291568
85458,20194,0.065034239
85460,20517,0.016181019
85461,20517,0.186656927
85462,20517,0.093611639
85478,20465,0.011070736
85479,20465,0.520981407
85480,20465,0.286411798
85481,20465,0.162652125
85482,20515,0.008197683
85483,20470,0.207225083
85484,20470,0.003583621
85488,20036,0.117861732
85489,20412,0.016037043
85491,20513,0.02966162
85495,20427,0.001699128
85496,20427,0.078191339
85497,20057,0.000588319
85498,20010,0.000182986
85499,20010,0.000397955
85500,20010,0.01755547
85501,20010,0.068438393
85502,20010,0.022753362
85503,20407,0.00033116
85540,7017,0.001955808
85541,7017,0.009434812
85542,7017,0.002396092
85543,7017,0.007622333
85545,7017,0.000027
85546,7017,0.000729558
85547,7017,0.00875167
85548,7017,0.001732962
85549,7017,0.001162914
85550,7046,0.0026844
86369,12011,0.000785681
86370,12011,0.0000383
86371,12021,0.014021059
86372,12021,0.008200611
86373,12021,0.005538859
86374,12021,0.00246966
86375,12021,0.000941394
86376,12021,0.010965035
86377,12021,0.015562651
86378,12021,0.009874845
86379,12021,0.00907583
86380,12021,0.001835328
86381,12021,0.010954195
86382,12021,0.013832466
86383,12021,0.014280045
86384,12021,0.006975588
86385,12001,0.001259767
86386,12001,0.014219693
86387,12001,0.006853107
86388,12001,0.008625598
86389,12001,0.007612682
86390,12001,0.008126993
86391,12001,0.00657424
86392,12001,0.015099193
86393,12001,0.012287594
86394,12001,0.010871738
86395,12001,0.00911938
86396,12001,0.002026691
86397,12039,0.024425832
86398,12039,0.022258876
86399,12039,0.003444278
86400,12053,0.004896799
86401,12056,0.005167303
86403,12056,0.002713863
86404,12056,0.011284879
86405,12056,0.003289744
86406,12012,0.000755262
86407,12012,0.011576392
86408,12012,0.022407421
86409,12012,0.008924286
86410,12012,0.007444329
86412,12012,0.000947187
86414,12012,0.01566017
86415,12012,0.011359506
86420,12052,0.001271825
86421,12052,0.005330905
86422,12052,0.004077343
86423,12041,0.081468126
86433,12043,0.14242111
86434,12043,0.000398798
86453,20073,0.011474438
86454,20073,0.048220629
86455,20073,0.039776188
86456,20073,0.046111939
86457,20073,0.067985503
86458,20073,0.00181216
86459,20446,0.01215909
86460,20481,0.193068672
86461,20372,0.021501584
86462,20372,0.070370261
86463,20372,0.255395373
86464,20026,0.001163621
86465,20026,0.011955063
86466,20026,0.057966811
86467,20026,0.063199737
86468,20026,0.027925421
86469,20026,0.000100918
86470,20297,0.126005012
86473,20255,0.032295453
86474,20255,0.218045572
86475,20255,0.267398237
86476,20255,0.003666125
86477,20274,0.014086955
86478,20274,0.043573693
86479,20274,0.343877096
86480,20108,0.012782275
86483,20108,0.066352581
86484,20108,0.041050356
86485,20273,0.038940001
86486,20273,0.041057979
86487,20273,0.006201574
86489,20273,0.218524771
86490,20273,0.061694128
86491,20292,0.000427141
86493,20565,0.016103163
86494,20023,0.081584768
86495,20023,0.134597398
86496,20342,0.276072148
86497,20115,0.171832311
86498,20083,0.451248952
86499,20349,0.056646301
86500,20343,0.008230392
86501,20343,0.121915089
86502,20197,0.099141172
86503,20197,0.254224769
86504,20197,0.23328508
86505,20551,0.081337366
86506,20551,0.04088457
86507,20551,0.023161628
86511,20298,0.010278341
86512,20298,0.005698416
86514,20226,0.122550662
86515,20226,0.016976682
86516,20298,0.010293855
86518,20517,0.008796124
86519,20337,0.02258938
86520,20337,0.000230145
86521,20517,0.026759631
86538,20465,0.005868908
86539,20465,0.000460698
86540,20465,0.012554327
86541,20515,0.00368982
86546,20036,0.15462239
86547,20036,0.042364113
86548,20412,0.001706608
86550,20513,0.001147065
86554,20198,0.005662784
86555,20198,0.004241938
86556,20057,0.0000814
86557,20057,0.000585951
86558,20057,0.001151114
86559,20057,0.000164821
86560,20010,0.005233957
86561,20010,0.026520327
86562,20010,0.020385196
86567,20407,0.0000118
86568,20407,0.013680712
86569,20407,0.001899538
86599,7017,0.001744538
86600,7017,0.00315431
86601,7017,0.000194121
86602,7017,0.000981679
86605,7017,0.000355251
86606,7017,0.001995059
86607,7017,0.000274816
86608,7017,0.001489815
86609,7017,0.000105242
87421,12014,0.003405514
87422,12014,0.018825686
87423,12014,0.024987498
87424,12014,0.027608878
87425,12014,0.00115004
87427,12011,0.013800868
87428,12011,0.018010069
87429,12011,0.000139224
87430,12021,0.006735659
87431,12021,0.000113696
87432,12021,0.001263043
87433,12021,0.001528758
87434,12021,0.004912736
87435,12021,0.013236929
87436,12021,0.003359136
87437,12021,0.006676625
87438,12021,0.007783709
87439,12021,0.007791244
87440,12021,0.007845456
87441,12021,0.016443667
87442,12021,0.01582025
87443,12021,0.006634868
87444,12001,0.003507435
87445,12001,0.002055425
87446,12001,0.004187611
87447,12001,0.012254574
87448,12001,0.008185212
87449,12001,0.005497439
87450,12001,0.011682847
87451,12001,0.007717649
87452,12001,0.004499915
87453,12001,0.00566826
87454,12001,0.002242818
87455,12001,0.001174347
87456,12039,0.025056197
87457,12039,0.054339758
87458,12039,0.004956197
87459,12056,0.001280325
87460,12056,0.006493521
87461,12056,0.007921568
87462,12056,0.005280123
87465,12012,0.001885423
87466,12012,0.023334191
87467,12012,0.021519785
87468,12012,0.002548531
87469,12012,0.011306956
87481,12052,0.01694352
87482,12041,0.034114058
87491,12043,0.014671622
87492,12043,0.072856616
87501,12043,0.018692087
87502,12043,0.051408433
87510,20469,0.000000354
87511,20020,0.027863904
87512,20020,0.452472063
87513,20020,0.056716289
87514,20073,0.017828185
87515,20073,0.046318079
87516,20073,0.043239028
87517,20446,0.115851479
87518,20446,0.186699346
87519,20446,0.012838406
87520,20133,0.068001881
87521,20133,0.028951203
87522,20133,0.009462019
87523,20269,0.095278109
87524,20026,0.001131224
87525,20026,0.076232734
87526,20026,0.058767432
87527,20026,0.032206
87528,20297,0.178262204
87529,20297,0.014008929
87533,20255,0.260429507
87534,20255,0.030994498
87535,20329,0.115661313
87536,20274,0.075652798
87537,20274,0.060370568
87538,20274,0.153793075
87539,20217,0.008277776
87540,20217,0.029538157
87541,20426,0.000173557
87542,20426,0.017246915
87543,20426,0.001082962
87544,20426,0.051906706
87545,20426,0.054842108
87546,20426,0.014334566
87547,20426,0.00401945
87548,20135,0.00155129
87549,20135,0.001807239
87552,20023,0.005794501
87553,20023,0.200899157
87554,20023,0.055310556
87555,20342,0.322472956
87556,20083,0.343992374
87559,20078,0.01091301
87560,20078,0.000185528
87561,20197,0.007123649
87562,20197,0.017278187
87563,20546,0.080337976
87564,20356,0.238901007
87565,20356,0.227812145
87566,20560,0.158260923
87567,20560,0.0000691
87572,20298,0.021376289
87573,20298,0.000855031
87574,20298,0.01871496
87575,20298,0.02556587
87577,20337,0.003870194
87578,20337,0.062254581
87579,20337,0.002627224
87580,20031,0.01554439
87581,20031,0.0000165
87582,20435,0.10221225
87608,20513,0.009730344
87612,20198,0.002299695
87613,20198,0.017633532
87614,20198,0.017934415
87615,20198,0.011622219
87616,20198,0.001819672
87617,20057,0.006008624
87618,20057,0.004809598
87619,20057,0.006545447
87620,20057,0.010699474
87621,20057,0.001851719
87626,20407,0.000288672
87627,20407,0.0053258
87628,20407,0.003201421
87653,7017,0.000229881
87654,7017,0.000375419
87658,7017,0.003696246
87659,7017,0.0000047
87668,7046,0.0000264
88479,12014,0.00622762
88480,12014,0.064286143
88481,12014,0.072451546
88482,12014,0.073872793
88483,12014,0.074543454
88484,12011,0.000160832
88485,12011,0.014846165
88486,12011,0.023526809
88487,12011,0.018827453
88488,12011,0.000763114
88489,12021,0.0054193
88490,12021,0.008659357
88491,12021,0.004941731
88492,12021,0.009031353
88493,12021,0.011637441
88494,12021,0.010250461
88495,12021,0.009728945
88496,12021,0.009643692
88497,12021,0.008558244
88498,12021,0.013697228
88499,12021,0.015399258
88500,12021,0.003286163
88501,12021,0.000567236
88502,12021,0.000948079
88504,12001,0.001809326
88505,12001,0.014599525
88506,12001,0.005373508
88507,12001,0.009467609
88508,12001,0.016197763
88509,12001,0.013316124
88510,12001,0.005368517
88514,12001,0.002137976
88515,12039,0.045236073
88516,12039,0.029639143
88517,12039,0.000278574
88518,12056,0.001400902
88519,12056,0.021509592
88520,12056,0.023581503
88521,12039,0.009018001
88522,12039,0.019743154
88524,12056,0.000542548
88525,12012,0.000898564
88526,12012,0.007058649
88527,12012,0.000940876
88528,12012,0.006375752
88540,12052,0.000255111
88550,12043,0.001353057
88551,12043,0.019040001
88560,12043,0.0507149
88561,12043,0.002642668
88569,20020,0.090682603
88570,20020,0.116693201
88571,20020,0.217718379
88572,20020,0.037853561
88574,20073,0.037606035
88575,20073,0.03244128
88576,20446,0.185491771
88577,20446,0.124208712
88578,20133,0.040303168
88579,20133,0.079204917
88580,20133,0.192451655
88581,20133,0.134811875
88582,20133,0.003127659
88583,20269,0.115060649
88584,20026,0.098902188
88585,20026,0.056989939
88586,20297,0.018405396
88587,20297,0.130253342
88588,20297,0.060438971
88590,20218,0.045627689
88592,20255,0.069496635
88593,20255,0.029896897
88594,20329,0.026155478
88595,20329,0.135923357
88596,20217,0.001244196
88597,20217,0.001228809
88598,20217,0.005773808
88599,20217,0.034360063
88600,20217,0.021893207
88601,20426,0.079108835
88602,20426,0.044593891
88603,20426,0.065889037
88604,20426,0.008870376
88605,20494,0.110985823
88606,20494,0.027030685
88607,20135,0.012608246
88609,20092,0.006743035
88610,20023,0.010122323
88611,20023,0.188183792
88612,20023,0.180400738
88613,20023,0.041449108
88614,20385,0.110870289
88615,20067,0.002362486
88618,20078,0.662726844
88619,20078,0.326174618
88620,20145,0.080317495
88621,20546,0.006555991
88622,20546,0.355781013
88623,20356,0.164875442
88624,20356,0.346695372
88625,20356,0.021716034
88626,20560,0.08545993
88630,20298,0.006063591
88631,20298,0.098807833
88632,20298,0.023021422
88634,20337,0.001790661
88636,20337,0.082174915
88637,20337,0.012991702
88638,20031,0.018278833
88639,20031,0.09314589
88640,20031,0.001638068
88667,20513,0.175382893
88668,20198,0.002594422
88669,20198,0.004587837
88670,20198,0.004302808
88671,20198,0.011559834
88672,20198,0.012863195
88673,20198,0.017290896
88674,20198,0.014578866
88675,20198,0.012246959
88676,20198,0.004423646
88677,20198,0.002176778
88678,20057,0.007516815
88679,20057,0.010494534
88680,20057,0.000244214
88710,20407,0.009922384
88711,20407,0.012937599
88712,20407,0.019162682
88713,7017,0.000581238
88717,7017,0.000528979
88727,7061,0.000113576
89533,12057,0.000434148
89534,12057,0.003381894
89535,12057,0.000656715
89538,12014,0.023438019
89539,12014,0.073992249
89540,12014,0.058527074
89541,12014,0.059394889
89542,12011,0.000140025
89543,12011,0.007828861
89544,12011,0.02089388
89545,12011,0.020899528
89546,12011,0.005932461
89547,12011,0.000544897
89548,12021,0.003308724
89549,12021,0.007116155
89550,12021,0.00918872
89551,12021,0.016156077
89552,12021,0.013223825
89553,12021,0.008853389
89554,12021,0.007950194
89555,12021,0.002586307
89556,12021,0.001555807
89557,12021,0.000335174
89558,12021,0.000982283
89563,12001,0.003418144
89564,12001,0.003476181
89566,12001,0.002453265
89567,12001,0.007684428
89568,12001,0.015456605
89569,12001,0.001968106
89570,12001,0.002203978
89573,12001,0.000943904
89574,12039,0.019149601
89575,12039,0.036382877
89576,12039,0.008180053
89577,12056,0.001079932
89578,12039,0.020767439
89579,12039,0.039588465
89580,12039,0.057796009
89581,12039,0.019640378
89582,12056,0.002774004
89586,12012,0.009288602
89600,12041,0.004880531
89629,20469,0.00000437
89633,20073,0.041740008
89634,20073,0.008164357
89635,20532,0.00016085
89636,20446,0.03249682
89637,20133,0.000838044
89638,20133,0.124847953
89639,20133,0.081281863
89640,20133,0.018779709
89641,20133,0.000118441
89642,20269,0.165690788
89643,20269,0.1133767
89644,20026,0.00239348
89645,20297,0.000778685
89646,20297,0.083251258
89647,20218,0.103580582
89649,20218,0.229557548
89652,20255,0.0013528
89653,20564,0.366066089
89654,20564,0.1096788
89655,20217,0.004419859
89656,20217,0.040538997
89657,20217,0.029156296
89658,20217,0.012966031
89659,20217,0.020055604
89660,20426,0.058172433
89661,20217,0.016784611
89662,20217,0.008958278
89663,20426,0.014246061
89664,20426,0.018162738
89665,20426,0.016873578
89666,20135,0.010335086
89668,20092,0.163438434
89669,20023,0.013380818
89670,20023,0.067416841
89671,20023,0.020860001
89672,20385,0.000145389
89673,20385,0.00527968
89674,20067,0.036780718
89675,20350,0.957728511
89676,20350,0.000292244
89677,20409,0.643227209
89678,20145,0.366461631
89679,20145,0.052426183
89680,20546,0.042281449
89681,20546,0.147414431
89684,20560,0.007382816
89685,20560,0.004329221
89686,20560,0.031590105
89687,20560,0.007953853
89688,20298,0.004374768
89689,20298,0.085315737
89690,20298,0.051787944
89691,20298,0.02985428
89692,20298,0.002347743
89693,20337,0.085798443
89694,20337,0.070804399
89695,20337,0.04411855
89696,20337,0.025676544
89697,20031,0.01584544
89698,20031,0.055805915
89699,20031,0.047004979
89700,20003,0.000469806
89703,20003,0.023281368
89704,20394,0.002128865
89713,20207,0.003149625
89726,20198,0.000838402
89727,20198,0.003912269
89728,20198,0.014123551
89729,20198,0.018743455
89730,20198,0.009232467
89731,20198,0.014231475
89732,20198,0.007287687
89733,20198,0.008283465
89734,20198,0.015093037
89735,20198,0.007081122
89736,20057,0.000185573
89737,20057,0.007890118
89738,20057,0.004294348
89739,20057,0.000455725
89768,20407,0.007622924
89769,20407,0.011509344
89770,20407,0.019269368
89771,20407,0.017462593
89772,20407,0.002077696
89786,7061,0.000012
90590,12057,0.001259947
90591,12057,0.001747026
90592,12057,0.006044873
90593,12057,0.007357108
90594,12057,0.004017417
90595,12057,0.00292685
90596,12014,0.00000248
90597,12011,0.00439151
90598,12011,0.009769581
90599,12011,0.001830282
90600,12011,0.013408649
90601,12011,0.013771367
90602,12011,0.016111552
90603,12011,0.010069379
90604,12011,0.005764805
90605,12011,0.002509792
90606,12011,0.005209015
90607,12011,0.000143386
90608,12011,0.000114285
90609,12021,0.010842331
90610,12021,0.004883123
90611,12021,0.00174518
90612,12021,0.005495772
90613,12021,0.003931046
90614,12021,0.000931927
90622,12001,0.000816393
90626,12001,0.002064715
90627,12001,0.00859228
90628,12001,0.0003831
90629,12001,0.000738782
