GRIDCODE,CVENTMUN,Fb
100366,7092,0.003371395
100367,7092,0.009107502
100368,7092,0.00480296
100370,7092,4.96E-05
100371,7092,0.000181446
100372,7092,0.001544149
100373,7092,0.002997353
100374,7092,0.004287774
100375,7092,0.006708265
100376,7092,0.007727916
101163,12048,0.000677981
101164,12048,0.003780122
101165,12048,0.00518633
101166,12048,0.00518633
101167,12048,0.00518633
101168,12048,0.00518633
101169,12048,0.003038637
101170,12048,5.45E-05
101171,12057,0.003600567
101172,12057,0.003600567
101173,12057,0.003600567
101174,12057,0.003528586
101175,12057,0.003600567
101176,12057,0.003600567
101177,12057,0.003600567
101178,12057,0.003600567
101179,12057,0.003600567
101180,12057,0.003600567
101181,12057,0.003600567
101182,12057,0.003600567
101183,12057,0.003600567
101184,12057,0.003600567
101185,12057,0.003252454
101186,12057,0.003600567
101187,12057,0.003600567
101188,12057,0.003600567
101189,12011,0.00362209
101190,12011,0.006585446
101191,12011,0.007034121
101192,12011,0.007034121
101193,12011,0.007034121
101194,12011,0.007034121
101195,12011,0.007034121
101196,12011,0.007034121
101197,12011,0.007034121
101198,12011,0.007034121
101199,12011,0.007034121
101200,12011,0.007034121
101201,12011,0.002241717
101202,12021,0.005729737
101203,12021,0.002161961
101204,12029,0.001629374
101205,12029,0.004580884
101206,12029,0.004580884
101207,12029,0.004580884
101208,12029,0.004580884
101209,12029,0.004580884
101210,12029,0.004511762
101211,12029,0.004373703
101212,12029,0.003180736
101213,12029,0.004308443
101214,12029,0.004580884
101215,12029,0.004580884
101216,12029,0.003759198
101217,12029,0.004510932
101218,12029,0.004580884
101219,12029,0.004580884
101220,12029,0.004580884
101221,12029,0.004580884
101222,12029,0.004580884
101223,12029,0.004580884
101224,12029,0.004580884
101225,12029,0.003156273
101226,12029,0.000531138
101227,12044,0.018811768
101228,12044,0.019546394
101229,12044,0.018358762
101230,12044,0.018784895
101231,12044,0.003532475
101232,12051,0.008286894
101233,12051,0.003451907
101234,12051,0.005159561
101235,12051,0.000328438
101236,12051,0.006695526
101237,12028,2.83E-05
101238,12028,0.000174431
101239,12028,0.010622768
101240,12028,0.003998946
101241,12028,0.002701
101242,12079,0.076565364
101243,12010,0.002572327
101244,12010,0.015160323
101245,12010,0.018397745
101246,12010,0.012862536
101247,12010,0.003405035
101249,12072,0.007417619
101250,12020,0.006410458
101251,12020,0.017736852
101252,12020,0.033426117
101253,12020,0.02265951
101254,12020,0.027104062
101255,12020,0.03654018
101256,12020,0.003486111
101257,12069,0.044154612
101258,12066,0.005492138
101259,12066,0.013108256
101260,12004,0.003575974
101261,12004,0.02048058
101262,12004,0.020550457
101263,12004,0.015698632
101264,12004,0.012270237
101265,12004,0.020428848
101266,12004,0.012614836
101267,20242,0.038888101
101268,20242,0.038888101
101269,20242,0.038888101
101270,20242,0.038888101
101271,20242,0.016199227
101272,20242,3.43E-06
101273,20348,0.028211971
101274,20348,0.038627128
101275,20348,0.019488705
101276,20286,0.000198439
101277,20286,0.016781072
101278,20208,0.000931714
101279,20208,0.034303445
101280,20208,0.020455898
101281,20208,0.025498784
101282,20208,0.033248627
101283,20208,0.034758379
101284,20208,0.034758379
101285,20208,0.012007499
101286,20210,0.060829466
101287,20210,0.018873413
101288,20210,0.020258866
101289,20210,0.0022631
101290,20239,0.220731257
101291,20239,0.161846619
101292,20239,0.000212947
101293,20172,1.58E-05
101294,20172,0.163000366
101295,20172,0.142545299
101296,20172,0.028929353
101297,20331,0.000143623
101298,20331,0.049956763
101299,20331,0.067579705
101300,20147,0.045398671
101301,20147,0.44132644
101302,20144,0.193305566
101303,20144,0.000991861
101304,20046,0.025496103
101305,20006,4.90E-05
101306,20006,0.000126883
101307,20006,0.017092597
101308,20006,0.027487636
101309,20006,0.025985026
101310,20161,0.027667037
101311,20161,0.042084164
101312,20161,0.011884421
101313,20150,0.028628368
101314,20150,0.0505184
101315,20150,0.04914945
101316,20150,0.051625489
101317,20150,0.017337221
101318,20294,0.103685155
101319,20193,0.060788384
101320,20193,0.079500271
101321,20193,0.079500271
101322,20193,0.043863626
101323,20544,0.07765728
101324,20544,0.07765728
101325,20544,0.063153521
101326,20544,0.008780405
101327,20267,0.362565191
101328,20267,0.17399841
101329,20042,0.002574812
101330,20042,0.012965041
101331,20042,0.01082521
101332,20042,0.010218864
101333,20042,0.003188158
101334,20042,0.000473656
101335,20201,0.010010085
101336,20201,0.121341118
101337,20201,0.160204711
101338,20201,0.109481418
101339,20097,0.00116977
101340,20216,0.412320337
101341,20128,0.001873408
101342,20100,0.000243054
101343,20100,0.125066416
101344,20100,0.005524583
101345,20514,0.106919229
101346,20514,0.087906286
101347,20514,0.082437417
101348,20189,0.026952115
101349,20189,0.083204949
101350,20189,0.073190572
101351,20189,0.094594623
101352,20189,0.028641481
101353,20460,0.029738972
101354,20460,0.03016581
101355,20460,0.015505296
101356,20205,0.000114554
101357,20205,0.000324548
101358,20498,0.006885965
101359,20498,0.007156676
101360,20190,0.002735036
101361,20190,0.007076674
101362,20190,0.006562033
101363,20190,0.007033201
101364,20190,0.005905423
101365,20190,0.006304066
101366,20190,0.007076674
101367,20190,0.00578301
101368,20190,0.005410399
101369,20190,0.004825634
101370,20190,8.68E-05
101371,20207,0.00572416
101372,20207,0.00572416
101373,20207,0.005265818
101374,20057,0.004855371
101375,20057,0.001870042
101376,20057,0.002510465
101377,20057,0.005247238
101378,20057,0.003314974
101379,20057,0.007352833
101380,20057,0.007352833
101381,20057,0.007352833
101382,20057,0.007352833
101383,20057,0.0069741
101384,20057,0.003230258
101385,20057,0.007352833
101386,20057,0.007186307
101387,20057,0.000757606
101388,30091,0.006988194
101389,30091,0.006988194
101390,30091,0.006988194
101391,30091,0.006988194
101392,30091,0.005335961
101393,30091,2.82E-05
101394,30210,0.005404347
101395,30210,0.004898916
101396,30210,0.0019497
101398,30210,4.97E-05
101399,30210,0.003502426
101400,30210,0.004619692
101401,30210,0.005347764
101402,30210,0.005404347
101403,30210,0.005404347
101404,30210,0.005404347
101405,30210,0.005404347
101406,30210,0.005404347
101407,30210,0.005404347
101408,30210,0.005404347
101409,30210,0.002442572
101410,30210,0.004555779
101411,30210,0.003996022
101412,30210,0.005145614
101413,30210,0.005404347
101414,30210,0.005404347
101415,30210,0.005404347
101416,30210,0.005404347
101417,30210,0.005404347
101418,30210,0.005404347
101419,30210,0.005404347
101420,30210,0.005404347
101421,30061,0.000607811
101422,30061,0.002688615
101423,30061,0.002688615
101424,30061,0.002688615
101425,7092,0.000410163
101426,7092,0.008218098
101427,7092,0.005335273
101428,7092,0.003567484
101429,7092,0.004256341
101430,7092,0.002552002
101431,7092,0.005337426
101432,7092,0.009107502
101433,7092,0.007856742
101434,7092,0.008633958
101435,7092,0.009107502
102219,12048,0.000233819
102220,12048,0.000785032
102221,12048,0.004097067
102222,12048,0.003037107
102223,12048,0.00518633
102224,12048,0.00518633
102225,12048,0.00518633
102226,12048,0.00518633
102227,12048,0.00518633
102228,12048,0.004852622
102229,12048,0.001409317
102230,12057,0.003600567
102231,12057,0.003600567
102232,12057,0.003600567
102233,12057,0.003600567
102234,12057,0.003600567
102235,12057,0.003600567
102236,12057,0.003600567
102237,12057,0.003600567
102238,12057,0.003600567
102239,12057,0.003600567
102240,12057,0.003600567
102241,12057,0.003600567
102242,12057,0.003600567
102243,12057,0.003600567
102244,12057,0.003600567
102245,12057,0.003600567
102246,12057,0.003600567
102247,12057,0.003600567
102248,12011,0.005671065
102249,12011,0.007034121
102250,12011,0.007034121
102251,12011,0.007034121
102252,12011,0.007034121
102253,12011,0.007034121
102254,12011,0.007034121
102255,12011,0.007034121
102256,12011,0.007034121
102257,12011,0.007034121
102258,12011,0.007034121
102259,12011,0.00702508
102260,12011,0.003992208
102261,12021,0.002248708
102262,12021,6.17E-07
102263,12029,0.000287241
102264,12029,0.002281472
102265,12029,0.004580884
102266,12029,0.004580884
102267,12029,0.004580884
102268,12029,0.004580884
102269,12029,0.003399992
102270,12029,0.000100643
102271,12029,0.003895293
102272,12029,0.004580884
102273,12029,0.004580884
102274,12029,0.004580884
102275,12029,0.004526083
102276,12029,0.003620695
102277,12029,0.004580884
102278,12029,0.004580884
102279,12029,0.004580884
102280,12029,0.004580884
102281,12029,0.004580884
102282,12029,0.004580884
102283,12029,0.004580884
102284,12029,0.001100381
102285,12029,0.001296911
102286,12044,0.019373324
102287,12044,0.012992303
102288,12044,0.017105207
102289,12044,0.019395972
102290,12044,0.002458455
102291,12051,0.008395887
102292,12051,0.009728131
102293,12028,0.001791276
102294,12028,0.004068532
102295,12028,0.002666233
102296,12028,0.010959834
102297,12028,0.016097446
102298,12028,0.017139145
102299,12028,0.006148416
102300,12079,0.058033331
102301,12079,0.076565364
102302,12028,2.04E-05
102303,12010,0.00083859
102304,12010,0.013533291
102305,12010,0.017221225
102306,12010,0.002917443
102307,12010,0.000260475
102308,12072,0.001292375
102309,12020,0.000545457
102310,12020,0.004114229
102311,12020,0.026754021
102312,12020,0.036535696
102313,12020,0.033271164
102314,12020,0.022292999
102315,12066,0.005460462
102316,12066,0.006217571
102317,12066,0.008308619
102318,12066,0.00923619
102319,12004,0.002528694
102320,12004,0.0182446
102321,12004,0.020550457
102322,12004,0.01729478
102323,12004,0.015696749
102324,12004,0.020275811
102325,12004,0.003122969
102326,20242,0.038888101
102327,20242,0.038888101
102328,20152,0.002825232
102329,20152,6.35E-06
102330,20242,6.35E-06
102331,20461,0.05768
102332,20348,6.75E-05
102333,20348,0.03841863
102334,20348,0.040355364
102335,20286,0.024746117
102336,20286,0.094777235
102337,20286,0.006668544
102338,20208,0.006409152
102339,20208,0.020994266
102340,20208,0.034281684
102341,20208,0.034758379
102342,20208,0.034535788
102343,20208,0.018951492
102344,20208,0.00039217
102345,20210,0.016619603
102346,20210,0.048681578
102347,20210,0.019793419
102348,20210,0.016252027
102349,20239,0.189430342
102350,20239,0.087999971
102351,20239,0.154916745
102352,20370,0.005153103
102353,20423,0.059023436
102354,20423,0.086982818
102355,20423,0.059043534
102356,20536,0.115820164
102357,20479,0.03116351
102358,20479,0.037291932
102359,20147,0.050827551
102360,20140,0.211133011
102361,20140,0.110928142
102362,20144,0.009698731
102363,20054,0.097568372
102364,20006,0.012143
102365,20006,0.03129328
102366,20006,0.031711432
102367,20006,0.015252178
102368,20006,0.008291614
102369,20161,0.044942688
102370,20161,0.036467357
102371,20150,0.003433011
102372,20150,0.046957351
102373,20150,0.045024088
102374,20150,0.03934992
102375,20150,0.051625489
102376,20150,0.045070281
102377,20150,0.00460034
102378,20193,0.042295196
102379,20179,0.001496584
102380,20179,0.002972685
102381,20193,0.01230943
102382,20260,0.03817904
102383,20260,0.002079751
102384,20359,0.093299365
102385,20359,0.021685869
102386,20359,0.053467375
102387,20419,0.183375889
102388,20042,1.28E-06
102389,20042,0.011926677
102390,20042,0.016819526
102391,20042,0.016819526
102392,20042,0.016819526
102393,20042,0.012673998
102394,20042,0.002489942
102395,20201,0.000334556
102396,20201,0.061726447
102397,20201,0.043976834
102398,20280,0.031182824
102399,20128,0.00557697
102400,20128,0.40112143
102401,20128,0.411091619
102402,20156,0.085496701
102403,20156,0.041713718
102404,20156,0.013002337
102405,20189,0.008079483
102406,20189,0.062943276
102407,20189,0.077677547
102408,20189,0.072311359
102409,20189,0.034185237
102410,20189,0.031469172
102411,20189,0.01482607
102412,20460,0.02746817
102413,20205,0.0003389
102414,20205,0.00434239
102415,20205,0.01018016
102416,20205,0.008069877
102417,20498,0.004300595
102418,20498,0.005632532
102419,20190,0.000111584
102420,20190,0.003211268
102421,20190,0.00703853
102422,20190,0.007076674
102423,20190,0.007076674
102424,20190,0.007076674
102425,20190,0.007076674
102426,20190,0.007008974
102427,20190,0.007068423
102428,20190,0.001785736
102429,20207,0.002714576
102430,20207,0.004072649
102431,20207,0.00572416
102432,20207,0.00572416
102433,20057,0.002158917
102434,20057,0.000128251
102435,20057,0.001211427
102436,20057,0.004057141
102437,20057,0.004100948
102438,20057,0.007352833
102439,20057,0.007352833
102440,20057,0.007256203
102441,20057,0.007327563
102442,20057,0.006488561
102443,20057,0.000502477
102444,20057,0.00590664
102445,20057,0.006709373
102446,20057,0.00232899
102447,30091,0.006988194
102448,30091,0.006988194
102449,30091,0.006585162
102450,30091,0.006988194
102451,30091,0.00586875
102452,30091,0.002538194
102453,30091,0.000653276
102454,30210,0.005404347
102455,30210,0.005097779
102456,30210,0.003190261
102457,30210,0.000692263
102458,30210,9.40E-05
102459,30210,0.00074075
102460,30210,0.003495001
102461,30210,0.004104502
102462,30210,0.004222225
102463,30210,0.003358499
102464,30210,0.003903324
102465,30210,0.003459809
102466,30210,0.002891135
102467,30210,0.002157317
102468,30210,0.004557247
102469,30210,0.005404347
102470,30210,0.005397645
102471,30210,0.004272876
102472,30210,0.005404347
102473,30210,0.005404347
102474,30210,0.005404347
102475,30210,0.005404347
102476,30210,0.005404347
102477,30210,0.005404347
102478,30210,0.005404347
102479,30210,0.005404347
102480,30061,0.000746571
102481,30061,0.002688615
102482,30061,0.002688615
102483,30061,0.002688615
102484,30061,0.002688615
102485,7092,0.002835238
102486,7092,0.005670868
102487,7092,0.007567236
102488,7092,0.008908128
102489,7092,0.008844506
102490,7092,0.009018428
102491,7092,0.008470977
102492,7092,0.007195595
102493,7092,0.007762217
102494,7092,0.00820384
103275,12048,0.000486365
103276,12048,0.002183577
103277,12048,0.002171827
103278,12048,0.002497492
103279,12048,0.00387505
103280,12048,0.00518633
103281,12048,0.005184842
103282,12048,0.00518633
103283,12048,0.00518633
103284,12048,0.00518633
103285,12048,0.00518633
103286,12048,0.00518633
103287,12048,0.004569964
103288,12048,0.005087481
103289,12048,0.003460848
103290,12048,2.33E-05
103291,12057,0.003600567
103292,12057,0.003600567
103293,12057,0.003600567
103294,12057,0.003600567
103295,12057,0.003600567
103296,12057,0.003600567
103297,12057,0.003600567
103298,12057,0.003600567
103299,12057,0.003600567
103300,12057,0.003600567
103301,12057,0.003600567
103302,12057,0.003600567
103303,12057,0.003600567
103304,12057,0.003600567
103305,12057,0.003600567
103306,12057,0.003600567
103307,12011,0.004837019
103308,12011,0.007033905
103309,12011,0.007034121
103310,12011,0.007034121
103311,12011,0.007034121
103312,12011,0.007034121
103313,12011,0.007034121
103314,12011,0.007034121
103315,12011,0.006901291
103316,12011,0.006570348
103317,12011,0.006710877
103318,12011,0.001503152
103319,12032,0.005722141
103320,12032,0.005722141
103321,12032,0.005722141
103322,12032,0.005722141
103323,12029,0.000273059
103324,12029,0.002288498
103325,12029,0.002379613
103326,12029,0.004576468
103327,12029,0.004580884
103328,12029,0.004342024
103329,12029,0.002606075
103330,12029,0.001560788
103331,12029,0.003143945
103332,12029,0.004580884
103333,12029,0.00454319
103334,12029,0.004311145
103335,12029,0.004090814
103336,12029,0.004580884
103337,12029,0.004580884
103338,12029,0.004580884
103339,12029,0.004580884
103340,12029,0.004580884
103341,12029,0.004580884
103342,12029,0.004580884
103343,12029,0.003870797
103344,12029,0.003534475
103345,12029,0.000427036
103346,12044,0.001079271
103347,12044,0.008713396
103348,12044,0.012485293
103349,12044,0.005156338
103350,12051,0.011630104
103351,12051,0.002019394
103352,12028,0.005309283
103353,12028,0.009549992
103354,12028,0.01497132
103355,12028,0.017698347
103356,12028,0.017626906
103357,12028,0.017933365
103358,12028,0.001215703
103359,12079,0.046500116
103360,12079,0.076565364
103361,12028,0.004213333
103362,12028,0.017878522
103363,12010,0.005014363
103364,12010,0.018397745
103365,12010,0.011099129
103366,12010,0.0126171
103367,12010,0.002952573
103368,12020,0.008484901
103369,12020,0.015285643
103370,12020,0.025177533
103371,12020,0.036794994
103372,12020,0.003828461
103373,12020,0.000229717
103374,12066,0.000969632
103375,12066,0.011861363
103376,12066,0.006329303
103377,12066,0.002426324
103378,12004,0.000288971
103379,12004,0.012999081
103380,12004,0.020550457
103381,12004,0.014140479
103382,12004,0.017347333
103383,12004,0.013064484
103384,20152,0.019963709
103385,20152,0.069441404
103386,20152,0.079187052
103387,20152,0.095316956
103388,20152,0.015057784
103389,20537,0.0247005
103390,20461,0.00059147
103391,20461,0.157781227
103392,20348,0.011370344
103393,20286,0.066773291
103394,20286,0.1974223
103395,20286,0.212867701
103396,20286,0.046597843
103397,20528,0.087447644
103398,20208,0.004533815
103399,20208,0.00406837
103400,20208,0.030790886
103401,20208,0.010143467
103402,20210,0.049236491
103403,20210,0.00199518
103404,20210,0.055296312
103405,20210,0.069727778
103406,20210,0.042889695
103407,20210,0.001364916
