GRIDCODE,CVENTMUN,Ft
252617,11029,0.038774162
252618,11033,0.001540232
252623,11033,0.016739521
252629,11043,0.003385268
252630,11043,0.030206106
252631,11043,0.024451005
252632,11043,0.049434634
252633,11043,0.035988262
252634,11043,0.029132067
252635,11043,0.07413649
252636,11045,0.046030525
252639,11045,0.002393572
252640,11045,0.057387203
252643,11045,0.01628967
252644,11045,0.11643823
252645,11045,0.046773086
252646,11006,0.06657691
252647,11006,0.047312201
252653,22003,0.006687789
252654,22002,0.052529491
252691,13046,0.016487752
252692,13046,0.065556841
252693,30056,0.199670231
252697,30129,0.24495634
252699,30155,0.012315996
252701,30155,0.041988771
252709,30078,0.140818539
252710,30078,0.017392629
252711,30063,0.296972881
252712,30063,0.410539048
252719,30153,0.012097637
252720,30013,0.134591272
252725,30151,0.00156413
252726,30151,0.031619251
252727,30151,0.009128467
252728,30151,0.030977434
252729,30151,0.005373285
253576,32047,0.045990286
253577,14094,0.047587243
253578,32047,0.108834363
253579,14094,0.023152169
253590,32023,0.178225408
253591,32023,0.128436751
253604,32034,0.002608845
253615,14073,0.106638682
253616,14073,0.128484905
253635,14053,0.049672424
253636,14053,0.071207268
253637,14053,0.076817642
253638,14053,0.078528982
253639,14053,0.055213411
253648,11030,0.037125005
253650,11030,0.013192275
253658,11030,0.04166614
253659,11030,0.004451225
253663,11030,0.000891525
253675,11029,0.106279089
253676,11033,0.011481139
253677,11033,0.00529715
253681,11033,0.00033338
253682,11033,0.016356688
253699,11045,0.078912498
253700,11045,0.079613879
253701,11045,0.079179935
253702,11045,0.153716953
253706,11006,0.068857964
253707,11006,0.015541203
253712,22003,0.02625986
253713,22002,0.102052892
253714,22003,0.012138602
253725,22009,0.069215187
253742,24057,0.53922416
253757,30155,0.053647721
253758,30155,0.010553711
253759,30155,0.027276714
253760,30155,0.055211865
253768,30078,0.164457504
253771,30063,0.133614371
253772,30063,0.062865218
253776,30153,0.162697253
253779,30013,0.255106407
253783,30013,0.030588136
253784,30151,0.039194781
254600,18014,0.063836198
254638,14094,0.032800511
254650,32023,0.105892078
254651,32023,0.149008945
254667,32002,0.153915145
254668,32002,0.065041573
254669,14091,0.056553787
254670,14091,0.032788597
254673,14091,0.050897116
254674,14091,0.057060368
254675,14073,0.244757843
254676,14035,0.002210847
254696,14053,0.012176169
254707,11030,0.040211472
254709,11030,0.00204076
254718,11030,0.056651556
254719,11030,0.029640765
254733,11029,0.024343489
254734,11029,0.082542416
254735,11033,0.000404937
254736,11033,0.009113421
254740,11033,0.017013866
254745,11033,0.002184974
254746,11033,0.001310549
254764,11045,0.014086301
254765,11006,0.067057374
254766,11006,0.010653237
254767,22003,0.059601014
254773,22003,0.054385657
254774,22003,0.025783167
254784,22009,0.079493339
254800,24057,0.251956901
254801,24057,0.008915755
254819,30155,0.091906656
254820,30155,0.007523954
254834,30150,0.030902137
254835,30153,0.198768137
254838,30013,0.003462277
254839,30013,0.004780084
254840,30013,0.0150113
254841,30013,0.152547334
254842,30013,0.040063488
255646,18008,0.021882162
255656,18014,0.024868406
255659,18014,0.066883511
255710,32023,0.158305537
255711,32023,0.019485775
255725,32002,0.000989025
255729,14091,0.045395276
255731,14091,0.045924038
255732,14091,0.030062103
255735,14035,0.026233613
255766,11030,0.009614618
255792,11029,0.108907233
255799,11033,0.010306314
255800,11033,0.009146618
255823,11045,0.007915037
255824,11006,0.0036761
255825,11006,0.013122592
255826,22003,0.007033409
255827,22003,0.079701207
255843,22009,0.080022696
255844,22009,0.016822381
255853,24054,1
255860,24057,0.199903184
255878,30155,0.044802794
255879,30155,0.009953724
255880,30155,0.05773085
255881,30155,0.056616644
255882,30155,0.053118622
255891,30035,0.577189039
255892,30154,0.041367705
255893,30150,0.027147152
255898,30013,0.026235322
255899,30013,0.125916783
256718,18014,0.065193581
256769,32023,0.009371993
256770,32023,0.002327772
256784,32002,0.026182981
256789,14091,0.022017013
256790,14091,0.031099578
256825,11022,0.17300151
256849,11029,0.001198957
256850,11029,0.012927278
256851,11029,0.043310253
256852,11029,0.027181653
256853,11029,0.024687194
256857,11033,0.02644174
256858,11033,0.04272957
256859,11033,0.018398658
256861,11033,0.021582127
256886,22003,0.126338113
256887,22003,0.037171613
256903,22009,0.092825175
256918,24038,0.105680128
256919,24038,0.187459457
256921,24038,0.05585139
256937,30155,0.008387587
256938,30155,0.028160223
256949,30035,0.292560976
256950,30035,0.027689545
256951,30154,0.112641702
256957,30060,0.335605555
257767,18008,0.002483859
257768,18008,0.662555041
257769,18008,0.313078937
257776,18014,0.007797211
257777,18014,0.064870236
257817,32047,0.026473391
257818,32047,0.018740924
257829,32001,0.69350516
257843,32002,0.078010089
257848,14091,0.009418467
257884,11022,0.121768986
257885,11022,0.05768431
257907,11029,0.023197104
257908,11029,0.050528706
257909,11029,0.055649741
257912,11033,0.022414862
257913,11033,0.035397234
257914,11033,0.038836456
257915,11033,0.028254816
257916,11033,0.017587814
257918,11033,0.004590237
257919,11033,0.044365516
257920,11033,0.053301703
257946,22003,0.081214359
257947,22003,0.132611758
257948,22003,0.095734289
257949,22003,0.071045764
257950,22003,0.039401263
257962,22009,0.090642862
257975,24053,0.094733367
257976,24053,0.056650569
257977,24038,0.181530068
257979,24038,0.008917875
257980,24038,0.148333888
257996,30155,0.057410618
258008,30154,0.059158858
258010,30154,0.060435609
258016,30060,0.352939594
258017,30060,0.208535422
258830,18017,0.016808574
258834,18014,0.014321171
258835,18014,0.082300453
258836,18014,0.044313232
258837,18014,0.128956956
258852,18019,0.021308447
258853,18019,0.003319731
258873,32004,0.015339867
258888,32001,0.204432969
258889,32001,0.097762215
258901,32002,0.042420556
258902,32002,0.035613736
258944,11022,0.075897179
258973,11033,0.001512527
258974,11033,0.018304581
258978,11033,0.023540163
258979,11033,0.021199014
258980,11033,0.04732529
259008,22003,0.001148979
259014,24031,0.035408501
259021,22009,0.080069939
259022,22009,0.01525571
259034,24053,0.03197305
259035,24053,0.275639023
259036,24053,0.006828668
259038,24038,0.084202896
259039,24038,0.086713436
259055,30155,0.059320933
259069,30154,0.014464694
259070,30154,0.048091541
259075,30154,0.03311105
259076,30060,0.001715257
259077,30154,0.038826201
259876,18012,0.013286584
259889,18017,0.051287625
259890,18017,0.06365753
259891,18017,0.050497536
259892,18017,0.066498701
259893,18014,0.015801883
259896,18014,0.079271825
259897,18014,0.118150798
259899,18009,0.012649581
259900,18009,0.006359343
259910,18019,0.006473822
259911,18019,0.022070379
259932,32004,0.137872849
259959,32034,0.054295267
259960,32002,0.176481876
259976,14035,0.071194597
259977,14035,0.347291001
260036,11033,0.009296811
260037,11033,0.029438042
260039,11033,0.02664603
260072,24031,0.008813931
260073,24031,0.068174701
260081,22009,0.074102053
260082,22009,0.004332643
260094,24053,0.236031576
260095,24053,0.004303825
260098,24039,0.10627017
260114,30155,0.037596842
260129,30154,0.044252004
260130,30154,0.010649497
260131,30154,0.034493658
260134,30154,0.049705811
260136,30154,0.116249127
260934,18012,0.013675145
260935,18012,0.061521729
260950,18017,0.007004364
260951,18017,0.001441247
260956,18014,0.072421514
260957,18014,0.040290786
260958,18009,0.006092231
260959,18009,0.021370882
260960,18009,0.018773132
260961,18009,0.003138885
260969,18019,0.02194049
260983,14076,0.041057039
260991,32004,0.321888929
261017,32034,0.059199202
261018,32034,0.210170235
261019,32002,0.136457502
261020,14091,0.006564263
261021,14091,0.044913747
261022,14091,0.091296375
261023,14091,0.086259199
261024,14091,0.081416029
261026,14091,0.00397051
261098,11033,0.034273354
261131,24031,0.079838154
261141,22009,0.056081357
261142,22009,0.050201234
261149,24018,0.181938619
261154,24039,0.183573098
261155,24039,0.001514776
261157,24039,0.141063323
261182,30063,0.001505087
261189,30154,0.024531746
261190,30154,0.01008979
261191,30154,0.023328947
261193,30154,0.005011266
261194,30150,0.059546149
261195,30154,0.031408766
261993,18012,0.019139432
261994,18012,0.063557975
261995,18012,0.053578141
261996,18012,0.02903027
262019,18019,0.011330908
262020,18019,0.015822033
262028,18019,0.023407523
262041,14076,0.198530686
262042,14076,0.006561153
262050,32004,0.315626388
262076,32034,0.010847605
262089,14091,0.047161082
262156,24043,0.056371801
262157,11033,0.013258427
262183,22003,0.009161488
262184,22003,0.012433885
262185,24019,0.043324233
262186,24019,0.083862581
262187,24019,0.003043076
262189,24031,0.035393526
262190,24031,0.071111944
262201,22009,0.078747989
262207,24018,0.067531669
262208,24018,0.750529712
262209,24014,0.563774859
262210,24014,0.034409522
262213,24039,0.154476256
262216,24039,0.009455553
262222,30161,0.008737716
262223,30161,0.010530251
262224,30161,0.012321633
262225,30161,0.021076248
262226,30161,0.021747589
262227,30161,0.020395388
262228,30161,0.032920768
262229,30161,0.049279321
262230,30161,0.043898658
262231,30161,0.031809462
262241,30063,0.013311076
262250,30150,0.05939339
262251,30150,0.045919259
262253,30150,0.073327798
263054,18012,0.063007291
263055,18012,0.003083311
263065,18017,0.024041121
263066,18017,0.025105063
263067,18017,0.088863701
263068,18017,0.032704055
263079,18019,0.025391295
263085,18019,0.007325533
263086,18019,0.011148446
263087,18019,0.010987897
263088,18019,0.023700308
263089,18019,0.024357714
263100,14076,0.22224353
263109,14031,0.159536127
263132,32019,0.006222438
263133,32019,0.016181008
263134,32034,0.120017277
263135,32034,0.048489784
263147,14091,0.008093781
263148,14091,0.046890209
263182,11022,0.036539489
263183,11022,0.011732862
263215,24043,0.035589504
263216,11033,0.003172755
263232,24027,0.035774291
263233,24027,0.066616568
263241,24019,0.011008731
263245,24019,0.023185898
263246,24019,0.02812642
263247,24019,0.00796709
263248,24031,0.005775377
263260,22009,0.049976869
263271,24039,0.028935107
263272,24039,0.007406267
263278,24042,0.250005803
263279,30161,0.016413211
263280,30161,0.021217267
263281,30161,0.01138059
263282,30161,0.008969407
263283,30161,0.008244514
263290,30161,0.016844786
263291,30161,0.041845061
263292,30155,0.001047897
263310,30150,0.088708627
263311,30150,0.091160755
263312,30150,0.013379359
264113,18012,0.040162777
264125,18017,0.047215131
264127,18017,0.117302027
264128,18017,0.031353847
264138,18019,0.023339641
264144,18019,0.038577064
264148,18019,0.000880216
264149,18019,0.02551876
264159,14076,0.22574256
264168,14031,0.151154604
264184,32019,0.106409363
264185,32019,0.106099736
264191,32019,0.249221065
264192,32019,0.078668952
264204,14116,0.330823251
264205,14116,0.123326965
264206,14091,0.030781504
264207,14091,0.004421606
264242,11022,0.136809764
264274,11033,0.005837691
264275,11033,0.035077261
264284,11043,0.001117411
264292,24027,0.163409089
264293,24027,0.120254393
264294,24027,0.152541621
264305,24019,0.046705213
264306,24019,0.039817484
264307,24019,0.050406563
264330,24039,0.13636175
264336,24042,0.259091232
264337,30161,0.017143593
264338,30161,0.034360199
264350,30161,0.001758761
264351,30155,0.042787246
264352,30155,0.015626269
264353,30161,0.017027046
264371,30150,0.093584215
265187,18017,0.055801221
265197,18019,0.022570142
265202,18019,0.043845505
265203,18019,0.00291783
265208,18019,0.023906591
265209,18019,0.002002483
265218,14076,0.177765339
265227,14031,0.166944505
265234,32045,0.088204138
265241,32048,0.047449576
265242,32019,0.184600597
265243,32019,0.04105055
265250,32019,0.136442963
265261,14116,0.127227781
265262,14116,0.049798782
265263,14116,0.092344684
265301,11022,0.122014566
265302,11022,0.134744911
265303,11030,0.034160985
265304,11030,0.042704694
265305,11030,0.034576335
265329,24043,0.173635799
265333,24043,0.485675804
265351,24027,0.014195512
265353,24027,0.035059308
265354,24027,0.148367545
265355,24027,0.040193215
265364,24019,0.021274718
265365,24019,0.114310314
265366,24019,0.006875075
265382,24003,0.027549017
265383,24003,0.002895503
265389,24039,0.035338943
265395,24042,0.248493618
265397,30161,0.040636626
265412,30161,0.025077243
265413,30161,0.026562007
265429,30150,0.000862777
265430,30150,0.102909125
266256,18019,0.033798609
266257,18019,0.024043978
266258,18019,0.02479603
266259,18019,0.033065575
266260,18019,0.022392142
266261,18019,0.016979116
266267,18019,0.001580088
266268,18019,0.024667777
266277,14076,0.128099693
266285,14031,0.140368437
266286,14031,0.139792857
266287,32003,0.108764802
266288,32003,0.099024891
266292,32045,0.302920177
266293,32045,0.010666698
266299,32048,0.045502701
266300,32048,0.079925927
266301,32019,0.034821961
266309,32019,0.040281367
266319,14116,0.07164678
266320,14116,0.070567986
266330,1001,0.001846799
266331,1001,0.256044709
266332,14035,0.048562882
266341,14053,0.002878071
266364,11030,0.03936754
266365,11030,0.004094841
266388,24043,0.163441099
266392,24043,0.085285994
266406,24024,0.02614061
266414,24027,0.04801164
266415,24027,0.090755551
266423,24019,0.010775008
266424,24019,0.023621979
266425,24031,0.053635616
266441,24003,0.057729333
266456,30161,0.049243696
266488,30121,0.013900775
267315,18019,0.003546177
267316,18019,0.005864565
267319,18019,0.018784612
267327,18019,0.021840141
267343,14031,0.048366721
267344,14031,0.118681407
267347,32003,0.112531274
267349,32045,0.211654316
267350,32045,0.248391429
267351,32045,0.046086037
267358,32048,0.080056896
267389,1001,0.075030319
267397,14035,0.037093206
267398,14035,0.36453625
267424,11030,0.027581159
267432,11030,0.014491546
267444,24032,0.00304874
267465,24024,0.02189971
267466,24024,0.08971911
267474,24027,0.063835794
267475,24027,0.001686474
267482,24019,0.045732966
267484,24031,0.065811174
267485,24031,0.092197638
267486,24031,0.030122786
267487,24031,0.083858635
267488,24031,0.077386013
267489,24031,0.071292609
267490,24031,0.075817033
267498,24003,0.00689848
267499,24003,0.061613382
267500,24003,0.008023059
267513,24042,0.042856368
267515,30161,0.025553865
267516,30161,0.035302095
267527,30161,0.021407701
267528,30161,0.012218263
267529,30161,0.029861058
267530,30161,0.028447696
267541,30121,0.00991812
267547,30121,0.023957784
268359,18017,0.002525108
268374,18019,0.002347792
268375,18019,0.020138989
268386,18019,0.024763775
268406,32003,0.078929236
268407,32003,0.01706034
268408,32003,0.031572817
268417,32048,0.130138919
268457,14035,0.044928293
268458,14035,0.014909702
268491,11030,0.021369393
268492,11030,0.00145326
268493,24050,0.039428885
268494,24050,0.064919433
268525,24024,0.085155974
268526,24024,0.007333075
268530,24024,0.045256556
268531,24024,0.075677069
268532,24024,0.029806101
268534,24027,0.019298999
268540,24019,0.003783113
268541,24019,0.024102661
268545,24031,0.063947237
268548,24036,0.001875611
268557,24003,0.057532715
268559,24003,0.050125972
268561,24012,1
268562,24041,0.032770595
268563,24041,0.058323689
268573,24034,0.065166621
268574,24034,0.191815351
268575,30161,0.017587968
268576,30161,0.002357227
268577,30205,0.034169408
268585,30123,0.000227954
268586,30161,0.039757507
268587,30161,0.008567894
268588,30161,0.001014662
268592,30121,0.045956986
268599,30121,0.007896819
268600,30121,0.011541742
268601,30121,0.022875369
268602,30121,0.022356682
268605,30121,0.011325066
268606,30121,0.003645281
269408,18015,0.013305745
269412,18017,0.023354948
269417,18017,0.14717313
269418,18017,0.010852447
269434,18019,0.022383275
269445,18019,0.022426653
269466,32003,0.106705805
269476,32048,0.058209552
269477,32048,0.018684237
269517,14053,0.006056823
269522,14053,0.00372028
269551,24050,0.073560244
269584,24024,0.005761253
269585,24024,0.078068852
269591,24024,0.073351489
269593,24023,0.104989773
269599,24023,0.023012646
269607,24036,0.057370322
269615,24003,0.023143503
269616,24003,0.027720135
269617,24003,0.009872712
269618,24003,0.044004201
269622,24041,0.084152627
269623,24041,0.140259865
269624,24041,0.020379862
269636,30205,0.093066599
269637,30205,0.09344839
269641,30205,0.026427402
