GRIDCODE,CVENTMUN,Furb,Frur,Fpob,Purb_T,Prur_T,P_tot
211305,11028,0,0.03789698,0.01170482,0,1136,1136
211306,11028,0,0.0028356,0.0008758,0,85,85
211307,11028,0.05489132,0,0.03793764,3682,0,3682
211308,11028,0,0.03249266,0.01003565,0,974,974
211309,11028,0,0.01634641,0.00504874,0,490,490
211310,11028,0,0.0010008,0.00030911,0,30,30
211311,11028,0,0.00046704,0.00014425,0,14,14
211312,11028,0,0.01230985,0.00380201,0,369,369
211313,11039,0,0.00089445,0.00047792,0,17,17
211314,11039,0.00030184,0.00547196,0.00306429,5,104,109
211315,11039,0,0.00121014,0.00064659,0,23,23
211319,11019,0,0.00922665,0.00731823,0,372,372
211320,11019,0,0.02780396,0.02205304,0,1121,1121
211321,11019,0,0.00451411,0.00358042,0,182,182
211322,11019,0,0.02418275,0.01918083,0,975,975
211323,11019,0,0.00897862,0.0071215,0,362,362
211324,11019,0,0.01641947,0.01302329,0,662,662
211326,11019,0,0.00332358,0.00263614,0,134,134
211327,11010,0,0.02321638,0.01522539,0,178,178
211328,11010,0,0.08308334,0.05448636,0,637,637
211329,11010,0,0.138907,0.09109572,0,1065,1065
211331,16031,0,0.03034142,0.02805525,0,455,455
211333,22001,0,0.01121122,0.00982363,0,611,611
211334,22001,0,0.01603699,0.01405213,0,874,874
211336,22001,0,0.000055,0.0000482,0,3,3
211337,22001,0,0.00155966,0.00136663,0,85,85
211338,22001,0,0.00088075,0.00077174,0,48,48
211339,22016,0,0.0010511,0.0002772,0,67,67
211340,22016,0,0.00422007,0.00111296,0,269,269
211341,15003,0,0.02852409,0.02496486,0,1119,1119
211342,22016,0,0.00213357,0.00056268,0,136,136
211343,15071,0,0.0642229,0.04999231,0,650,650
211345,15071,0,0.23574746,0.18351023,0,2386,2386
211346,15071,0,0.06086355,0.04737733,0,616,616
211347,13044,0,0.00075337,0.00070216,0,11,11
211348,13044,0,0.08239162,0.0767905,0,1203,1203
211349,13044,0,0.03636737,0.03389506,0,531,531
211350,13044,0,0.03438121,0.03204392,0,502,502
211351,13044,0,0.02191631,0.0204264,0,320,320
211352,13044,0,0.0284912,0.02655432,0,416,416
211353,13044,1,0.03629888,0.10181284,1065,530,1595
211354,13044,0,0.12259434,0.11426018,0,1790,1790
211355,13017,0,0.03700153,0.03145628,0,386,386
211356,13017,0,0.18845859,0.16021514,0,1966,1966
211360,13017,0,0.07074387,0.0601418,0,738,738
211361,13064,0,0.11786028,0.10794769,0,1073,1073
211362,13064,0,0.043058,0.03943662,0,392,392
211365,13041,0,0.1071723,0.03641967,0,1560,1560
211367,13019,0,0.1478293,0.13787566,0,2404,2404
211368,13019,0,0.00036896,0.00034412,0,6,6
211369,13041,0.00187425,0.001374,0.00170425,53,20,73
211370,13041,0,0.16275076,0.05530653,0,2369,2369
211371,13023,0,0.08238114,0.03041208,0,1031,1031
211372,13023,0.34382306,0.1747503,0.28140763,7353,2187,9540
211373,13023,0.00720097,0.19208949,0.075455,154,2404,2558
211374,13023,0.07551669,0.05809029,0.06908351,1615,727,2342
211375,13023,0.02599832,0,0.0164007,556,0,556
211376,13003,0.02542261,0.01086691,0.0210317,964,178,1142
211377,13003,0.04517524,0.04444444,0.04495479,1713,728,2441
211378,13009,0.43811797,0.04854235,0.11430874,1285,701,1986
211379,13009,0.37538357,0.01384946,0.07488201,1101,200,1301
211381,13009,0,0.04438751,0.03689421,0,641,641
211382,13038,0,0.05294039,0.04974937,0,397,397
211383,13038,0,0.04040539,0.03796993,0,303,303
211384,13038,0.01871102,0.04253901,0.04110276,9,319,328
211385,13038,0.5945946,0.01960261,0.05426065,286,147,433
211386,13038,0,0.20989465,0.19724311,0,1574,1574
211387,13038,0,0.01266836,0.01190476,0,95,95
211388,13045,0,0.10513694,0.09293763,0,833,833
211389,13024,0,0.05791877,0.05610523,0,964,964
211390,13024,0.00185874,0.08207162,0.07956001,1,1366,1367
211391,13024,0,0.07492189,0.07257595,0,1247,1247
211392,13024,0,0.02253064,0.02182517,0,375,375
211393,13024,0,0.07137707,0.06914213,0,1188,1188
211394,13001,0,0.05957706,0.05837526,0,1172,1172
211395,13001,0,0.000305,0.00029885,0,6,6
211396,13001,0,0.01357259,0.0132988,0,267,267
211398,13035,0,0.09337188,0.07629714,0,872,872
211399,13035,0,0.0057822,0.00472482,0,54,54
211400,13035,0,0.09583467,0.07830956,0,895,895
211401,13002,0,0.01297494,0.00756474,0,307,307
211402,13002,0,0.05566122,0.03245201,0,1317,1317
211403,13002,0.03900248,0.00841046,0.0211665,660,199,859
211404,13002,0,0.00714256,0.00416431,0,169,169
211405,21100,0,0.14221557,0.11744102,0,1140,1140
211406,21100,0.20520402,0.27432635,0.26228495,347,2199,2546
211407,21071,0,0.07037966,0.02010169,0,1965,1965
211408,21071,0,0.0232808,0.00664941,0,650,650
211409,21071,0,0.09351719,0.02671018,0,2611,2611
211410,21071,0.02959919,0.03818052,0.03205017,2067,1066,3133
211411,21071,0.08252545,0.00333095,0.05990609,5763,93,5856
211412,21183,0,0.07292314,0.03550893,0,704,704
211413,21183,0.02909949,0.00756163,0.01861192,296,73,369
211414,21183,0.14834841,0,0.07611218,1509,0,1509
211415,21089,0,0.0380868,0.02315919,0,301,301
211416,21089,0,0.02176389,0.01323382,0,172,172
211420,30067,1,0.05234425,0.82025825,13304,163,13467
211421,30103,0.9417101,0.15964992,0.50279472,4879,1058,5937
211422,30103,0,0.09838539,0.0552168,0,652,652
211423,30103,0,0.44590312,0.25025407,0,2955,2955
211424,30050,0.24278846,0,0.06519494,1010,0,1010
211425,30050,0.1,0.0774797,0.08352698,416,878,1294
211426,30050,0,0.06009531,0.04395817,0,681,681
211427,30066,0,0.04346492,0.03327071,0,850,850
211428,30066,0,0.00485784,0.00371849,0,95,95
211429,21158,0,0.10294897,0.08608978,0,583,583
211430,21158,0,0.01430337,0.01196102,0,81,81
211431,21158,0,0.07363588,0.06157708,0,417,417
211432,21158,0,0.03761257,0.03145304,0,213,213
211433,21158,0,0.07381247,0.06172475,0,418,418
211434,21076,0,0.01212888,0.00970437,0,259,259
211435,21076,0,0.00154538,0.00123646,0,33,33
211436,21002,0,0.02336449,0.01458053,0,130,130
211437,30124,0,0.00734488,0.00418028,0,663,663
211438,30124,0,0.01277322,0.00726977,0,1153,1153
211439,30124,0,0.00690175,0.00392807,0,623,623
211440,30102,0,0.00289462,0.00063143,0,64,64
211441,30102,0,0.08521031,0.01858758,0,1884,1884
211442,30102,0,0.06322931,0.0137927,0,1398,1398
211443,30102,0,0.04663048,0.01017187,0,1031,1031
211444,30102,0,0.02103121,0.0045877,0,465,465
211445,30102,0,0.00022614,0.0000493,0,5,5
211446,30211,0,0.04344194,0.0230898,0,676,676
211447,30211,0,0.00205642,0.00109301,0,32,32
211448,30211,0.23884514,0.27883812,0.26010179,3276,4339,7615
211449,30211,0.25262467,0.0435062,0.14147624,3465,677,4142
211450,30114,0,0.12344967,0.08582314,0,856,856
211451,30114,0,0.00548024,0.00380991,0,38,38
211452,30114,0,0.00187482,0.00130339,0,13,13
211453,30114,0,0.00144217,0.00100261,0,10,10
211454,30114,0,0.08234785,0.05724885,0,571,571
212206,14020,0,0.03578762,0.02432945,0,244,244
212211,14020,0,0.01569375,0.01066906,0,107,107
212212,14020,0,0.00645351,0.00438728,0,44,44
212213,14020,0,0.00117337,0.00079769,0,8,8
212214,14020,0,0.00044001,0.00029913,0,3,3
212215,14020,0,0.00880024,0.00598265,0,60,60
212216,14020,0,0.00454679,0.00309104,0,31,31
212217,14020,0,0.00044001,0.00029913,0,3,3
212222,14084,0,0.000359,0.00013879,0,2,2
212224,14084,0,0.00215401,0.00083276,0,12,12
212225,14084,0,0.00089751,0.00034698,0,5,5
212227,14084,0,0.00771854,0.00298404,0,43,43
212228,14084,0,0.00646204,0.00249827,0,36,36
212229,14084,0,0.00502603,0.0019431,0,28,28
212233,14084,0,0.00825705,0.00319223,0,46,46
212243,14012,0,0.03816199,0.02381531,0,98,98
212246,14028,0,0.0043573,0.00184247,0,4,4
212247,14028,0,0.02287582,0.00967296,0,21,21
212250,14011,0,0.09593023,0.06722222,0,363,363
212252,14011,0.11633663,0,0.03481482,188,0,188
212253,14011,0.88366337,0,0.26444444,1428,0,1428
212254,14011,0,0.00132135,0.00092593,0,5,5
212262,14088,0,0.01476165,0.00657696,0,109,109
212263,14088,0,0.00975081,0.00434442,0,72,72
212264,14088,0,0.03710726,0.01653292,0,274,274
212265,14088,0,0.01747021,0.00778375,0,129,129
212270,14114,0,0.00537132,0.00135541,0,23,23
212272,14119,0,0.11481139,0.04003441,0,1117,1117
212273,14119,0,0.00030836,0.00010752,0,3,3
212274,14119,0,0.0509816,0.01777714,0,496,496
212275,14119,0,0.06619385,0.02308161,0,644,644
212276,14119,0,0.00030836,0.00010752,0,3,3
212280,14050,0.17270453,0.00173771,0.13303449,5592,17,5609
212281,14050,0.4312363,0.00245324,0.33174423,13963,24,13987
212282,14050,0.07146607,0.00868854,0.05689958,2314,85,2399
212283,14050,0.04018036,0.00367985,0.03171102,1301,36,1337
212284,14050,0.17517527,0,0.13452872,5672,0,5672
212285,14030,0.00417683,0.03078953,0.00665452,185,140,325
212286,14030,0.03804299,0,0.03450112,1685,0,1685
212287,14030,0.07003522,0,0.06351481,3102,0,3102
212288,14030,0.0506412,0,0.04592641,2243,0,2243
212289,14030,0.28524339,0.0008797,0.25876861,12634,4,12638
212303,14063,0.00010744,0,0.0000968,9,0,9
212304,14063,0.00099082,0.0067406,0.00155969,83,62,145
212305,14047,0.22216655,0.00615806,0.19457192,4434,18,4452
212306,14047,0.61634432,0.0047896,0.53821948,12301,14,12315
212307,14018,0,0.00083816,0.00034231,0,22,22
212308,14018,0,0.0307071,0.01254104,0,806,806
212309,14018,0,0.00045718,0.00018672,0,12,12
212310,14018,0,0.03535508,0.01443931,0,928,928
212311,14018,0.58228348,0.03516458,0.35883552,22139,923,23062
212312,14018,0.2725599,0,0.16124415,10363,0,10363
212313,16105,0.04473086,0,0.03106081,590,0,590
212314,16105,0.17081122,0.00809647,0.1210845,2253,47,2300
212315,16105,0,0.31007752,0.09476178,0,1800,1800
212317,16086,0,0.0383659,0.014233,0,216,216
212318,16086,0.06913891,0.0008881,0.04381919,660,5,665
212319,16086,0.86517913,0.00674956,0.5467185,8259,38,8297
212320,16086,0,0.03552398,0.0131787,0,200,200
212322,16106,0,0.18384265,0.03770628,0,1131,1131
212328,16069,0,0.01242848,0.0020286,0,202,202
212329,16069,0,0.02227281,0.00363541,0,362,362
212330,16069,0.00033604,0.03685474,0.0062967,28,599,627
212331,16060,0,0.29495167,0.14303573,0,1373,1373
212332,11023,0,0.000063722,0.00004,0,6,6
212333,11023,0,0.01547383,0.00971748,0,1457,1457
212334,11023,0,0.01610043,0.01011098,0,1516,1516
212335,11023,0,0.00023365,0.00014673,0,22,22
212336,11023,0,0.01454986,0.00913723,0,1370,1370
212337,11023,0,0.01213904,0.00762325,0,1143,1143
212339,11023,0,0.00044605,0.00028012,0,42,42
212340,11023,0,0.00334541,0.0021009,0,315,315
212343,11023,0,0.01678013,0.01053783,0,1580,1580
212344,16113,0.20757638,0.04029772,0.1205818,2548,536,3084
212346,16113,0,0.03270431,0.01700813,0,435,435
212347,16113,0,0.03729043,0.01939318,0,496,496
212348,16113,0.0298167,0.00015037,0.01438849,366,2,368
212349,11042,0,0.00047766,0.00022686,0,32,32
212350,11042,0,0.01631489,0.00774859,0,1093,1093
212352,11042,0.01059894,0,0.00556509,785,0,785
212353,11042,0.00502268,0.00019405,0.00272937,372,13,385
212354,11042,0,0.00497059,0.00236073,0,333,333
212356,11042,0,0.00834403,0.00396291,0,559,559
212357,11042,0,0.00662746,0.00314764,0,444,444
212359,11042,0,0.00507508,0.00241036,0,340,340
212360,11042,0,0.01947936,0.00925151,0,1305,1305
212361,11046,0,0.04038263,0.01992032,0,1410,1410
212362,11042,0,0.00116428,0.00055296,0,78,78
212363,11018,0,0.07009101,0.01831402,0,670,670
212364,11018,0.01406106,0.0015692,0.01079707,380,15,395
212365,11018,0,0.00135998,0.00035535,0,13,13
212366,11028,0,0.01451161,0.00448204,0,435,435
212367,11028,0,0.05334267,0.01647536,0,1599,1599
212368,11028,0,0.05477716,0.01691842,0,1642,1642
212369,11028,0,0.10104751,0.03120943,0,3029,3029
212370,11028,0,0.04073259,0.01258063,0,1221,1221
212371,11039,0.05976456,0.231348,0.15144359,990,4397,5387
212372,11039,0.20446725,0.00126276,0.09589272,3387,24,3411
212373,11039,0.47159674,0.00147322,0.22040426,7812,28,7840
212374,11039,0.24038636,0.03383142,0.13002165,3982,643,4625
212375,11039,0,0.01646848,0.0087993,0,313,313
212377,11019,0,0.0070688,0.0056067,0,285,285
212378,11019,0,0.0000248,0.0000197,0,1,1
212379,11019,0,0.00295154,0.00234105,0,119,119
212380,11019,0,0.03462473,0.02746302,0,1396,1396
212381,11019,0,0.00094251,0.00074756,0,38,38
212382,11019,0,0.03065628,0.02431539,0,1236,1236
212383,11019,0,0.01909817,0.01514794,0,770,770
212384,11019,0,0.00548142,0.00434766,0,221,221
212386,11010,0,0.03117256,0.02044308,0,239,239
212387,22008,0,0.0119746,0.0097598,0,347,347
212388,16031,0,0.00953588,0.00881736,0,143,143
212389,16031,0,0.04507869,0.04168208,0,676,676
212390,16031,0,0.01740464,0.01609323,0,261,261
212392,22001,0,0.01260574,0.01104555,0,687,687
212393,22001,0,0.00036698,0.00032156,0,20,20
212394,22001,0,0.00570653,0.00500024,0,311,311
212395,22001,0,0.00601846,0.00527357,0,328,328
212396,22001,0,0.01447733,0.0126855,0,789,789
212397,22016,0,0.00754593,0.00199008,0,481,481
212398,22016,0,0.0001255,0.0000331,0,8,8
212399,22016,0,0.00629089,0.00165909,0,401,401
212401,22016,0,0.00020394,0.0000538,0,13,13
212402,22016,0,0.04814646,0.01269761,0,3069,3069
212403,15071,0,0.02400949,0.01868943,0,243,243
212405,13029,0,0.00017624,0.00011299,0,5,5
212406,13044,0,0.00219163,0.00204264,0,32,32
212407,13044,0,0.01157455,0.01078769,0,169,169
212408,13044,0,0.00095884,0.00089366,0,14,14
212410,13044,0,0.14759263,0.13755905,0,2155,2155
212411,13044,0,0.0011643,0.00108515,0,17,17
212412,13044,0,0.01397165,0.01302183,0,204,204
212413,13044,0,0.02568317,0.02393719,0,375,375
212414,13017,0,0.00680598,0.005786,0,71,71
212415,13017,0,0.02434816,0.02069921,0,254,254
212416,13017,0,0.00086273,0.00073344,0,9,9
212417,13017,0,0.0188842,0.01605411,0,197,197
212418,13017,0,0.13966641,0.11873523,0,1457,1457
212419,13017,0,0.01878834,0.01597262,0,196,196
212420,13017,0.14355628,0.00086273,0.02224758,264,9,273
212425,13019,0,0.09592916,0.08947006,0,1560,1560
212426,13019,0,0.10521461,0.09813031,0,1711,1711
212427,13041,0.00180352,0,0.00119064,51,0,51
212428,13050,0.32906325,0.03699007,0.26686771,5754,175,5929
212429,13041,0,0.22293212,0.07575758,0,3245,3245
212430,13023,0,0.18817419,0.06946698,0,2355,2355
212431,13023,0.17296362,0.15293648,0.16557034,3699,1914,5613
212432,13023,0.00201066,0.01805833,0.00793487,43,226,269
212433,13023,0.05915085,0.0077507,0.04017581,1265,97,1362
212434,13023,0.04367343,0,0.02755081,934,0,934
212435,13003,0.0754503,0.02765568,0.06103243,2861,453,3314
212436,13003,0.37965136,0.02893773,0.27385403,14396,474,14870
212437,13003,0.04913104,0.11257631,0.06827013,1863,1844,3707
212438,13009,0,0.0049858,0.00414412,0,72,72
212439,13009,0,0.02693719,0.02238978,0,389,389
212440,13003,0,0.04371184,0.01318625,0,716,716
212441,13038,0,0.01320176,0.01240602,0,99,99
212442,13038,0,0.04240565,0.03984962,0,318,318
212444,13012,0,0.00904518,0.00660728,0,178,178
212445,13038,0,0.01653554,0.01553885,0,124,124
212446,13012,0,0.02246049,0.01640683,0,442,442
212447,13012,0,0.0511713,0.03737936,0,1007,1007
212448,13024,0,0.03040135,0.02944942,0,506,506
212449,13024,0,0.00678923,0.00657665,0,113,113
212450,13024,0,0.04175679,0.04044931,0,695,695
212451,13024,0,0.01988705,0.01926435,0,331,331
212452,13024,0,0.02445326,0.02368758,0,407,407
212453,13001,0,0.04132778,0.0404941,0,813,813
212454,13001,0,0.01570761,0.01539075,0,309,309
212455,13001,0,0.0095059,0.00931414,0,187,187
212456,13035,0,0.04818503,0.03937352,0,450,450
212457,13035,0,0.05621587,0.04593578,0,525,525
212458,13035,1,0.02751901,0.2053548,2090,257,2347
212459,13035,0,0.09754792,0.07970951,0,911,911
212460,21057,0,0.24652558,0.20916522,0,1561,1561
212461,21057,0.04155615,0.11465572,0.10357765,47,726,773
212462,13002,0,0.00245129,0.00142917,0,58,58
212463,13002,0,0.05354803,0.03121997,0,1267,1267
212465,21100,0.77942046,0.18600299,0.2893788,1318,1491,2809
212466,21100,0.01537552,0,0.00267848,26,0,26
212467,21071,0,0.01518625,0.00433746,0,424,424
212468,21071,0,0.02772206,0.00791792,0,774,774
212469,21091,0,0.45671642,0.08988544,0,918,918
212470,21091,0,0.0159204,0.00313326,0,32,32
212471,21197,0,0.05810941,0.02076692,0,1570,1570
212472,21197,0,0.00795766,0.00284388,0,215,215
212473,21213,0,0.0499737,0.04549082,0,570,570
212474,21089,0,0.15715551,0.09556051,0,1242,1242
212475,21089,0.60738123,0.0706061,0.28098792,3094,558,3652
212476,21089,0,0.12704036,0.0772486,0,1004,1004
212479,30067,0,0.16313423,0.03094165,0,508,508
212480,30067,0,0.41779062,0.0792423,0,1301,1301
212481,30051,0.00166409,0,0.00064155,14,0,14
212482,30051,0,0.06898352,0.04238842,0,925,925
212483,30064,0,0.74549654,0.41501671,0,1614,1614
212484,30050,0,0.08092129,0.05919184,0,917,917
212485,30050,0,0.21990822,0.16085722,0,2492,2492
212486,30050,0,0.00538299,0.00393752,0,61,61
212487,30066,0,0.04632849,0.03546266,0,906,906
212488,21158,0,0.21384425,0.17882457,0,1211,1211
212489,21158,0,0.02119018,0.01772002,0,120,120
212490,21158,0,0.00706339,0.00590668,0,40,40
212491,21158,0,0.0384955,0.03219138,0,218,218
212492,30124,0,0.00179468,0.00102143,0,162,162
212493,30124,0,0.00866319,0.00493058,0,782,782
212494,30124,0,0.00550589,0.00313363,0,497,497
212495,30124,0,0.00291358,0.00165824,0,263,263
212496,30124,0,0.00016617,0.0000946,0,15,15
212497,30124,0,0.0013737,0.00078183,0,124,124
212498,30124,0,0.00029911,0.00017024,0,27,27
212499,30102,0,0.00072365,0.00015786,0,16,16
212500,30102,0,0.00823157,0.00179562,0,182,182
212501,30102,0,0.0000905,0.0000197,0,2,2
212502,30102,0,0.04310267,0.00940232,0,953,953
212503,30211,0,0.11226785,0.05967141,0,1747,1747
212504,30211,0,0.00012853,0.0000683,0,2,2
212505,30211,0,0.00347021,0.00184445,0,54,54
212506,30211,0,0.04588394,0.02438775,0,714,714
212507,30211,0.11512103,0,0.05393312,1579,0,1579
212508,30211,0.18671624,0.0167727,0.09638966,2561,261,2822
212509,30211,0,0.0187006,0.00993954,0,291,291
212510,30114,0,0.01197,0.00832164,0,83,83
212511,30114,0.24736842,0.00879723,0.08151193,752,61,813
212512,30114,0.72631579,0.00187482,0.22267897,2208,13,2221
212513,30114,0,0.0008653,0.00060156,0,6,6
213268,14020,0,0.00586682,0.00398843,0,40,40
213274,14020,0,0.00704019,0.00478612,0,48,48
213275,14020,0,0.00234673,0.00159537,0,16,16
213282,14084,0,0.01112906,0.00430257,0,62,62
213285,14084,0,0.0001795,0.0000694,0,1,1
213287,14084,0,0.00107701,0.00041638,0,6,6
213288,14084,0,0.0005385,0.00020819,0,3,3
213291,14084,0,0.0001795,0.0000694,0,1,1
213292,14084,0,0.00592353,0.00229008,0,33,33
213296,14058,0,0.07347539,0.02808003,0,400,400
213301,14012,0,0.16783489,0.10473876,0,431,431
213302,14012,0,0.01207165,0.00753341,0,31,31
213303,14012,0,0.00272586,0.00170109,0,7,7
213306,14011,0,0.00211417,0.00148148,0,8,8
213310,14011,0,0.57637421,0.40388889,0,2181,2181
213313,14011,0,0.00396406,0.00277778,0,15,15
213323,14024,0,0.05347888,0.01852984,0,485,485
213327,14024,0,0.0238174,0.00825246,0,216,216
213329,14114,0,0.11676787,0.0294655,0,500,500
213334,14119,0,0.22417515,0.07816924,0,2181,2181
213336,14119,0,0.12837907,0.04476542,0,1249,1249
213337,14050,0.00651657,0,0.00500451,211,0,211
213338,14050,0.01924087,0.00388429,0.01567762,623,38,661
213339,14050,0,0.00235102,0.00054552,0,23,23
213340,14050,0.00046326,0.02770111,0.00678336,15,271,286
213341,14050,0.00228543,0.00020444,0.00180257,74,2,76
213344,14030,0.00074506,0,0.00067569,33,0,33
213345,14030,0.10810079,0,0.09803641,4788,0,4788
213346,14030,0.09204823,0,0.08347837,4077,0,4077
213347,14030,0.00135465,0.00549813,0.00174041,60,25,85
213348,14030,0.18597038,0.05893996,0.17414362,8237,268,8505
213349,14030,0,0.43655157,0.04064375,0,1985,1985
213350,14030,0,0.00307895,0.00028666,0,14,14
213351,14030,0,0.00197933,0.00018428,0,9,9
213355,14066,0,0.0270037,0.00904809,0,438,438
213356,14066,0.16151982,0,0.1073996,5199,0,5199
213357,14066,0,0.10006165,0.03352752,0,1623,1623
213358,14066,0,0.04420469,0.0148116,0,717,717
213359,14066,0,0.00745993,0.00249959,0,121,121
213360,14066,0,0.0027127,0.00090894,0,44,44
213361,14066,0,0.0041307,0.00138407,0,67,67
213362,14063,0.01359692,0,0.01225166,1139,0,1139
213363,14047,0,0.00136846,0.00017482,0,4,4
213364,14047,0.00255537,0,0.00222892,51,0,51
213365,14047,0.02094398,0,0.01826843,418,0,418
213366,14047,0,0.00034211,0.0000437,0,1,1
213369,14018,0,0.04754648,0.01941838,0,1248,1248
213370,14018,0.02469688,0.02175404,0.023495,939,571,1510
213371,14018,0.00583888,0.00121914,0.00395214,222,32,254
213372,14018,0,0.08183481,0.03342202,0,2148,2148
213373,16105,0,0.20275625,0.06196368,0,1177,1177
213374,16105,0,0.00086133,0.00026323,0,5,5
213375,16105,0,0.00585702,0.00178995,0,34,34
213376,16105,0,0.20654608,0.06312187,0,1199,1199
213377,16086,0,0.10976909,0.04072219,0,618,618
213378,16086,0,0.00195382,0.00072483,0,11,11
213379,16106,0.23935746,0.03641092,0.19773296,5707,224,5931
213380,16106,0.08690182,0.01040312,0.07121187,2072,64,2136
213382,16106,0,0.2046489,0.04197366,0,1259,1259
213383,16106,0,0.13020156,0.02670445,0,801,801
213386,16069,0,0.01808897,0.00295252,0,294,294
213387,16069,0,0.00043069,0.0000703,0,7,7
213388,16069,0.0338442,0.00393774,0.0289628,2820,64,2884
