GRIDCODE,CVENTMUN,Fb,
344477,24020,0.019916935,
344478,19014,0.021302657,
344478,24020,0.153573568,
344479,19014,0.035677606,
344479,24020,0.000100264,
344480,19014,0.008471808,
344481,19014,0.004143326,
344482,19014,0.005240091,
344483,19014,0.001983938,
344484,19014,0.002188685,
344485,19014,0.004864209,
344486,19014,0.001983004,
344487,19014,0.001080431,
344488,19014,0.000663851,
344489,19014,0.001059832,
344490,19014,0.020414283,
344491,19014,0.213178351,
344492,19014,0.166981779,
344493,19014,0.076437598,
344494,19014,0.002328742,
344495,19014,0.002327266,
344496,19014,0.002129894,
344497,19014,0.000665312,
344497,28026,0.157212632,
344498,28026,0.089315021,
344499,28026,0.03147642,
344500,28026,0.034877569,
344501,28026,0.040913046,
344502,28026,0.053349813,
344503,28026,0.043760518,
344504,28026,0.048239969,
344505,28026,0.072942192,
344506,28026,0.073845466,
344507,28017,0.036609287,
344507,28026,0.072858767,
344508,28017,0.074308506,
344509,28017,0.028267525,
344510,28017,0.033494122,
344511,28017,0.045362113,
344512,28017,0.018081311,
344513,28017,0.011872875,
344514,28017,0.030739918,
344515,28017,0.011329015,
344516,28017,0.009712497,
344517,28017,0.027245155,
344518,28017,0.039175717,
344519,28017,0.006538647,
344519,28041,0.014238152,
344520,28041,0.028987901,
344521,28041,0.030396139,
344522,28041,0.041953437,
344523,28041,0.02377701,
344524,28041,0.022122124,
344525,28041,0.025509763,
344526,28041,0.025694482,
344527,28041,0.064888481,
344528,28008,0.007122778,
344528,28041,0.036976825,
344529,28008,0.019703521,
344529,28019,0.000103271,
344530,28008,0.006450942,
344530,28019,0.000215309,
344531,28008,0.004999841,
344531,28019,1.39566E-05,
344532,28008,0.01509308,
344533,28008,0.034296866,
344534,28008,0.038061698,
344535,28008,0.023193177,
344536,28008,0.000398389,
344537,28008,0.004436901,
344538,28008,0.000947012,
344539,28008,0.006088184,
344540,28008,0.004067236,
344541,28008,0.021056468,
344542,28008,0.013568436,
344543,28008,0.024789561,
344544,28008,0.012357726,
344545,28008,0.018652864,
344546,28008,0.029078226,
344546,28037,0.000939448,
344547,28008,0.005189166,
344547,28037,0.005105651,
344548,28037,0.005934244,
344549,28037,0.00561761,
344550,28037,0.006385303,
344551,28037,0.005855484,
344552,28037,0.005512475,
344553,28037,0.005399765,
344554,28037,0.005471099,
344555,28037,0.006108452,
344556,28037,0.005767955,
344557,28037,0.006097732,
344558,28037,0.005065721,
344559,28037,0.00681768,
344560,28037,0.005868299,
344561,28037,0.006659986,
344562,28037,0.004730802,
344563,28037,0.005648195,
344564,28037,0.004771603,
344565,28037,0.00558331,
344566,28037,0.005404633,
344567,28037,0.004301086,
344568,28037,0.005019661,
344569,28037,0.004236416,
344570,28037,0.006049965,
344571,28037,0.005179516,
345421,10016,0.049601135,
345421,10033,0.008896966,
345422,10016,0.056668397,
345422,10033,0.005503804,
345423,10016,0.037795909,
345423,10033,0.012722911,
345423,10038,0.0083899,
345424,10016,0.004847688,
345424,10038,0.307666609,
345425,10033,0.012188141,
345425,10038,0.182918153,
345426,10033,0.02264429,
345426,10038,0.001708349,
345427,10033,0.007327108,
345427,10038,0.057720172,
345428,10033,0.017408918,
345428,10038,0.001587144,
345429,10033,0.050805402,
345430,10033,0.015883211,
345431,10033,0.080711753,
345432,10033,0.03561978,
345432,32042,0.009501103,
345433,10033,0.010493205,
345433,32042,0.015649346,
345434,10033,0.036814335,
345434,32042,0.004476576,
345435,10033,0.001788099,
345435,32042,0.024696759,
345436,32042,0.024394621,
345437,32042,0.020509056,
345438,32042,0.012685269,
345439,32042,0.00613073,
345440,32042,0.006511619,
345441,32042,0.009401268,
345442,32042,0.006391265,
345443,32042,0.001381224,
345444,32042,0.000513125,
345445,32042,0.003566531,
345446,32042,0.011282665,
345447,32042,0.010991223,
345448,32040,0.00012127,
345448,32042,0.001361917,
345449,32040,0.001377951,
345449,32042,0.000120221,
345450,32040,0.00110574,
345451,32040,0.005721169,
345452,32040,0.013778772,
345453,32040,0.014385612,
345454,32040,0.018301727,
345455,32040,0.001616526,
345456,32040,0.004819907,
345457,32039,0.000239504,
345457,32040,0.026336932,
345458,32039,0.018954196,
345458,32040,0.020733477,
345459,32039,0.051328765,
345459,32040,0.011933085,
345460,32039,0.102098378,
345460,32040,0.010644805,
345461,32039,0.022361674,
345462,32039,0.015050565,
345463,32039,0.007054049,
345464,32039,0.000205364,
345465,32039,3.02207E-05,
345466,32039,0.003345653,
345467,32006,0.000927035,
345467,32039,0.024303276,
345468,32006,0.060322007,
345468,32039,0.003648609,
345469,32006,0.054292551,
345470,32006,0.01192162,
345471,32006,0.009235561,
345472,32006,0.030085457,
345473,32006,0.033176028,
345473,32051,0.000218975,
345474,32006,0.01710412,
345474,32051,0.003684242,
345475,32051,0.010247139,
345476,32051,0.014417898,
345477,32051,0.014837767,
345478,32051,0.00253017,
345479,32051,0.002808381,
345480,32051,0.001870168,
345481,32051,0.001829455,
345482,32051,0.001946772,
345483,32051,0.002079307,
345484,32051,0.002939356,
345485,32051,0.003297852,
345486,32051,0.002492287,
345487,32051,0.003664415,
345488,32051,0.001290411,
345489,32051,0.001928299,
345490,32051,0.002025829,
345491,32051,0.002604468,
345492,32051,0.001107238,
345493,32051,0.001951456,
345494,32051,0.002668931,
345495,32051,0.000973093,
345496,32051,0.001562633,
345497,32051,0.001332749,
345498,32051,0.001574812,
345499,32051,0.001829718,
345500,32051,0.001835727,
345501,32051,0.001989041,
345502,32051,0.001366243,
345503,32051,0.001778398,
345504,32051,0.001733468,
345505,32051,0.001467251,
345506,32051,0.001123337,
345507,32051,0.001362471,
345508,32051,0.001895937,
345509,32051,0.039467118,
345510,24033,3.63848E-05,
345510,32051,0.001809871,
345511,24033,0.001609125,
345511,32051,0.000861277,
345512,24033,0.003695523,
345513,24033,0.015180797,
345514,24033,0.005001018,
345515,24033,0.002490965,
345516,24033,0.001780277,
345517,24033,0.009780024,
345518,24033,0.013053533,
345519,24006,0.000296114,
345519,24033,0.004370953,
345520,24006,0.004795961,
345520,24033,0.000351099,
345521,24006,0.00603292,
345522,24006,0.006565529,
345523,24006,0.006214454,
345524,24006,0.005355906,
345525,24006,0.005227667,
345526,24006,0.005303182,
345527,24006,0.004498098,
345528,24006,0.00520416,
345529,24006,0.004600276,
345530,24006,0.004955265,
345531,24006,0.005776644,
345532,24006,0.006970903,
345533,24006,0.018359251,
345534,24006,0.047964949,
345535,24006,0.003226931,
345535,24048,0.074623167,
345536,24048,0.682341912,
345537,24020,0.036415273,
345537,24048,0.710086982,
345538,24020,0.136991512,
345538,24048,0.279385925,
345539,24020,0.005572052,
345539,24048,0.024106378,
345540,24020,0.000134206,
345541,24020,0.008922061,
345542,24020,0.02341432,
345543,24020,0.046658517,
345544,24020,0.044899173,
345545,24020,0.008977993,
345546,24020,0.018241673,
345547,19014,0.00413822,
345547,24020,0.007046179,
345548,19014,0.00646441,
345549,19014,0.001802926,
345550,19014,0.006581384,
345551,19014,0.002864173,
345552,19014,0.0022689,
345553,19014,0.008793906,
345554,19014,0.003340739,
345555,19014,0.001164151,
345556,19014,0.004310861,
345557,19014,0.001025851,
345558,19014,0.004447192,
345559,19014,0.123011669,
345560,19014,0.111701445,
345561,19014,0.034284283,
345562,19014,0.002318124,
345563,19014,0.002322188,
345564,19014,0.001660207,
345565,19014,0.016682403,
345565,28026,0.664349192,
345566,28026,0.148141539,
345567,28026,0.031521292,
345568,28026,0.038155723,
345569,28026,0.039778674,
345570,28026,0.042790714,
345571,28026,0.049808908,
345572,28026,0.041662769,
345573,28026,0.206449464,
345574,28017,0.016128317,
345574,28026,0.239402518,
345575,28017,0.083877678,
345575,28026,0.016893239,
345576,28017,0.105678146,
345577,28017,0.028521523,
345578,28017,0.040183103,
345579,28017,0.00987504,
345580,28017,0.009546187,
345581,28017,0.010223202,
345582,28017,0.010291518,
345583,28017,0.009942959,
345584,28017,0.077314521,
345585,28017,0.068286037,
345586,28017,0.010511948,
345587,28017,0.007374192,
345587,28041,0.006481902,
345588,28017,0.002071154,
345588,28041,0.092581671,
345589,28041,0.082718188,
345590,28041,0.033790319,
345591,28041,0.025117302,
345592,28041,0.026014306,
345593,28041,0.036798958,
345594,28041,0.045997764,
345595,28041,0.08481973,
345596,28008,0.000272396,
345596,28041,0.079662399,
345597,28008,0.012985837,
345597,28041,0.035789998,
345598,28008,0.006687762,
345598,28041,0.000154043,
345599,28008,0.011040966,
345600,28008,0.016170717,
345601,28008,0.020341101,
345602,28008,0.039325228,
345603,28008,0.034395068,
345604,28008,0.001336033,
345605,28008,0.010712563,
345606,28008,0.021749325,
345607,28008,0.040108675,
345608,28008,0.011173807,
345609,28008,0.026172602,
345610,28008,0.020570589,
345611,28008,0.012430564,
345612,28008,0.01123234,
345613,28008,0.013826832,
345613,28037,0.000503486,
345614,28008,0.002318932,
345614,28037,0.005897129,
345615,28037,0.006720933,
345616,28037,0.006049862,
345617,28037,0.00574689,
345618,28037,0.00666679,
345619,28037,0.005844952,
345620,28037,0.006025533,
345621,28037,0.006090139,
345622,28037,0.007108951,
345623,28037,0.007094644,
345624,28037,0.006703986,
345625,28037,0.005921868,
345626,28037,0.005733062,
345627,28037,0.004251402,
345628,28037,0.006265578,
345629,28037,0.005332898,
345630,28037,0.005382774,
345631,28037,0.005466599,
345632,28037,0.004515319,
345633,28037,0.00552081,
345634,28037,0.006429651,
345635,28037,0.005491619,
345636,28037,0.004539603,
345637,28037,0.004384837,
345638,28037,0.00746138,
345639,28037,0.006181143,
346489,10016,0.079365463,
346490,10016,0.090572141,
346491,10016,0.089933766,
346492,10016,0.077273879,
346492,10038,0.045786766,
346493,10016,0.001180404,
346493,10038,0.102486259,
346494,10033,0.00108295,
346494,10038,0.02713289,
346495,10038,0.029813615,
346496,10033,0.005261604,
346496,10038,0.006067113,
346497,10033,0.099167004,
346497,10038,0.000469166,
346498,10033,0.049137468,
346499,10033,0.015363504,
346500,10033,0.032367727,
346501,10033,0.031197913,
346502,10033,0.048938343,
346503,10033,0.014118864,
346503,32042,0.019249871,
346504,32042,0.023170879,
346505,32042,0.023459247,
346506,32042,0.009911231,
346507,32042,0.004169607,
346508,32042,0.010950393,
346509,32042,0.011100795,
346510,32042,0.005141149,
346511,32042,0.000322852,
346512,32042,0.001225979,
346513,32042,0.002767761,
346514,32042,0.006875922,
346515,32042,0.007861369,
346516,32040,0.000290743,
346516,32042,0.001215967,
346517,32040,0.001349005,
346518,32040,0.013879454,
346519,32040,0.015235161,
346520,32040,0.032649622,
346521,32040,0.016246564,
346522,32040,0.000374501,
346523,32040,0.002726301,
346524,32040,0.00430535,
346525,32039,1.45391E-07,
346525,32040,0.014155465,
346526,32039,0.200340675,
346526,32040,0.006407083,
346527,32039,0.190714632,
346528,32039,0.020094725,
346529,32039,0.022535899,
346530,32039,0.008246155,
346531,32039,0.002710764,
346532,32039,0.000371464,
346533,32039,0.003352034,
346534,32039,0.003935059,
346535,32039,0.011949928,
346536,32006,0.023187594,
346536,32039,0.016291286,
346537,32006,0.06780349,
346538,32006,0.022855397,
346538,32039,0.0005825,
346539,32006,0.033358939,
346539,32039,0.003118919,
346540,32006,0.019695283,
346540,32039,0.001201931,
346540,32051,0.000257038,
346541,32006,0.055290022,
346541,32051,0.000978781,
346542,32006,0.003597915,
346542,32051,0.00314061,
346543,32051,0.001644194,
346544,32051,0.001171544,
346545,32051,0.001551079,
346546,32051,0.001893731,
346547,32051,0.001981941,
346548,32051,0.002316367,
346549,32051,0.001692674,
346550,32051,0.002267731,
346551,32051,0.005984216,
346552,32051,0.001869191,
346553,32051,0.002064669,
346554,32051,0.001954053,
346555,32051,0.002197322,
346556,32051,0.001485072,
346557,32051,0.001313061,
346558,32051,0.00482911,
346559,32051,0.003457337,
346560,32051,0.006045184,
346561,32051,0.002049886,
346562,32051,0.001422841,
346563,32051,0.003132241,
346564,32051,0.001441875,
346565,32051,0.001705099,
346566,32051,0.001631591,
346567,32051,0.001749572,
346568,32051,0.001781001,
346569,32051,0.001835882,
346570,32051,0.001842904,
346571,32051,0.001817853,
346572,32051,0.001748245,
346573,32051,0.000967688,
346574,32051,0.001332291,
346575,32051,0.00140087,
346576,32051,0.001733128,
346577,32051,0.002632986,
346578,32051,0.001961366,
346579,24033,8.63086E-07,
346579,32051,0.002391362,
346580,24033,0.058140152,
346580,32051,0.073605624,
346581,24033,0.664968071,
346581,32051,0.01383415,
346582,24033,0.007483625,
346583,24033,0.002821459,
346584,24033,0.002528817,
346585,24033,0.01318821,
346586,24006,2.19514E-07,
346586,24033,0.023850505,
346587,24006,0.004107981,
346587,24033,0.001389147,
346588,24006,0.012319455,
346589,24006,0.007050742,
346590,24006,0.012188421,
346591,24006,0.006145523,
346592,24006,0.005939893,
346593,24006,0.007196849,
346594,24006,0.011086578,
346595,24006,0.009841231,
346596,24006,0.005764023,
346597,24006,0.006023475,
346598,24006,0.003905483,
346599,24006,0.006992115,
346600,24006,0.030483544,
346601,24006,0.02625803,
346602,24006,0.03325105,
346603,24006,0.019484602,
346603,24048,0.030903752,
346604,24048,0.356682581,
346605,24048,0.747644026,
346606,24048,0.164237898,
346607,24020,1.001976981,
346607,24048,0.092105183,
346608,24020,0.004285156,
346608,24048,0.00716403,
346609,24020,0.031221333,
346610,24020,0.033016452,
346611,24020,0.010177541,
346612,24020,0.006118324,
346613,24020,0.009997198,
346614,24020,0.010120359,
346615,19014,0.00039902,
346615,24020,0.017784855,
346616,19014,0.001982174,
346616,24020,0.000389587,
346617,19014,0.000869525,
346618,19014,0.001834798,
346619,19014,0.001883424,
346620,19014,0.002176054,
346621,19014,0.003839962,
346622,19014,0.001504024,
346623,19014,0.000656361,
346624,19014,0.000710647,
346625,19014,0.000271593,
346626,19014,0.002255637,
346627,19014,0.009920902,
346628,19014,0.019202965,
346629,19014,0.020456429,
346630,19014,0.004992191,
346631,19014,0.002333311,
346632,19014,0.001639423,
346633,19014,0.004332316,
346633,28026,0.000853494,
346634,19014,0.000152877,
346634,28026,0.033054958,
346635,28026,0.035814158,
346636,28026,0.041184801,
346637,28026,0.042707197,
346638,28026,0.029814797,
346639,28026,0.035225862,
346640,28026,0.059596913,
346641,28026,0.150384001,
346642,28017,0.096006779,
346642,28026,0.146658513,
346643,28017,0.12993927,
346644,28017,0.059737611,
346645,28017,0.031832624,
346646,28017,0.01807096,
346647,28017,0.01327852,
346648,28017,0.009233436,
346649,28017,0.009669972,
346650,28017,0.011478878,
346651,28017,0.069488464,
346652,28017,0.032575354,
346653,28017,0.018231782,
346654,28017,0.044639843,
346655,28017,0.006660331,
346655,28041,0.010265635,
346656,28017,0.002741901,
346656,28041,0.141576945,
346657,28041,0.022765779,
346658,28041,0.023255402,
346659,28041,0.02275066,
346660,28041,0.031902211,
346661,28041,0.055646883,
346662,28041,0.075311069,
346663,28041,0.086676672,
346664,28041,0.059662827,
346665,28041,0.040906112,
346666,28008,0.001490962,
346666,28041,0.006841892,
346667,28008,0.011151593,
346667,28041,0.000875782,
346668,28008,0.021213869,
346669,28008,0.015398097,
346670,28008,0.003166185,
346671,28008,0.001307554,
346672,28008,0.000196342,
346673,28008,0.007624723,
346674,28008,0.008623278,
346675,28008,0.00172627,
346676,28008,0.002349,
346677,28008,0.008836763,
346678,28008,0.015133448,
346679,28008,0.024160234,
346680,28008,0.013923196,
346681,28008,0.014276628,
346681,28037,3.59439E-05,
346682,28008,0.006320127,
346682,28037,0.004190559,
346683,28037,0.005674692,
346684,28037,0.008740375,
346685,28037,0.006469496,
346686,28037,0.008128882,
346687,28037,0.00615958,
346688,28037,0.004828138,
346689,28037,0.006161801,
346690,28037,0.004647244,
346691,28037,0.007129058,
346692,28037,0.005046954,
346693,28037,0.004332189,
346694,28037,0.00424137,
346695,28037,0.005346552,
346696,28037,0.007095744,
346697,28037,0.004809798,
346698,28037,0.005313107,
346699,28037,0.006698697,
346700,28037,0.004579043,
346701,28037,0.006141833,
346702,28037,0.005533964,
346703,28037,0.00467839,
346704,28037,0.004370576,
346705,28037,0.004639534,
346706,28037,0.005434903,
346707,28037,0.007122516,
347557,10016,0.138810683,
347558,10016,0.075612148,
347559,10016,0.07585651,
347560,10016,0.021443378,
347561,10016,0.005035501,
347561,10038,2.34241E-05,
347562,10016,4.66904E-05,
347562,10038,0.010328587,
347563,10038,0.06549736,
347564,10038,0.024929692,
347565,10033,0.014683174,
347565,10038,0.115131587,
347566,10033,0.089221831,
347566,10038,0.072551343,
347567,10033,0.061685156,
347567,10038,0.043604344,
347568,10033,0.021497708,
347568,10038,0.012432265,
347569,10033,0.022221592,
347569,32042,0.006703835,
347570,10033,0.018895859,
347570,32042,0.016846531,
347571,10033,0.00139293,
347571,32042,0.025867924,
347572,32042,0.018489024,
347573,32042,0.018014173,
347574,32042,0.004972989,
347575,32042,0.000733855,
347576,32042,0.006661059,
347577,32042,0.001351263,
347578,32042,0.000232396,
347579,32042,0.002590523,
347580,32042,0.004152557,
347581,32042,0.001780368,
347582,32042,0.002520993,
347583,32042,0.014852807,
347584,32040,0.018022381,
347584,32042,0.005822864,
347585,32040,0.023697505,
347585,32042,0.000194116,
347586,32040,0.010558501,
347587,32040,0.011856234,
347588,32040,0.017948741,
347589,32040,0.019649452,
347590,32039,0.000105979,
347590,32040,0.001077076,
