GRIDCODE,CVENTMUN,Promedio de LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),Suma de CARRxCELLxCarril,
424477,10007,746389.57,24879.94,
424478,10007,746389.57,14471.74,
424479,10007,746389.57,19157.21,
424480,05035,403813.07,1111.74,
424480,10007,746389.57,15727.58,
424481,05035,403813.07,9590.66,
424481,10007,746389.57,2490.19,
424482,05017,567266.04,10468.26,
424482,05035,403813.07,22612.93,
424483,05017,567266.04,3677.45,
424484,05017,567266.04,13137.72,
424485,05017,567266.04,12601.28,
424486,05017,567266.04,734.18,
424492,05017,567266.04,2209.19,
424492,05033,866733.58,4188.38,
424494,05033,866733.58,926.18,
424495,05033,866733.58,1955.72,
424496,05033,866733.58,3941.13,
424497,05033,866733.58,10334.45,
424498,05033,866733.58,6511.24,
424499,05033,866733.58,6721.21,
424500,05033,866733.58,6017.05,
424501,05024,732085.94,2129.45,
424501,05033,866733.58,3885.37,
424502,05024,732085.94,6015.18,
424503,05024,732085.94,6014.95,
424504,05024,732085.94,10346.04,
424505,05024,732085.94,6015.23,
424506,05024,732085.94,11435.55,
424507,05024,732085.94,6015.33,
424508,05024,732085.94,5658.86,
424509,05024,732085.94,6603.03,
424510,05024,732085.94,6869.75,
424511,05024,732085.94,863.89,
424516,05024,732085.94,7570.70,
424517,05024,732085.94,12077.43,
424518,05024,732085.94,12075.86,
424519,05024,732085.94,12076.73,
424520,05024,732085.94,12041.89,
424521,05024,732085.94,15355.55,
424522,05024,732085.94,14678.45,
424523,05024,732085.94,12835.21,
424524,05024,732085.94,12042.10,
424525,05024,732085.94,12036.18,
424526,05024,732085.94,13116.16,
424527,05024,732085.94,6078.54,
424528,05024,732085.94,6054.54,
424529,05024,732085.94,6054.93,
424530,05024,732085.94,6030.80,
424531,05024,732085.94,6017.73,
424532,05011,527435.56,5840.72,
424532,05024,732085.94,189.52,
424533,05011,527435.56,6031.21,
424534,05011,527435.56,8147.76,
424535,05011,527435.56,8104.78,
424536,05011,527435.56,6004.66,
424537,05011,527435.56,6004.73,
424538,05011,527435.56,6004.53,
424539,05011,527435.56,6005.11,
424540,05011,527435.56,6004.94,
424541,05011,527435.56,6003.89,
424542,05011,527435.56,7158.72,
424543,05011,527435.56,3891.78,
424546,05027,887659.36,6088.06,
424556,05027,887659.36,299.77,
424557,05027,887659.36,9357.60,
424561,05027,887659.36,982.39,
424562,05027,887659.36,5349.51,
424567,05027,887659.36,528.03,
424568,05027,887659.36,5348.83,
424568,19018,444844.23,7322.75,
424569,19018,444844.23,26602.13,
424570,19018,444844.23,21790.93,
424570,19048,338790.44,2859.61,
424571,19018,444844.23,1218.97,
424573,19048,338790.44,4559.45,
424578,19048,338790.44,1506.40,
424579,19048,338790.44,15075.12,
424589,19031,174478.24,13200.50,
424590,19031,174478.24,737.53,
424591,19031,174478.24,11846.94,
424592,19009,706609.24,6475.88,
424592,19031,174478.24,14110.76,
424593,19009,706609.24,6100.05,
424593,19031,174478.24,77.99,
424596,19009,706609.24,6157.12,
424602,19042,515291.93,4009.46,
424603,19042,515291.93,5261.88,
424604,19042,515291.93,3546.08,
424605,19042,515291.93,14568.30,
424606,19042,515291.93,13560.06,
424607,19042,515291.93,6776.43,
424608,19042,515291.93,11220.75,
424609,19042,515291.93,818.77,
424619,19013,525664.79,6022.27,
424623,19013,525664.79,6413.92,
424626,19013,525664.79,4155.77,
424626,19020,385865.98,2668.86,
424627,19013,525664.79,6512.78,
424627,19020,385865.98,333.11,
424628,19013,525664.79,270.34,
424652,28032,901819.68,1639.74,
424653,28032,901819.68,4396.04,
424662,28033,429554.44,6003.91,
424667,28040,163396.58,6002.41,
424672,28022,826327.74,5179.67,
424673,28022,826327.74,1534.79,
424677,28022,826327.74,6418.97,
425533,10012,651827.80,6101.03,
425541,10007,746389.57,757.42,
425542,10007,746389.57,12999.18,
425543,10007,746389.57,99.58,
425544,10007,746389.57,16912.52,
425545,10007,746389.57,12301.63,
425546,10007,746389.57,777.47,
425547,10007,746389.57,15756.05,
425548,10007,746389.57,16753.52,
425549,10007,746389.57,14459.22,
425550,05017,567266.04,10036.83,
425550,05035,403813.07,6982.63,
425550,10007,746389.57,2571.86,
425551,05017,567266.04,5563.42,
425552,05017,567266.04,5738.08,
425553,05017,567266.04,5664.76,
425559,05033,866733.58,5503.66,
425560,05033,866733.58,14460.16,
425562,05033,866733.58,7310.39,
425563,05033,866733.58,4766.60,
425564,05033,866733.58,14794.04,
425565,05033,866733.58,611.73,
425567,05033,866733.58,5631.88,
425568,05033,866733.58,6976.29,
425576,05024,732085.94,949.22,
425577,05024,732085.94,6041.82,
425578,05024,732085.94,7733.30,
425579,05024,732085.94,11233.17,
425580,05024,732085.94,12048.78,
425581,05024,732085.94,12036.50,
425582,05024,732085.94,12075.57,
425583,05024,732085.94,12077.35,
425584,05024,732085.94,4504.55,
425588,05024,732085.94,5683.12,
425589,05024,732085.94,858.76,
425614,05011,527435.56,5182.47,
425614,05027,887659.36,1200.90,
425615,05011,527435.56,1534.25,
425615,05027,887659.36,1305.05,
425624,05027,887659.36,3226.69,
425625,05027,887659.36,3503.08,
425629,05027,887659.36,7827.41,
425638,19018,444844.23,10563.60,
425639,19018,444844.23,25446.55,
425640,19018,444844.23,15831.75,
425640,19048,338790.44,5355.70,
425641,19048,338790.44,6324.69,
425644,19048,338790.44,7836.69,
425645,19048,338790.44,18744.16,
425646,19048,338790.44,35096.86,
425647,19048,338790.44,13875.59,
425657,19031,174478.24,664.59,
425658,19026,30331.55,694.97,
425658,19031,174478.24,14192.47,
425659,19031,174478.24,33359.00,
425660,19031,174478.24,1809.06,
425664,19009,706609.24,6155.44,
425670,19042,515291.93,10472.43,
425671,19042,515291.93,6851.04,
425672,19042,515291.93,3352.84,
425673,19042,515291.93,5719.70,
425674,19042,515291.93,23053.65,
425675,19042,515291.93,3363.94,
425677,19042,515291.93,5616.04,
425678,19042,515291.93,6434.29,
425679,19042,515291.93,4548.05,
425686,19013,525664.79,4662.35,
425687,19013,525664.79,12033.50,
425690,19013,525664.79,1038.06,
425691,19013,525664.79,11241.33,
425691,19020,385865.98,958.00,
425692,19013,525664.79,5745.04,
425692,19020,385865.98,463.24,
425693,19013,525664.79,6177.25,
425693,19020,385865.98,246.19,
425694,19013,525664.79,180.92,
425694,19020,385865.98,34.50,
425720,28032,901819.68,6035.43,
425729,28033,429554.44,4831.85,
425730,28033,429554.44,1186.12,
425735,28040,163396.58,5883.89,
425741,28022,826327.74,6705.60,
425744,28022,826327.74,3089.42,
425745,28022,826327.74,4410.27,
426601,10012,651827.80,99.11,
426602,10012,651827.80,2593.31,
426608,10007,746389.57,830.01,
426609,10007,746389.57,4718.99,
426610,10007,746389.57,7722.41,
426611,10007,746389.57,2807.51,
426612,10007,746389.57,15049.68,
426613,10007,746389.57,5669.93,
426614,10007,746389.57,9999.44,
426615,10007,746389.57,14593.68,
426616,10007,746389.57,8062.64,
426617,10007,746389.57,13142.63,
426618,05017,567266.04,1709.60,
426618,10007,746389.57,9115.07,
426619,05017,567266.04,32090.67,
426620,05009,412443.46,1102.01,
426620,05017,567266.04,2419.14,
426621,05009,412443.46,1128.69,
426621,05017,567266.04,181.23,
426625,05033,866733.58,3207.17,
426626,05033,866733.58,9203.50,
426627,05033,866733.58,10609.26,
426628,05033,866733.58,11545.31,
426629,05033,866733.58,10101.58,
426630,05033,866733.58,7046.71,
426631,05033,866733.58,5085.74,
426632,05033,866733.58,9825.14,
426633,05033,866733.58,3726.56,
426636,05033,866733.58,435.07,
426637,05033,866733.58,4788.67,
426656,05024,732085.94,553.58,
426683,05027,887659.36,6584.96,
426684,05027,887659.36,5432.89,
426692,05027,887659.36,8677.49,
426693,05027,887659.36,3089.20,
426696,05027,887659.36,7704.86,
426697,05027,887659.36,1404.03,
426706,19018,444844.23,7752.59,
426708,19018,444844.23,3202.38,
426708,19048,338790.44,4745.76,
426709,19018,444844.23,9767.64,
426709,19048,338790.44,26083.64,
426710,19018,444844.23,3422.67,
426710,19048,338790.44,27679.79,
426711,19018,444844.23,4163.70,
426711,19048,338790.44,40082.49,
426712,19018,444844.23,1352.82,
426712,19048,338790.44,26059.03,
426713,19048,338790.44,22625.09,
426714,19048,338790.44,11283.26,
426724,19026,30331.55,1744.82,
426725,19006,288098.17,9448.69,
426725,19026,30331.55,22496.76,
426726,19006,288098.17,2707.16,
426726,19026,30331.55,5395.00,
426726,19031,174478.24,3211.91,
426726,19041,271260.91,4986.35,
426727,19031,174478.24,7390.30,
426732,19009,706609.24,2848.53,
426732,19041,271260.91,4254.33,
426737,19041,271260.91,5000.99,
426737,19042,515291.93,597.67,
426738,19042,515291.93,8295.77,
426742,19042,515291.93,6119.90,
426743,19042,515291.93,12162.43,
426744,19042,515291.93,12806.33,
426745,19042,515291.93,7302.97,
426747,19042,515291.93,1887.90,
426748,19013,525664.79,5174.90,
426748,19042,515291.93,2771.41,
426749,19013,525664.79,2388.35,
426755,19013,525664.79,4962.21,
426756,19013,525664.79,4368.14,
426757,19013,525664.79,6449.29,
426758,19013,525664.79,4526.60,
426758,19020,385865.98,2041.59,
426788,28032,901819.68,6036.65,
426793,28033,429554.44,8415.73,
426794,28033,429554.44,6003.07,
426795,28033,429554.44,6182.11,
426796,28033,429554.44,10464.77,
426797,28033,429554.44,9612.24,
426798,28033,429554.44,1355.71,
426798,28040,163396.58,4648.05,
426799,28040,163396.58,8661.63,
426800,28040,163396.58,3752.49,
426801,28040,163396.58,2179.64,
426809,28022,826327.74,5189.97,
426810,28022,826327.74,1510.41,
426811,28022,826327.74,3605.99,
426812,28022,826327.74,5708.18,
427669,10012,651827.80,599.19,
427676,10007,746389.57,4538.09,
427677,10007,746389.57,8784.76,
427678,10007,746389.57,8602.94,
427679,10007,746389.57,21743.99,
427680,10007,746389.57,5860.58,
427681,10007,746389.57,9408.80,
427682,10007,746389.57,5758.21,
427683,10007,746389.57,9021.99,
427684,10007,746389.57,1179.03,
427685,10007,746389.57,537.71,
427686,10007,746389.57,12331.00,
427687,05009,412443.46,1185.50,
427687,05017,567266.04,6635.77,
427687,10007,746389.57,1348.50,
427688,05009,412443.46,5821.24,
427688,05017,567266.04,9239.85,
427689,05017,567266.04,4414.57,
427690,05017,567266.04,4318.14,
427691,05033,866733.58,1807.83,
427692,05033,866733.58,1606.52,
427693,05033,866733.58,7025.79,
427695,05033,866733.58,7140.82,
427696,05033,866733.58,3122.70,
427697,05033,866733.58,7462.26,
427698,05033,866733.58,9663.17,
427699,05033,866733.58,9915.81,
427700,05033,866733.58,1342.95,
427752,05027,887659.36,3015.16,
427753,05027,887659.36,4446.56,
427761,05027,887659.36,6317.79,
427763,05027,887659.36,6603.12,
427764,05027,887659.36,3268.84,
427774,19018,444844.23,7611.28,
427779,19018,444844.23,1526.04,
427780,19018,444844.23,30068.44,
427780,19048,338790.44,18069.86,
427781,19018,444844.23,2277.79,
427781,19048,338790.44,20137.04,
427782,19048,338790.44,478.59,
427793,19006,288098.17,23330.98,
427793,19041,271260.91,4549.60,
427794,19006,288098.17,4462.22,
427794,19041,271260.91,14873.55,
427795,19041,271260.91,6544.50,
427796,19041,271260.91,7687.27,
427797,19041,271260.91,6408.92,
427798,19041,271260.91,641.47,
427800,19041,271260.91,4777.65,
427801,19041,271260.91,7558.99,
427804,19041,271260.91,5429.79,
427805,19041,271260.91,4310.73,
427810,19042,515291.93,4986.69,
427811,19042,515291.93,6403.44,
427812,19042,515291.93,1936.43,
427813,19042,515291.93,5501.40,
427814,19042,515291.93,12803.31,
427815,19042,515291.93,16407.63,
427816,19042,515291.93,3289.00,
427817,19013,525664.79,4205.86,
427818,19013,525664.79,8015.94,
427819,19013,525664.79,9241.91,
427822,19013,525664.79,6226.60,
427823,19013,525664.79,8341.56,
427824,19013,525664.79,3601.98,
427856,28032,901819.68,6036.00,
427860,28033,429554.44,2908.38,
427861,28033,429554.44,4913.40,
427864,28033,429554.44,7888.52,
427872,28040,163396.58,2057.18,
427873,28022,826327.74,1691.59,
427873,28040,163396.58,4310.59,
427874,28022,826327.74,6002.28,
427875,28022,826327.74,6002.80,
427876,28022,826327.74,6001.94,
427877,28022,826327.74,6009.95,
427878,28022,826327.74,14002.68,
427879,28022,826327.74,9507.97,
428736,10012,651827.80,1689.10,
428737,10012,651827.80,4808.80,
428746,10007,746389.57,10530.88,
428747,10007,746389.57,16541.26,
428748,10007,746389.57,5073.89,
428749,10007,746389.57,7850.25,
428750,10007,746389.57,6009.41,
428751,10007,746389.57,8103.74,
428752,10007,746389.57,10576.69,
428753,10007,746389.57,6564.27,
428754,10007,746389.57,14831.78,
428755,05009,412443.46,7154.58,
428755,10007,746389.57,6246.39,
428756,05009,412443.46,15334.34,
428756,05017,567266.04,1787.95,
428757,05009,412443.46,13413.97,
428758,05009,412443.46,9258.99,
428758,05017,567266.04,5995.22,
428758,05033,866733.58,1617.87,
428759,05033,866733.58,15787.66,
428760,05033,866733.58,14690.44,
428761,05033,866733.58,16977.25,
428762,05033,866733.58,3350.28,
428763,05033,866733.58,19343.15,
428764,05033,866733.58,18454.28,
428765,05033,866733.58,12597.77,
428766,05033,866733.58,3869.27,
428821,05027,887659.36,6640.24,
428829,05027,887659.36,6000.40,
428830,05027,887659.36,8581.88,
428831,05027,887659.36,1900.40,
428842,19018,444844.23,6836.13,
428847,19018,444844.23,4603.62,
428848,19018,444844.23,18528.27,
428849,19018,444844.23,33231.92,
428849,19048,338790.44,2868.63,
428850,19018,444844.23,3776.64,
428861,19006,288098.17,16944.04,
428861,19041,271260.91,2618.01,
428862,19006,288098.17,8350.15,
428862,19041,271260.91,10447.87,
428863,19041,271260.91,5872.70,
428864,19041,271260.91,18777.10,
428865,19041,271260.91,3149.26,
428866,19041,271260.91,7608.51,
428867,19041,271260.91,12671.96,
428868,19041,271260.91,12505.33,
428869,19034,72769.86,1767.56,
428869,19041,271260.91,14248.62,
428870,19016,189512.65,381.53,
428870,19041,271260.91,6860.58,
428871,19016,189512.65,5113.06,
428871,19041,271260.91,6968.93,
428872,19041,271260.91,1510.61,
428878,19042,515291.93,2397.68,
428879,19042,515291.93,3646.60,
428880,19042,515291.93,7136.73,
428881,19042,515291.93,1905.76,
428884,19042,515291.93,9749.79,
428885,19013,525664.79,12600.85,
428885,19042,515291.93,552.68,
428886,19013,525664.79,7981.40,
428887,19013,525664.79,12551.00,
428888,19013,525664.79,10949.65,
428889,19013,525664.79,6034.10,
428890,19013,525664.79,1095.98,
428892,19013,525664.79,6479.17,
428924,28032,901819.68,6036.07,
428928,28033,429554.44,6002.37,
428932,28033,429554.44,1789.09,
428939,28040,163396.58,5485.46,
428946,28022,826327.74,5402.32,
428947,28022,826327.74,9804.39,
429804,10012,651827.80,752.05,
429804,10013,710019.07,5010.13,
429805,10013,710019.07,437.73,
429813,10007,746389.57,1297.30,
429813,10013,710019.07,2004.06,
429814,10007,746389.57,5975.92,
429815,10007,746389.57,16481.80,
429816,10007,746389.57,10426.95,
429820,10007,746389.57,1892.08,
429821,10007,746389.57,6993.05,
429822,10007,746389.57,9722.47,
429823,05009,412443.46,1530.50,
429823,10007,746389.57,6714.54,
429824,05009,412443.46,5867.39,
429825,05009,412443.46,1789.14,
429826,05009,412443.46,3996.70,
429828,05033,866733.58,5526.85,
429829,05033,866733.58,4181.19,
429830,05033,866733.58,11774.87,
429831,05033,866733.58,10226.78,
429833,05033,866733.58,626.81,
429834,05033,866733.58,8701.71,
429835,05033,866733.58,18306.76,
429889,05027,887659.36,1429.98,
429890,05027,887659.36,5270.60,
429897,05027,887659.36,14068.15,
429898,05027,887659.36,3248.78,
429899,05027,887659.36,3178.90,
429900,05027,887659.36,3288.50,
429901,05027,887659.36,898.73,
429910,19018,444844.23,1871.76,
429911,19018,444844.23,7876.76,
429912,19018,444844.23,956.97,
429915,19018,444844.23,10106.85,
429918,19018,444844.23,27240.41,
429919,19018,444844.23,14592.24,
429920,19018,444844.23,3238.74,
429924,19021,308139.56,30014.49,
429924,19046,135.38,135.38,
429928,19006,288098.17,21505.65,
429929,19006,288098.17,20815.44,
429930,19006,288098.17,10267.66,
429930,19041,271260.91,1418.84,
429931,19041,271260.91,10376.84,
429932,19041,271260.91,17190.05,
429933,19041,271260.91,17771.15,
429934,19041,271260.91,7261.51,
429937,19034,72769.86,6171.09,
429939,19016,189512.65,7568.85,
429946,19042,515291.93,1078.78,
429947,19042,515291.93,5127.06,
429949,19042,515291.93,3083.94,
429954,19013,525664.79,4759.12,
429955,19013,525664.79,19365.19,
429956,19013,525664.79,12739.64,
429957,19013,525664.79,9031.48,
429960,19013,525664.79,2756.26,
429960,19020,385865.98,441.91,
429961,19020,385865.98,3713.51,
429992,28032,901819.68,6037.14,
429996,28033,429554.44,6006.22,
430006,28040,163396.58,4423.99,
430007,28040,163396.58,1737.80,
430015,28022,826327.74,8711.43,
430873,10013,710019.07,6241.23,
430875,10013,710019.07,2850.50,
430881,10007,746389.57,400.70,
430881,10013,710019.07,6863.29,
430882,10007,746389.57,20066.09,
430883,10007,746389.57,9444.61,
430884,10007,746389.57,5503.11,
430889,10007,746389.57,6946.38,
430890,10007,746389.57,13239.38,
430891,05009,412443.46,79.49,
430891,10007,746389.57,6372.20,
430892,05009,412443.46,4169.40,
430893,05009,412443.46,4400.13,
430894,05009,412443.46,8433.00,
430895,05033,866733.58,3126.33,
430896,05033,866733.58,5512.27,
430898,05033,866733.58,11909.63,
430899,05033,866733.58,2525.28,
430900,05033,866733.58,5930.15,
430902,05033,866733.58,587.37,
430903,05033,866733.58,13668.19,
430958,05027,887659.36,6506.00,
430964,05027,887659.36,4062.93,
430965,05027,887659.36,2248.22,
430969,05027,887659.36,2955.41,
430980,19018,444844.23,5968.35,
430981,19018,444844.23,1638.22,
430982,19018,444844.23,1165.42,
430983,19018,444844.23,338.69,
430987,19018,444844.23,14325.57,
430988,19018,444844.23,1823.03,
430988,19021,308139.56,23299.18,
430989,19021,308139.56,34716.85,
430990,19021,308139.56,17335.55,
430991,19021,308139.56,9686.21,
430992,19021,308139.56,30216.39,
430993,19021,308139.56,30276.48,
430994,19006,288098.17,3040.87,
430995,19006,288098.17,3293.05,
430996,19006,288098.17,11316.58,
430997,19006,288098.17,20459.46,
430998,19006,288098.17,14494.27,
430998,19041,271260.91,12793.56,
430999,19041,271260.91,18245.25,
431000,19034,72769.86,1139.17,
431000,19041,271260.91,4340.58,
431001,19041,271260.91,1599.52,
431005,19016,189512.65,4348.67,
431005,19034,72769.86,1816.76,
431006,19016,189512.65,7654.20,
431007,19016,189512.65,891.87,
431014,19042,515291.93,9112.86,
431022,19013,525664.79,3516.81,
431022,19027,109969.99,395.51,
431023,19013,525664.79,4034.42,
431023,19027,109969.99,2124.13,
431025,19013,525664.79,3692.32,
431026,19013,525664.79,13201.34,
431027,19013,525664.79,12633.95,
431028,19013,525664.79,9297.71,
431029,19020,385865.98,710.93,
431053,28032,901819.68,5750.34,
431057,28032,901819.68,5726.10,
431058,28032,901819.68,6475.53,
431059,28032,901819.68,6013.52,
431060,28032,901819.68,7941.88,
431064,28033,429554.44,6002.05,
431075,28040,163396.58,9402.78,
431083,28022,826327.74,13358.89,
431084,28022,826327.74,3168.68,
431939,10013,710019.07,2522.84,
431940,10013,710019.07,6095.41,
431941,10013,710019.07,9567.37,
431942,10013,710019.07,794.76,
431943,10013,710019.07,9565.61,
431949,10013,710019.07,7829.91,
431950,10007,746389.57,13670.17,
431950,10013,710019.07,4595.31,
431951,10007,746389.57,141.96,
431952,10007,746389.57,921.90,
431956,10007,746389.57,4479.11,
